SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
10	1643	13567	13567
11	1643	12339	12339
12	1643	9673	9673
13	1643	10201	10201
14	1643	11297	11297
15	1643	10628	10628
16	1643	12711	12711
17	1643	12106	12106
18	1643	14156	14156
0	1644	3882035	2237509
1	1644	8733	8733
2	1644	17220	17220
3	1644	12969	12969
4	1644	11410	11410
5	1644	15331	15331
6	1644	13006	13006
7	1644	7410	7410
8	1644	7809	7809
9	1644	10023	10023
10	1644	13430	13430
11	1644	12163	12163
12	1644	9587	9587
13	1644	10053	10053
14	1644	11374	11374
15	1644	10504	10504
16	1644	12546	12546
17	1644	12179	12179
18	1644	14122	14122
0	1645	3885035	2210909
1	1645	8410	8410
2	1645	16874	16874
3	1645	12849	12849
4	1645	10930	10930
5	1645	15297	15297
6	1645	12613	12613
7	1645	7316	7316
8	1645	7672	7672
9	1645	9829	9829
10	1645	13234	13234
11	1645	12082	12082
12	1645	9419	9419
13	1645	10165	10165
14	1645	11082	11082
15	1645	10473	10473
16	1645	12340	12340
17	1645	11980	11980
18	1645	14304	14304
0	1646	3886739	2196068
1	1646	8622	8622
2	1646	16560	16560
3	1646	12829	12829
4	1646	11110	11110
5	1646	14864	14864
6	1646	12661	12661
7	1646	7161	7161
8	1646	7643	7643
9	1646	9943	9943
10	1646	13240	13240
11	1646	11830	11830
12	1646	9358	9358
13	1646	10101	10101
14	1646	10878	10878
15	1646	10409	10409
16	1646	12130	12130
17	1646	11681	11681
18	1646	14145	14145
0	1647	3890566	2161827
1	1647	8172	8172
2	1647	16384	16384
3	1647	12460	12460
4	1647	10874	10874
5	1647	14847	14847
6	1647	12287	12287
7	1647	7286	7286
8	1647	7459	7459
9	1647	9674	9674
10	1647	13058	13058
11	1647	11594	11594
12	1647	9280	9280
13	1647	9744	9744
14	1647	10905	10905
15	1647	10169	10169
16	1647	11944	11944
17	1647	11545	11545
18	1647	13656	13656
0	1648	3891664	2146754
1	1648	8185	8185
2	1648	16027	16027
3	1648	12346	12346
4	1648	10801	10801
5	1648	14717	14717
6	1648	12266	12266
7	1648	6970	6970
8	1648	7321	7321
9	1648	9541	9541
10	1648	12911	12911
11	1648	11865	11865
12	1648	9067	9067
13	1648	10043	10043
14	1648	10780	10780
15	1648	10220	10220
16	1648	11894	11894
17	1648	11552	11552
18	1648	13734	13734
0	1649	3893594	2120459
1	1649	8136	8136
2	1649	15831	15831
3	1649	12238	12238
4	1649	10618	10618
5	1649	14501	14501
6	1649	12245	12245
7	1649	6939	6939
8	1649	7281	7281
9	1649	9587	9587
10	1649	12875	12875
11	1649	11515	11515
12	1649	9309	9309
13	1649	9747	9747
14	1649	10751	10751
15	1649	9766	9766
16	1649	12075	12075
17	1649	11291	11291
18	1649	13605	13605
0	1650	3894443	2121081
1	1650	8037	8037
2	1650	15701	15701
3	1650	12399	12399
4	1650	10674	10674
5	1650	14462	14462
6	1650	12032	12032
7	1650	7096	7096
8	1650	7311	7311
9	1650	9574	9574
10	1650	12762	12762
11	1650	11551	11551
12	1650	9010	9010
13	1650	9750	9750
14	1650	10560	10560
15	1650	9882	9882
16	1650	11827	11827
17	1650	11200	11200
18	1650	13633	13633
0	1651	3892839	2123917
1	1651	8070	8070
2	1651	15825	15825
3	1651	12344	12344
4	1651	10675	10675
5	1651	14433	14433
6	1651	12112	12112
7	1651	7076	7076
8	1651	7377	7377
9	1651	9825	9825
10	1651	12835	12835
11	1651	11700	11700
12	1651	9057	9057
13	1651	9975	9975
14	1651	10748	10748
15	1651	9925	9925
16	1651	11916	11916
17	1651	11324	11324
18	1651	13848	13848
0	1652	3893844	2118006
1	1652	8015	8015
2	1652	15701	15701
3	1652	12454	12454
4	1652	10648	10648
5	1652	14361	14361
6	1652	11980	11980
7	1652	7016	7016
8	1652	7534	7534
9	1652	9377	9377
10	1652	12977	12977
11	1652	11420	11420
12	1652	9206	9206
13	1652	9721	9721
14	1652	10775	10775
15	1652	9969	9969
16	1652	11815	11815
17	1652	11444	11444
18	1652	13647	13647
0	1653	3892764	2126331
1	1653	8298	8298
2	1653	15829	15829
3	1653	12404	12404
4	1653	10747	10747
5	1653	14547	14547
6	1653	12125	12125
7	1653	6947	6947
8	1653	7364	7364
9	1653	9709	9709
10	1653	12917	12917
11	1653	11584	11584
12	1653	9081	9081
13	1653	9871	9871
14	1653	10676	10676
15	1653	9996	9996
16	1653	11822	11822
17	1653	11459	11459
18	1653	13764	13764
0	1654	3893774	2110600
1	1654	8132	8132
2	1654	15708	15708
3	1654	12378	12378
4	1654	10724	10724
5	1654	14598	14598
6	1654	12187	12187
7	1654	7003	7003
8	1654	7187	7187
9	1654	9554	9554
10	1654	12770	12770
11	1654	11412	11412
12	1654	9220	9220
13	1654	9713	9713
14	1654	10650	10650
15	1654	10121	10121
16	1654	11800	11800
17	1654	11262	11262
18	1654	13711	13711
0	1655	3897127	2080672
1	1655	8030	8030
2	1655	15551	15551
3	1655	12141	12141
4	1655	10483	10483
5	1655	14017	14017
6	1655	12139	12139
7	1655	6675	6675
8	1655	7186	7186
9	1655	9508	9508
10	1655	12741	12741
11	1655	11206	11206
12	1655	9010	9010
13	1655	9761	9761
14	1655	10542	10542
15	1655	9711	9711
16	1655	11467	11467
17	1655	10998	10998
18	1655	13611	13611
0	1656	3901255	2047321
1	1656	7709	7709
2	1656	14777	14777
3	1656	12019	12019
4	1656	10491	10491
5	1656	13764	13764
6	1656	11751	11751
7	1656	6506	6506
8	1656	6984	6984
9	1656	9411	9411
10	1656	12452	12452
11	1656	11112	11112
12	1656	8705	8705
13	1656	9455	9455
14	1656	10247	10247
15	1656	9674	9674
16	1656	11430	11430
17	1656	10838	10838
18	1656	13324	13324
0	1657	3902635	2030243
1	1657	7651	7651
2	1657	14864	14864
3	1657	11738	11738
4	1657	10126	10126
5	1657	13516	13516
6	1657	11495	11495
7	1657	6743	6743
8	1657	7141	7141
9	1657	9211	9211
10	1657	12365	12365
11	1657	11020	11020
12	1657	8692	8692
13	1657	9492	9492
14	1657	10306	10306
15	1657	9616	9616
16	1657	11337	11337
17	1657	10902	10902
18	1657	13054	13054
0	1658	3902473	2023264
1	1658	7713	7713
2	1658	14516	14516
3	1658	11899	11899
4	1658	10297	10297
5	1658	13570	13570
6	1658	11631	11631
7	1658	6635	6635
8	1658	7071	7071
9	1658	9192	9192
10	1658	12498	12498
11	1658	11108	11108
12	1658	8565	8565
13	1658	9398	9398
14	1658	10271	10271
15	1658	9525	9525
16	1658	11390	11390
17	1658	10919	10919
18	1658	13233	13233
0	1659	3905880	1978359
1	1659	7609	7609
2	1659	14063	14063
3	1659	11735	11735
4	1659	10076	10076
5	1659	13354	13354
6	1659	11461	11461
7	1659	6592	6592
8	1659	6862	6862
9	1659	8969	8969
10	1659	12273	12273
11	1659	10777	10777
12	1659	8560	8560
13	1659	9193	9193
14	1659	10147	10147
15	1659	9595	9595
16	1659	11205	11205
17	1659	10468	10468
18	1659	13085	13085
0	1660	3909075	1952293
1	1660	7403	7403
2	1660	13696	13696
3	1660	11447	11447
4	1660	9997	9997
5	1660	13145	13145
6	1660	11122	11122
7	1660	6415	6415
8	1660	6693	6693
9	1660	8872	8872
10	1660	12119	12119
11	1660	10645	10645
12	1660	8406	8406
13	1660	9208	9208
14	1660	9863	9863
15	1660	9535	9535
16	1660	10970	10970
17	1660	10464	10464
18	1660	12829	12829
0	1661	3911352	1953832
1	1661	7358	7358
2	1661	13588	13588
3	1661	11115	11115
4	1661	9767	9767
5	1661	12893	12893
6	1661	11081	11081
7	1661	6303	6303
8	1661	6754	6754
9	1661	8813	8813
10	1661	12074	12074
11	1661	10563	10563
12	1661	8391	8391
13	1661	9037	9037
14	1661	9896	9896
15	1661	9334	9334
16	1661	10719	10719
17	1661	10211	10211
18	1661	12655	12655
0	1662	3910774	1941194
1	1662	7280	7280
2	1662	13648	13648
3	1662	11267	11267
4	1662	9964	9964
5	1662	12763	12763
6	1662	11094	11094
7	1662	6307	6307
8	1662	6516	6516
9	1662	8827	8827
10	1662	12009	12009
11	1662	10573	10573
12	1662	8369	8369
13	1662	9066	9066
14	1662	9877	9877
15	1662	9331	9331
16	1662	10895	10895
17	1662	10367	10367
18	1662	12977	12977
0	1663	3913412	1925155
1	1663	7323	7323
2	1663	13495	13495
3	1663	11087	11087
4	1663	9731	9731
5	1663	12531	12531
6	1663	10985	10985
7	1663	6203	6203
8	1663	6729	6729
9	1663	8799	8799
10	1663	11877	11877
11	1663	10376	10376
12	1663	8361	8361
13	1663	8777	8777
14	1663	9676	9676
15	1663	9224	9224
16	1663	10715	10715
17	1663	10119	10119
18	1663	12484	12484
0	1664	3916775	1879970
1	1664	7152	7152
2	1664	12867	12867
3	1664	10917	10917
4	1664	9702	9702
5	1664	12245	12245
6	1664	10550	10550
7	1664	6045	6045
8	1664	6387	6387
9	1664	8591	8591
10	1664	11738	11738
11	1664	10316	10316
12	1664	8133	8133
13	1664	8734	8734
14	1664	9831	9831
15	1664	8989	8989
16	1664	10510	10510
17	1664	10047	10047
18	1664	12375	12375
0	1665	3921073	1842682
1	1665	6989	6989
2	1665	12630	12630
3	1665	10471	10471
4	1665	9371	9371
5	1665	11872	11872
6	1665	10375	10375
7	1665	5764	5764
8	1665	6343	6343
9	1665	8349	8349
10	1665	11650	11650
11	1665	10099	10099
12	1665	7975	7975
13	1665	8641	8641
14	1665	9403	9403
15	1665	8691	8691
16	1665	10208	10208
17	1665	9639	9639
18	1665	12361	12361
0	1666	3924364	1805781
1	1666	6883	6883
2	1666	12164	12164
3	1666	10363	10363
4	1666	9170	9170
5	1666	11727	11727
6	1666	10274	10274
7	1666	5916	5916
8	1666	6271	6271
9	1666	8151	8151
10	1666	11424	11424
11	1666	9781	9781
12	1666	7701	7701
13	1666	8447	8447
14	1666	9206	9206
15	1666	8611	8611
16	1666	10042	10042
17	1666	9506	9506
18	1666	11903	11903
0	1667	3929631	1752143
1	1667	6512	6512
2	1667	11579	11579
3	1667	10317	10317
4	1667	8709	8709
5	1667	11111	11111
6	1667	9982	9982
7	1667	5734	5734
8	1667	5935	5935
9	1667	7866	7866
10	1667	11039	11039
11	1667	9423	9423
12	1667	7551	7551
13	1667	8206	8206
14	1667	8860	8860
15	1667	8475	8475
16	1667	9862	9862
17	1667	9329	9329
18	1667	11783	11783
0	1668	3932833	1704969
1	1668	6398	6398
2	1668	11549	11549
3	1668	9863	9863
4	1668	8622	8622
5	1668	10879	10879
6	1668	9569	9569
7	1668	5461	5461
8	1668	5945	5945
9	1668	7780	7780
10	1668	10601	10601
11	1668	9226	9226
12	1668	7378	7378
13	1668	8046	8046
14	1668	8786	8786
15	1668	8449	8449
16	1668	9709	9709
17	1668	9206	9206
18	1668	11604	11604
0	1669	3934227	1697328
1	1669	6403	6403
2	1669	11360	11360
3	1669	9818	9818
4	1669	8601	8601
5	1669	10752	10752
6	1669	9501	9501
7	1669	5433	5433
8	1669	5752	5752
9	1669	7882	7882
10	1669	10687	10687
11	1669	9194	9194
12	1669	7439	7439
13	1669	8026	8026
14	1669	8620	8620
15	1669	8089	8089
16	1669	9598	9598
17	1669	9002	9002
18	1669	11520	11520
0	1670	3936352	1661001
1	1670	6408	6408
2	1670	11103	11103
3	1670	9729	9729
4	1670	8396	8396
5	1670	10619	10619
6	1670	9425	9425
7	1670	5473	5473
8	1670	5630	5630
9	1670	7661	7661
10	1670	10540	10540
11	1670	9024	9024
12	1670	7364	7364
13	1670	7949	7949
14	1670	8481	8481
15	1670	8017	8017
16	1670	9483	9483
17	1670	8967	8967
18	1670	11283	11283
0	1671	3937206	1647145
1	1671	6282	6282
2	1671	10852	10852
3	1671	9808	9808
4	1671	8397	8397
5	1671	10739	10739
6	1671	9448	9448
7	1671	5517	5517
8	1671	5750	5750
9	1671	7599	7599
10	1671	10297	10297
11	1671	9093	9093
12	1671	7170	7170
13	1671	7737	7737
14	1671	8463	8463
15	1671	8091	8091
16	1671	9461	9461
17	1671	8778	8778
18	1671	11216	11216
0	1672	3941048	1617658
1	1672	6014	6014
2	1672	10502	10502
3	1672	9672	9672
4	1672	8236	8236
5	1672	10570	10570
6	1672	9229	9229
7	1672	5136	5136
8	1672	5722	5722
9	1672	7309	7309
10	1672	10091	10091
11	1672	8881	8881
12	1672	6990	6990
13	1672	7528	7528
14	1672	8364	8364
15	1672	7973	7973
16	1672	9303	9303
17	1672	8435	8435
18	1672	10901	10901
0	1673	3942031	1589876
1	1673	6150	6150
2	1673	10527	10527
3	1673	9476	9476
4	1673	8143	8143
5	1673	10433	10433
6	1673	8869	8869
7	1673	5265	5265
8	1673	5546	5546
9	1673	7526	7526
10	1673	10168	10168
11	1673	8585	8585
12	1673	7087	7087
13	1673	7583	7583
14	1673	8178	8178
15	1673	7809	7809
16	1673	9189	9189
17	1673	8333	8333
18	1673	11006	11006
0	1674	3946406	1543362
1	1674	5843	5843
2	1674	10261	10261
3	1674	9161	9161
4	1674	7799	7799
5	1674	10009	10009
6	1674	8849	8849
7	1674	5048	5048
8	1674	5395	5395
9	1674	7231	7231
10	1674	9793	9793
11	1674	8376	8376
12	1674	6655	6655
13	1674	7244	7244
14	1674	8130	8130
15	1674	7710	7710
16	1674	9052	9052
17	1674	8271	8271
18	1674	10671	10671
0	1675	3948075	1532055
1	1675	5753	5753
2	1675	10123	10123
3	1675	9152	9152
4	1675	7876	7876
5	1675	9649	9649
6	1675	8620	8620
7	1675	4960	4960
8	1675	5272	5272
9	1675	7058	7058
10	1675	9831	9831
11	1675	8365	8365
12	1675	6783	6783
13	1675	7266	7266
14	1675	7995	7995
15	1675	7518	7518
16	1675	8911	8911
17	1675	8124	8124
18	1675	10573	10573
0	1676	3949920	1504077
1	1676	5717	5717
2	1676	9792	9792
3	1676	8792	8792
4	1676	7654	7654
5	1676	9445	9445
6	1676	8546	8546
7	1676	4981	4981
8	1676	5236	5236
9	1676	7017	7017
10	1676	9666	9666
11	1676	8455	8455
12	1676	6661	6661
13	1676	7189	7189
14	1676	7747	7747
15	1676	7571	7571
16	1676	8865	8865
17	1676	7979	7979
18	1676	10671	10671
0	1677	3947208	1531034
1	1677	5856	5856
2	1677	9953	9953
3	1677	9134	9134
4	1677	7785	7785
5	1677	9828	9828
6	1677	8618	8618
7	1677	4855	4855
8	1677	5386	5386
9	1677	7276	7276
10	1677	10014	10014
11	1677	8468	8468
12	1677	6637	6637
13	1677	7445	7445
14	1677	7834	7834
15	1677	7602	7602
16	1677	9067	9067
17	1677	8183	8183
18	1677	10755	10755
0	1678	4021187	811473
1	1678	2941	2941
2	1678	4523	4523
3	1678	4540	4540
4	1678	3902	3902
5	1678	4801	4801
6	1678	4411	4411
7	1678	2388	2388
8	1678	2583	2583
9	1678	3581	3581
10	1678	4870	4870
11	1678	4209	4209
12	1678	3035	3035
13	1678	3745	3745
14	1678	3851	3851
15	1678	3746	3746
16	1678	4215	4215
17	1678	3964	3964
18	1678	5412	5412
0	2101	3917003	1972929
1	2101	7041	7041
2	2101	12294	12294
3	2101	10914	10914
4	2101	9494	9494
5	2101	12121	12121
6	2101	10584	10584
7	2101	6193	6193
8	2101	6653	6653
9	2101	8413	8413
10	2101	11719	11719
11	2101	10039	10039
12	2101	7988	7988
13	2101	8880	8880
14	2101	9595	9595
15	2101	9346	9346
16	2101	10762	10762
17	2101	10006	10006
18	2101	12859	12859
0	2102	3916437	1973493
1	2102	7299	7299
2	2102	12268	12268
3	2102	11028	11028
4	2102	9554	9554
5	2102	12112	12112
6	2102	10406	10406
7	2102	6056	6056
8	2102	6309	6309
9	2102	8719	8719
10	2102	11858	11858
11	2102	10123	10123
12	2102	8384	8384
13	2102	8950	8950
14	2102	9670	9670
15	2102	9044	9044
16	2102	11010	11010
17	2102	9989	9989
18	2102	12688	12688
0	2103	3916897	1975481
1	2103	7386	7386
2	2103	12006	12006
3	2103	10853	10853
4	2103	9517	9517
5	2103	11892	11892
6	2103	10409	10409
7	2103	6274	6274
8	2103	6361	6361
9	2103	8664	8664
10	2103	11926	11926
11	2103	10139	10139
12	2103	8127	8127
13	2103	8946	8946
14	2103	9730	9730
15	2103	9205	9205
16	2103	10897	10897
17	2103	10023	10023
18	2103	12652	12652
0	2104	3918910	1951284
1	2104	7211	7211
2	2104	12106	12106
3	2104	10733	10733
4	2104	9363	9363
5	2104	11768	11768
6	2104	10154	10154
7	2104	6086	6086
8	2104	6290	6290
9	2104	8531	8531
10	2104	11705	11705
11	2104	10110	10110
12	2104	8048	8048
13	2104	8840	8840
14	2104	9619	9619
15	2104	9131	9131
16	2104	10743	10743
17	2104	9802	9802
18	2104	12754	12754
0	2105	3918431	1950195
1	2105	7202	7202
2	2105	12061	12061
3	2105	10635	10635
4	2105	9420	9420
5	2105	11947	11947
6	2105	10321	10321
7	2105	6049	6049
8	2105	6321	6321
9	2105	8626	8626
10	2105	11631	11631
11	2105	10083	10083
12	2105	8077	8077
13	2105	8957	8957
14	2105	9660	9660
15	2105	9148	9148
16	2105	10748	10748
17	2105	10046	10046
18	2105	12541	12541
0	2106	3920051	1933511
1	2106	7161	7161
2	2106	12008	12008
3	2106	10633	10633
4	2106	9381	9381
5	2106	11857	11857
6	2106	10250	10250
7	2106	5980	5980
8	2106	6284	6284
9	2106	8317	8317
10	2106	11337	11337
11	2106	9919	9919
12	2106	8071	8071
13	2106	8978	8978
14	2106	9613	9613
15	2106	9136	9136
16	2106	10571	10571
17	2106	9862	9862
18	2106	12495	12495
0	2107	3919674	1932201
1	2107	7137	7137
2	2107	11883	11883
3	2107	10711	10711
4	2107	9493	9493
5	2107	11847	11847
6	2107	10352	10352
7	2107	5944	5944
8	2107	6403	6403
9	2107	8574	8574
10	2107	11301	11301
11	2107	10094	10094
12	2107	8043	8043
13	2107	8804	8804
14	2107	9568	9568
15	2107	8878	8878
16	2107	10592	10592
17	2107	9797	9797
18	2107	12809	12809
0	2108	3920892	1933425
1	2108	7116	7116
2	2108	11897	11897
3	2108	10571	10571
4	2108	9481	9481
5	2108	11611	11611
6	2108	10345	10345
7	2108	5952	5952
8	2108	6379	6379
9	2108	8408	8408
10	2108	11738	11738
11	2108	10087	10087
12	2108	7864	7864
13	2108	8740	8740
14	2108	9563	9563
15	2108	8982	8982
16	2108	10496	10496
17	2108	9592	9592
18	2108	12190	12190
0	2109	3921024	1929339
1	2109	6905	6905
2	2109	11981	11981
3	2109	10552	10552
4	2109	9261	9261
5	2109	11946	11946
6	2109	9911	9911
7	2109	6064	6064
8	2109	6344	6344
9	2109	8383	8383
10	2109	11320	11320
11	2109	10068	10068
12	2109	8033	8033
13	2109	8679	8679
14	2109	9393	9393
15	2109	9032	9032
16	2109	10594	10594
17	2109	9983	9983
18	2109	12431	12431
0	2110	3922195	1916711
1	2110	7084	7084
2	2110	11819	11819
3	2110	10618	10618
4	2110	9289	9289
5	2110	11514	11514
6	2110	10068	10068
7	2110	5967	5967
8	2110	6267	6267
9	2110	8275	8275
10	2110	11381	11381
11	2110	9928	9928
12	2110	8041	8041
13	2110	8772	8772
14	2110	9387	9387
15	2110	8852	8852
16	2110	10506	10506
17	2110	9627	9627
18	2110	12314	12314
0	2111	3920800	1919807
1	2111	7035	7035
2	2111	11912	11912
3	2111	10527	10527
4	2111	9282	9282
5	2111	11299	11299
6	2111	10072	10072
7	2111	6093	6093
8	2111	6290	6290
9	2111	8456	8456
10	2111	11755	11755
11	2111	10066	10066
12	2111	8020	8020
13	2111	8912	8912
14	2111	9633	9633
15	2111	8939	8939
16	2111	10606	10606
17	2111	9779	9779
18	2111	12428	12428
0	2112	3919765	1930456
1	2112	7108	7108
2	2112	12204	12204
3	2112	10703	10703
4	2112	9386	9386
5	2112	11785	11785
6	2112	10369	10369
7	2112	5921	5921
8	2112	6425	6425
9	2112	8392	8392
10	2112	11611	11611
11	2112	10013	10013
12	2112	8003	8003
13	2112	8692	8692
14	2112	9596	9596
15	2112	9048	9048
16	2112	10537	10537
17	2112	9878	9878
18	2112	12468	12468
0	2113	3918921	1939283
1	2113	7152	7152
2	2113	12204	12204
3	2113	10604	10604
4	2113	9401	9401
5	2113	11897	11897
6	2113	10458	10458
7	2113	6023	6023
8	2113	6356	6356
9	2113	8482	8482
10	2113	11703	11703
11	2113	10067	10067
12	2113	7962	7962
13	2113	8937	8937
14	2113	9607	9607
15	2113	9121	9121
16	2113	10625	10625
17	2113	9843	9843
18	2113	12541	12541
0	2114	3919514	1925242
1	2114	7137	7137
2	2114	11884	11884
3	2114	10707	10707
4	2114	9377	9377
5	2114	11566	11566
6	2114	10225	10225
7	2114	5930	5930
8	2114	6291	6291
9	2114	8607	8607
10	2114	11886	11886
11	2114	10153	10153
12	2114	8028	8028
13	2114	8739	8739
14	2114	9545	9545
15	2114	9044	9044
16	2114	10700	10700
17	2114	9951	9951
18	2114	12620	12620
0	2115	3920098	1926140
1	2115	7265	7265
2	2115	11855	11855
3	2115	10522	10522
4	2115	9409	9409
5	2115	11728	11728
6	2115	10341	10341
7	2115	5842	5842
8	2115	6426	6426
9	2115	8481	8481
10	2115	11608	11608
11	2115	9919	9919
12	2115	8167	8167
13	2115	8801	8801
14	2115	9490	9490
15	2115	8896	8896
16	2115	10594	10594
17	2115	9854	9854
18	2115	12608	12608
0	2116	3918743	1938767
1	2116	7123	7123
2	2116	12106	12106
3	2116	10753	10753
4	2116	9549	9549
5	2116	11924	11924
6	2116	10263	10263
7	2116	6150	6150
8	2116	6294	6294
9	2116	8400	8400
10	2116	11658	11658
11	2116	10017	10017
12	2116	8098	8098
13	2116	9014	9014
14	2116	9650	9650
15	2116	9026	9026
16	2116	10722	10722
17	2116	9825	9825
18	2116	12589	12589
0	2117	3917741	1953640
1	2117	7193	7193
2	2117	12045	12045
3	2117	10752	10752
4	2117	9543	9543
5	2117	11893	11893
6	2117	10492	10492
7	2117	6209	6209
8	2117	6416	6416
9	2117	8657	8657
10	2117	11672	11672
11	2117	10039	10039
12	2117	7865	7865
13	2117	9039	9039
14	2117	9887	9887
15	2117	9288	9288
16	2117	10642	10642
17	2117	9968	9968
18	2117	12563	12563
0	2118	3916333	1969409
1	2118	7335	7335
2	2118	12168	12168
3	2118	10859	10859
4	2118	9692	9692
5	2118	11954	11954
6	2118	10562	10562
7	2118	6177	6177
8	2118	6360	6360
9	2118	8745	8745
10	2118	11806	11806
11	2118	10337	10337
12	2118	8160	8160
13	2118	9000	9000
14	2118	9651	9651
15	2118	9111	9111
16	2118	10784	10784
17	2118	10021	10021
18	2118	12849	12849
0	2119	3943695	1668031
1	2119	6206	6206
2	2119	10203	10203
3	2119	9141	9141
4	2119	8058	8058
5	2119	10294	10294
6	2119	8877	8877
7	2119	5283	5283
8	2119	5428	5428
9	2119	7401	7401
10	2119	9943	9943
11	2119	8661	8661
12	2119	6744	6744
13	2119	7592	7592
14	2119	8170	8170
15	2119	7819	7819
16	2119	9147	9147
17	2119	8470	8470
18	2119	10772	10772
0	2120	3979653	1268993
1	2120	4724	4724
2	2120	7682	7682
3	2120	7069	7069
4	2120	6333	6333
5	2120	7661	7661
6	2120	6972	6972
7	2120	3941	3941
8	2120	4009	4009
9	2120	5569	5569
10	2120	7628	7628
11	2120	6650	6650
12	2120	4500	4500
13	2120	5780	5780
14	2120	6208	6208
15	2120	6132	6132
16	2120	6686	6686
17	2120	6322	6322
18	2120	8385	8385
0	2121	3918568	1945036
1	2121	7158	7158
2	2121	11930	11930
3	2121	10674	10674
4	2121	9374	9374
5	2121	11699	11699
6	2121	10328	10328
7	2121	6037	6037
8	2121	6454	6454
9	2121	8719	8719
10	2121	11849	11849
11	2121	10100	10100
12	2121	8055	8055
13	2121	8879	8879
14	2121	9614	9614
15	2121	9029	9029
16	2121	10583	10583
17	2121	10061	10061
18	2121	12793	12793
0	2122	3943446	1653910
1	2122	6323	6323
2	2122	9999	9999
3	2122	9230	9230
4	2122	8234	8234
5	2122	9928	9928
6	2122	8685	8685
7	2122	5118	5118
8	2122	5481	5481
9	2122	7175	7175
10	2122	10205	10205
11	2122	8718	8718
12	2122	6791	6791
13	2122	7815	7815
14	2122	8279	8279
15	2122	7894	7894
16	2122	9070	9070
17	2122	8473	8473
18	2122	11040	11040
0	2123	4091904	0
1	2123	0	0
2	2123	0	0
3	2123	0	0
4	2123	0	0
5	2123	0	0
6	2123	0	0
7	2123	0	0
8	2123	0	0
9	2123	0	0
10	2123	0	0
11	2123	0	0
12	2123	0	0
13	2123	0	0
14	2123	0	0
15	2123	0	0
16	2123	0	0
17	2123	0	0
18	2123	0	0
0	2124	3926221	1866753
1	2124	6833	6833
2	2124	11690	11690
3	2124	10296	10296
4	2124	9003	9003
5	2124	11323	11323
6	2124	10016	10016
7	2124	5856	5856
8	2124	6125	6125
9	2124	8157	8157
10	2124	11020	11020
11	2124	9700	9700
12	2124	7635	7635
13	2124	8395	8395
14	2124	9255	9255
15	2124	8724	8724
16	2124	10086	10086
17	2124	9459	9459
18	2124	12110	12110
0	2125	3919013	1942962
1	2125	7170	7170
2	2125	11956	11956
3	2125	10610	10610
4	2125	9383	9383
5	2125	11720	11720
6	2125	10343	10343
7	2125	6114	6114
8	2125	6286	6286
9	2125	8482	8482
10	2125	11678	11678
11	2125	9900	9900
12	2125	8131	8131
13	2125	8907	8907
14	2125	9543	9543
15	2125	9178	9178
16	2125	10735	10735
17	2125	10052	10052
18	2125	12703	12703
0	2126	3922085	1912175
1	2126	6953	6953
2	2126	11587	11587
3	2126	10521	10521
4	2126	9434	9434
5	2126	11561	11561
6	2126	10258	10258
7	2126	5922	5922
8	2126	6239	6239
9	2126	8425	8425
10	2126	11621	11621
11	2126	9929	9929
12	2126	7924	7924
13	2126	8733	8733
14	2126	9388	9388
15	2126	8790	8790
16	2126	10479	10479
17	2126	9755	9755
18	2126	12300	12300
0	2127	3923398	1898106
1	2127	7022	7022
2	2127	11557	11557
3	2127	10519	10519
4	2127	9245	9245
5	2127	11487	11487
6	2127	10141	10141
7	2127	5857	5857
8	2127	6253	6253
9	2127	8429	8429
10	2127	11254	11254
11	2127	9675	9675
12	2127	7753	7753
13	2127	8793	8793
14	2127	9325	9325
15	2127	8995	8995
16	2127	10428	10428
17	2127	9582	9582
18	2127	12191	12191
0	2128	3924316	1883753
1	2128	7009	7009
2	2128	11518	11518
3	2128	10321	10321
4	2128	9067	9067
5	2128	11488	11488
6	2128	10064	10064
7	2128	5845	5845
8	2128	6218	6218
9	2128	8337	8337
10	2128	11485	11485
11	2128	9604	9604
12	2128	7780	7780
13	2128	8488	8488
14	2128	9395	9395
15	2128	8848	8848
16	2128	10370	10370
17	2128	9447	9447
18	2128	12304	12304
0	2129	3925613	1860138
1	2129	6934	6934
2	2129	11326	11326
3	2129	10107	10107
4	2129	9042	9042
5	2129	11075	11075
6	2129	9709	9709
7	2129	5735	5735
8	2129	6159	6159
9	2129	8377	8377
10	2129	11285	11285
11	2129	9885	9885
12	2129	7729	7729
13	2129	8483	8483
14	2129	9294	9294
15	2129	8816	8816
16	2129	10566	10566
17	2129	9585	9585
18	2129	12184	12184
0	2130	3925268	1858516
1	2130	6854	6854
2	2130	11529	11529
3	2130	10478	10478
4	2130	9171	9171
5	2130	11312	11312
6	2130	9920	9920
7	2130	5726	5726
8	2130	6071	6071
9	2130	8209	8209
10	2130	11513	11513
11	2130	9865	9865
12	2130	7642	7642
13	2130	8381	8381
14	2130	9212	9212
15	2130	8746	8746
16	2130	10372	10372
17	2130	9520	9520
18	2130	12115	12115
0	2131	3927296	1844516
1	2131	6790	6790
2	2131	11128	11128
3	2131	10297	10297
4	2131	8973	8973
5	2131	11149	11149
6	2131	9858	9858
7	2131	5754	5754
8	2131	6027	6027
9	2131	8215	8215
10	2131	11155	11155
11	2131	9592	9592
12	2131	7658	7658
13	2131	8777	8777
14	2131	9171	9171
15	2131	8653	8653
16	2131	10124	10124
