SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
15	2366	7259	7259
16	2366	8227	8227
17	2366	7651	7651
18	2366	10088	10088
0	2367	3960461	1459809
1	2367	5498	5498
2	2367	8739	8739
3	2367	8206	8206
4	2367	6987	6987
5	2367	8671	8671
6	2367	7882	7882
7	2367	4600	4600
8	2367	4784	4784
9	2367	6592	6592
10	2367	9052	9052
11	2367	7689	7689
12	2367	6166	6166
13	2367	6759	6759
14	2367	7313	7313
15	2367	6987	6987
16	2367	8138	8138
17	2367	7454	7454
18	2367	9926	9926
0	2368	3963642	1431371
1	2368	5242	5242
2	2368	8292	8292
3	2368	7859	7859
4	2368	7157	7157
5	2368	8515	8515
6	2368	7538	7538
7	2368	4415	4415
8	2368	4819	4819
9	2368	6249	6249
10	2368	8954	8954
11	2368	7518	7518
12	2368	6008	6008
13	2368	6557	6557
14	2368	7362	7362
15	2368	6833	6833
16	2368	8046	8046
17	2368	7263	7263
18	2368	9635	9635
0	2369	3964783	1404942
1	2369	5270	5270
2	2369	8271	8271
3	2369	7981	7981
4	2369	6895	6895
5	2369	8424	8424
6	2369	7494	7494
7	2369	4306	4306
8	2369	4670	4670
9	2369	6325	6325
10	2369	8863	8863
11	2369	7427	7427
12	2369	5918	5918
13	2369	6528	6528
14	2369	7130	7130
15	2369	6914	6914
16	2369	7807	7807
17	2369	7261	7261
18	2369	9637	9637
0	2370	3966611	1393177
1	2370	5100	5100
2	2370	8194	8194
3	2370	7698	7698
4	2370	6868	6868
5	2370	8304	8304
6	2370	7510	7510
7	2370	4487	4487
8	2370	4728	4728
9	2370	6237	6237
10	2370	8628	8628
11	2370	7367	7367
12	2370	5712	5712
13	2370	6402	6402
14	2370	6931	6931
15	2370	6683	6683
16	2370	7777	7777
17	2370	7070	7070
18	2370	9597	9597
0	2371	3966874	1395021
1	2371	5134	5134
2	2371	8183	8183
3	2371	7741	7741
4	2371	6765	6765
5	2371	8265	8265
6	2371	7376	7376
7	2371	4351	4351
8	2371	4548	4548
9	2371	6209	6209
10	2371	8883	8883
11	2371	7186	7186
12	2371	5689	5689
13	2371	6502	6502
14	2371	7043	7043
15	2371	6798	6798
16	2371	7831	7831
17	2371	7040	7040
18	2371	9486	9486
0	2372	3967618	1382395
1	2372	5088	5088
2	2372	8078	8078
3	2372	7818	7818
4	2372	6721	6721
5	2372	7974	7974
6	2372	7227	7227
7	2372	4265	4265
8	2372	4542	4542
9	2372	6286	6286
10	2372	8563	8563
11	2372	7237	7237
12	2372	5827	5827
13	2372	6492	6492
14	2372	7148	7148
15	2372	6722	6722
16	2372	7842	7842
17	2372	6934	6934
18	2372	9522	9522
0	2373	3968269	1373105
1	2373	5017	5017
2	2373	8144	8144
3	2373	7800	7800
4	2373	6719	6719
5	2373	8088	8088
6	2373	7334	7334
7	2373	4253	4253
8	2373	4360	4360
9	2373	6330	6330
10	2373	8496	8496
11	2373	7153	7153
12	2373	5888	5888
13	2373	6420	6420
14	2373	6862	6862
15	2373	6715	6715
16	2373	7854	7854
17	2373	6892	6892
18	2373	9310	9310
0	2374	3969615	1352693
1	2374	4929	4929
2	2374	7865	7865
3	2374	7504	7504
4	2374	6620	6620
5	2374	7995	7995
6	2374	7181	7181
7	2374	4353	4353
8	2374	4383	4383
9	2374	6108	6108
10	2374	8540	8540
11	2374	7280	7280
12	2374	5672	5672
13	2374	6417	6417
14	2374	6855	6855
15	2374	6547	6547
16	2374	7699	7699
17	2374	6905	6905
18	2374	9436	9436
0	2375	3970884	1339660
1	2375	4948	4948
2	2375	7893	7893
3	2375	7569	7569
4	2375	6543	6543
5	2375	7945	7945
6	2375	7114	7114
7	2375	4131	4131
8	2375	4408	4408
9	2375	6081	6081
10	2375	8478	8478
11	2375	7072	7072
12	2375	5499	5499
13	2375	6241	6241
14	2375	6723	6723
15	2375	6550	6550
16	2375	7554	7554
17	2375	6889	6889
18	2375	9382	9382
0	2376	4004578	981450
1	2376	3538	3538
2	2376	5595	5595
3	2376	5566	5566
4	2376	4783	4783
5	2376	5841	5841
6	2376	5186	5186
7	2376	2972	2972
8	2376	3155	3155
9	2376	4338	4338
10	2376	6241	6241
11	2376	5138	5138
12	2376	3947	3947
13	2376	4549	4549
14	2376	5021	5021
15	2376	4630	4630
16	2376	5460	5460
17	2376	4870	4870
18	2376	6496	6496
0	2377	4074631	721381
1	2377	572	572
2	2377	1172	1172
3	2377	1014	1014
4	2377	1000	1000
5	2377	1174	1174
6	2377	1070	1070
7	2377	577	577
8	2377	555	555
9	2377	901	901
10	2377	1307	1307
11	2377	1165	1165
12	2377	799	799
13	2377	919	919
14	2377	839	839
15	2377	990	990
16	2377	1082	1082
17	2377	925	925
18	2377	1212	1212
0	2378	4091885	7249
1	2378	2	2
2	2378	0	0
3	2378	0	0
4	2378	0	0
5	2378	1	1
6	2378	3	3
7	2378	1	1
8	2378	0	0
9	2378	0	0
10	2378	1	1
11	2378	0	0
12	2378	1	1
13	2378	2	2
14	2378	1	1
15	2378	2	2
16	2378	2	2
17	2378	1	1
18	2378	2	2
0	2401	3892031	2249540
1	2401	8270	8270
2	2401	14649	14649
3	2401	12452	12452
4	2401	11029	11029
5	2401	14082	14082
6	2401	12196	12196
7	2401	7064	7064
8	2401	7366	7366
9	2401	9576	9576
10	2401	13073	13073
11	2401	11671	11671
12	2401	9197	9197
13	2401	9990	9990
14	2401	11034	11034
15	2401	10239	10239
16	2401	12432	12432
17	2401	11628	11628
18	2401	13925	13925
0	2402	3893656	2236954
1	2402	8501	8501
2	2402	14578	14578
3	2402	12312	12312
4	2402	10936	10936
5	2402	14016	14016
6	2402	11938	11938
7	2402	7036	7036
8	2402	7189	7189
9	2402	9564	9564
10	2402	13052	13052
11	2402	11579	11579
12	2402	8969	8969
13	2402	10108	10108
14	2402	11024	11024
15	2402	10171	10171
16	2402	11967	11967
17	2402	11431	11431
18	2402	13877	13877
0	2403	3892407	2253072
1	2403	8229	8229
2	2403	14631	14631
3	2403	12285	12285
4	2403	10930	10930
5	2403	13958	13958
6	2403	12073	12073
7	2403	7245	7245
8	2403	7344	7344
9	2403	9619	9619
10	2403	13243	13243
11	2403	11578	11578
12	2403	9175	9175
13	2403	10015	10015
14	2403	10968	10968
15	2403	10228	10228
16	2403	12367	12367
17	2403	11510	11510
18	2403	14099	14099
0	2404	3890830	2258594
1	2404	8600	8600
2	2404	14792	14792
3	2404	12296	12296
4	2404	11063	11063
5	2404	14122	14122
6	2404	12340	12340
7	2404	7112	7112
8	2404	7498	7498
9	2404	9751	9751
10	2404	13135	13135
11	2404	11851	11851
12	2404	9254	9254
13	2404	10100	10100
14	2404	10858	10858
15	2404	10246	10246
16	2404	12315	12315
17	2404	11555	11555
18	2404	14186	14186
0	2405	3892373	2256187
1	2405	8351	8351
2	2405	14544	14544
3	2405	12450	12450
4	2405	10887	10887
5	2405	14308	14308
6	2405	12239	12239
7	2405	7174	7174
8	2405	7405	7405
9	2405	9836	9836
10	2405	12985	12985
11	2405	11508	11508
12	2405	9252	9252
13	2405	10172	10172
14	2405	10821	10821
15	2405	10143	10143
16	2405	12192	12192
17	2405	11362	11362
18	2405	13902	13902
0	2406	3891917	2248684
1	2406	8337	8337
2	2406	14855	14855
3	2406	12284	12284
4	2406	10834	10834
5	2406	14034	14034
6	2406	12285	12285
7	2406	7049	7049
8	2406	7323	7323
9	2406	9729	9729
10	2406	13033	13033
11	2406	11649	11649
12	2406	9594	9594
13	2406	9984	9984
14	2406	10955	10955
15	2406	10307	10307
16	2406	11897	11897
17	2406	11841	11841
18	2406	13997	13997
0	2407	3892611	2245087
1	2407	8407	8407
2	2407	14577	14577
3	2407	12344	12344
4	2407	10809	10809
5	2407	13956	13956
6	2407	12070	12070
7	2407	7150	7150
8	2407	7335	7335
9	2407	9727	9727
10	2407	13258	13258
11	2407	11531	11531
12	2407	9191	9191
13	2407	10186	10186
14	2407	10847	10847
15	2407	10208	10208
16	2407	12185	12185
17	2407	11505	11505
18	2407	14007	14007
0	2408	3892291	2246185
1	2408	8559	8559
2	2408	14550	14550
3	2408	12326	12326
4	2408	10887	10887
5	2408	14097	14097
6	2408	11978	11978
7	2408	7144	7144
8	2408	7262	7262
9	2408	9869	9869
10	2408	12990	12990
11	2408	11621	11621
12	2408	9186	9186
13	2408	10099	10099
14	2408	10830	10830
15	2408	10448	10448
16	2408	12231	12231
17	2408	11484	11484
18	2408	14052	14052
0	2409	3891390	2257067
1	2409	8355	8355
2	2409	14847	14847
3	2409	12458	12458
4	2409	10865	10865
5	2409	14154	14154
6	2409	12229	12229
7	2409	7019	7019
8	2409	7263	7263
9	2409	9664	9664
10	2409	13301	13301
11	2409	11685	11685
12	2409	9174	9174
13	2409	10238	10238
14	2409	11168	11168
15	2409	10255	10255
16	2409	12153	12153
17	2409	11578	11578
18	2409	14108	14108
0	2410	3892352	2248466
1	2410	8387	8387
2	2410	14505	14505
3	2410	12222	12222
4	2410	10868	10868
5	2410	13978	13978
6	2410	12297	12297
7	2410	7225	7225
8	2410	7305	7305
9	2410	9644	9644
10	2410	13280	13280
11	2410	11493	11493
12	2410	9274	9274
13	2410	10134	10134
14	2410	10848	10848
15	2410	10371	10371
16	2410	12212	12212
17	2410	11544	11544
18	2410	13965	13965
0	2411	3892519	2237970
1	2411	8349	8349
2	2411	14513	14513
3	2411	12211	12211
4	2411	10839	10839
5	2411	13969	13969
6	2411	12032	12032
7	2411	7053	7053
8	2411	7385	7385
9	2411	9687	9687
10	2411	13225	13225
11	2411	11546	11546
12	2411	9276	9276
13	2411	10239	10239
14	2411	11013	11013
15	2411	10438	10438
16	2411	12254	12254
17	2411	11526	11526
18	2411	13830	13830
0	2412	3894079	2225981
1	2412	8438	8438
2	2412	14290	14290
3	2412	12272	12272
4	2412	10706	10706
5	2412	13891	13891
6	2412	11842	11842
7	2412	7003	7003
8	2412	7419	7419
9	2412	9663	9663
10	2412	13022	13022
11	2412	11630	11630
12	2412	9042	9042
13	2412	9991	9991
14	2412	10916	10916
15	2412	10123	10123
16	2412	12140	12140
17	2412	11478	11478
18	2412	13959	13959
0	2413	3895854	2203701
1	2413	8317	8317
2	2413	14110	14110
3	2413	12126	12126
4	2413	10828	10828
5	2413	13682	13682
6	2413	11992	11992
7	2413	6947	6947
8	2413	7265	7265
9	2413	9549	9549
10	2413	13018	13018
11	2413	11364	11364
12	2413	9111	9111
13	2413	9879	9879
14	2413	10696	10696
15	2413	10017	10017
16	2413	12100	12100
17	2413	11311	11311
18	2413	13738	13738
0	2414	3897260	2176908
1	2414	8117	8117
2	2414	14000	14000
3	2414	11903	11903
4	2414	10674	10674
5	2414	13645	13645
6	2414	11824	11824
7	2414	7022	7022
8	2414	7182	7182
9	2414	9552	9552
10	2414	12888	12888
11	2414	11249	11249
12	2414	8984	8984
13	2414	10094	10094
14	2414	10674	10674
15	2414	9883	9883
16	2414	12062	12062
17	2414	11327	11327
18	2414	13564	13564
0	2415	3899718	2154374
1	2415	7996	7996
2	2415	13965	13965
3	2415	11843	11843
4	2415	10509	10509
5	2415	13431	13431
6	2415	11514	11514
7	2415	6834	6834
8	2415	6990	6990
9	2415	9297	9297
10	2415	12790	12790
11	2415	11224	11224
12	2415	9025	9025
13	2415	9816	9816
14	2415	10609	10609
15	2415	9877	9877
16	2415	12029	12029
17	2415	11032	11032
18	2415	13405	13405
0	2416	3901463	2147811
1	2416	8049	8049
2	2416	13760	13760
3	2416	11704	11704
4	2416	10361	10361
5	2416	13479	13479
6	2416	11557	11557
7	2416	6832	6832
8	2416	7012	7012
9	2416	9029	9029
10	2416	12568	12568
11	2416	11183	11183
12	2416	8982	8982
13	2416	9577	9577
14	2416	10476	10476
15	2416	9773	9773
16	2416	11474	11474
17	2416	11033	11033
18	2416	13592	13592
0	2417	3902168	2137800
1	2417	7993	7993
2	2417	13424	13424
3	2417	11678	11678
4	2417	10242	10242
5	2417	13251	13251
6	2417	11560	11560
7	2417	6582	6582
8	2417	6998	6998
9	2417	9235	9235
10	2417	12675	12675
11	2417	10987	10987
12	2417	8984	8984
13	2417	9673	9673
14	2417	10355	10355
15	2417	9882	9882
16	2417	11697	11697
17	2417	10864	10864
18	2417	13656	13656
0	2418	3903483	2118655
1	2418	7933	7933
2	2418	13692	13692
3	2418	11641	11641
4	2418	10255	10255
5	2418	13055	13055
6	2418	11250	11250
7	2418	6726	6726
8	2418	6994	6994
9	2418	9238	9238
10	2418	12552	12552
11	2418	10908	10908
12	2418	8609	8609
13	2418	9660	9660
14	2418	10506	10506
15	2418	9670	9670
16	2418	11566	11566
17	2418	10821	10821
18	2418	13345	13345
0	2419	3904429	2117703
1	2419	7892	7892
2	2419	13527	13527
3	2419	11513	11513
4	2419	10057	10057
5	2419	13029	13029
6	2419	11138	11138
7	2419	6801	6801
8	2419	6882	6882
9	2419	9085	9085
10	2419	12557	12557
11	2419	11024	11024
12	2419	8598	8598
13	2419	9623	9623
14	2419	10304	10304
15	2419	9694	9694
16	2419	11550	11550
17	2419	10776	10776
18	2419	13425	13425
0	2420	3902866	2130319
1	2420	7952	7952
2	2420	13808	13808
3	2420	11478	11478
4	2420	10441	10441
5	2420	13208	13208
6	2420	11408	11408
7	2420	6746	6746
8	2420	7073	7073
9	2420	9157	9157
10	2420	12473	12473
11	2420	11030	11030
12	2420	8802	8802
13	2420	9689	9689
14	2420	10448	10448
15	2420	9881	9881
16	2420	11437	11437
17	2420	10791	10791
18	2420	13216	13216
0	2421	3902202	2143780
1	2421	8093	8093
2	2421	13756	13756
3	2421	11650	11650
4	2421	10328	10328
5	2421	13350	13350
6	2421	11449	11449
7	2421	6811	6811
8	2421	6902	6902
9	2421	9174	9174
10	2421	12514	12514
11	2421	10912	10912
12	2421	8749	8749
13	2421	9719	9719
14	2421	10684	10684
15	2421	9840	9840
16	2421	11610	11610
17	2421	10872	10872
18	2421	13289	13289
0	2422	3903272	2141834
1	2422	7940	7940
2	2422	13720	13720
3	2422	11622	11622
4	2422	10286	10286
5	2422	13391	13391
6	2422	11434	11434
7	2422	6733	6733
8	2422	7010	7010
9	2422	9217	9217
10	2422	12407	12407
11	2422	11025	11025
12	2422	8828	8828
13	2422	9704	9704
14	2422	10333	10333
15	2422	9623	9623
16	2422	11603	11603
17	2422	10702	10702
18	2422	13054	13054
0	2423	3904005	2134671
1	2423	7885	7885
2	2423	13769	13769
3	2423	11361	11361
4	2423	10385	10385
5	2423	13296	13296
6	2423	11314	11314
7	2423	6725	6725
8	2423	6852	6852
9	2423	9178	9178
10	2423	12375	12375
11	2423	10728	10728
12	2423	8752	8752
13	2423	9530	9530
14	2423	10444	10444
15	2423	9595	9595
16	2423	11628	11628
17	2423	10785	10785
18	2423	13297	13297
0	2424	3903993	2121842
1	2424	8015	8015
2	2424	13800	13800
3	2424	11503	11503
4	2424	10340	10340
5	2424	13286	13286
6	2424	11234	11234
7	2424	6886	6886
8	2424	6856	6856
9	2424	8960	8960
10	2424	12210	12210
11	2424	10736	10736
12	2424	8773	8773
13	2424	9417	9417
14	2424	10510	10510
15	2424	9750	9750
16	2424	11634	11634
17	2424	10752	10752
18	2424	13249	13249
0	2425	3904888	2115179
1	2425	7850	7850
2	2425	13501	13501
3	2425	11443	11443
4	2425	10113	10113
5	2425	13124	13124
6	2425	11390	11390
7	2425	6789	6789
8	2425	6850	6850
9	2425	9038	9038
10	2425	12362	12362
11	2425	10675	10675
12	2425	8636	8636
13	2425	9633	9633
14	2425	10542	10542
15	2425	9816	9816
16	2425	11513	11513
17	2425	10663	10663
18	2425	13078	13078
0	2426	3903133	2122524
1	2426	7764	7764
2	2426	13709	13709
3	2426	11732	11732
4	2426	10237	10237
5	2426	13162	13162
6	2426	11340	11340
7	2426	6829	6829
8	2426	7017	7017
9	2426	9102	9102
10	2426	12440	12440
11	2426	11033	11033
12	2426	8758	8758
13	2426	9538	9538
14	2426	10369	10369
15	2426	9728	9728
16	2426	11571	11571
17	2426	11045	11045
18	2426	13397	13397
0	2427	3904541	2119655
1	2427	7947	7947
2	2427	13664	13664
3	2427	11604	11604
4	2427	10188	10188
5	2427	13112	13112
6	2427	11231	11231
7	2427	6631	6631
8	2427	6862	6862
9	2427	9172	9172
10	2427	12444	12444
11	2427	10906	10906
12	2427	8600	8600
13	2427	9559	9559
14	2427	10390	10390
15	2427	9594	9594
16	2427	11440	11440
17	2427	10858	10858
18	2427	13161	13161
0	2428	3904100	2113337
1	2428	7881	7881
2	2428	13685	13685
3	2428	11473	11473
4	2428	10145	10145
5	2428	13142	13142
6	2428	11424	11424
7	2428	6692	6692
8	2428	6872	6872
9	2428	9286	9286
10	2428	12220	12220
11	2428	10961	10961
12	2428	8568	8568
13	2428	9512	9512
14	2428	10431	10431
15	2428	9665	9665
16	2428	11764	11764
17	2428	10706	10706
18	2428	13377	13377
0	2429	3903435	2120904
1	2429	7849	7849
2	2429	13704	13704
3	2429	11645	11645
4	2429	10192	10192
5	2429	13414	13414
6	2429	11328	11328
7	2429	6773	6773
8	2429	7049	7049
9	2429	9170	9170
10	2429	12412	12412
11	2429	10908	10908
12	2429	8757	8757
13	2429	9576	9576
14	2429	10219	10219
15	2429	9793	9793
16	2429	11615	11615
17	2429	10646	10646
18	2429	13419	13419
0	2430	3905208	2108688
1	2430	7896	7896
2	2430	13514	13514
3	2430	11544	11544
4	2430	10159	10159
5	2430	12991	12991
6	2430	11400	11400
7	2430	6522	6522
8	2430	6852	6852
9	2430	9146	9146
10	2430	12343	12343
11	2430	10763	10763
12	2430	8716	8716
13	2430	9424	9424
14	2430	10450	10450
15	2430	9629	9629
16	2430	11473	11473
17	2430	10742	10742
18	2430	13132	13132
0	2431	3904365	2113147
1	2431	7927	7927
2	2431	13764	13764
3	2431	11495	11495
4	2431	10231	10231
5	2431	13068	13068
6	2431	11455	11455
7	2431	6734	6734
8	2431	6938	6938
9	2431	9218	9218
10	2431	12559	12559
11	2431	10860	10860
12	2431	8658	8658
13	2431	9669	9669
14	2431	10176	10176
15	2431	9601	9601
16	2431	11392	11392
17	2431	10502	10502
18	2431	13292	13292
0	2432	3904254	2123110
1	2432	8022	8022
2	2432	13420	13420
3	2432	11381	11381
4	2432	10006	10006
5	2432	13106	13106
6	2432	11457	11457
7	2432	6836	6836
8	2432	6769	6769
9	2432	9178	9178
10	2432	12515	12515
11	2432	11065	11065
12	2432	8724	8724
13	2432	9465	9465
14	2432	10144	10144
15	2432	9841	9841
16	2432	11749	11749
17	2432	10790	10790
18	2432	13182	13182
0	2433	3901096	2147233
1	2433	7960	7960
2	2433	13744	13744
3	2433	11771	11771
4	2433	10426	10426
5	2433	13365	13365
6	2433	11723	11723
7	2433	6919	6919
8	2433	6949	6949
9	2433	9184	9184
10	2433	12464	12464
11	2433	11005	11005
12	2433	9108	9108
13	2433	9574	9574
14	2433	10583	10583
15	2433	9981	9981
16	2433	11724	11724
17	2433	10944	10944
18	2433	13384	13384
0	2434	3900674	2177117
1	2434	8044	8044
2	2434	13645	13645
3	2434	11643	11643
4	2434	10492	10492
5	2434	13553	13553
6	2434	11501	11501
7	2434	6885	6885
8	2434	6954	6954
9	2434	9334	9334
10	2434	12653	12653
11	2434	11030	11030
12	2434	8872	8872
13	2434	9873	9873
14	2434	10553	10553
15	2434	9969	9969
16	2434	11799	11799
17	2434	10869	10869
18	2434	13561	13561
0	2435	3897910	2190469
1	2435	8009	8009
2	2435	13948	13948
3	2435	12089	12089
4	2435	10514	10514
5	2435	13387	13387
6	2435	11865	11865
7	2435	6967	6967
8	2435	7172	7172
9	2435	9392	9392
10	2435	12964	12964
11	2435	11377	11377
12	2435	9089	9089
13	2435	9764	9764
14	2435	10653	10653
15	2435	9907	9907
16	2435	11903	11903
17	2435	11274	11274
18	2435	13720	13720
0	2436	3897386	2200916
1	2436	8099	8099
2	2436	14117	14117
3	2436	12007	12007
4	2436	10606	10606
5	2436	13780	13780
6	2436	11774	11774
7	2436	7035	7035
8	2436	7071	7071
9	2436	9587	9587
10	2436	12889	12889
11	2436	11210	11210
12	2436	9074	9074
13	2436	9783	9783
14	2436	10622	10622
15	2436	10067	10067
16	2436	11911	11911
17	2436	11121	11121
18	2436	13765	13765
0	2437	3897774	2191950
1	2437	8107	8107
2	2437	14208	14208
3	2437	11893	11893
4	2437	10591	10591
5	2437	13436	13436
6	2437	11826	11826
7	2437	6943	6943
8	2437	7261	7261
9	2437	9407	9407
10	2437	12775	12775
11	2437	11343	11343
12	2437	9057	9057
13	2437	9806	9806
14	2437	10727	10727
15	2437	10117	10117
16	2437	11941	11941
17	2437	11169	11169
18	2437	13523	13523
0	2438	3898110	2178935
1	2438	8204	8204
2	2438	14164	14164
3	2438	11893	11893
4	2438	10735	10735
5	2438	13692	13692
6	2438	11825	11825
7	2438	6929	6929
8	2438	7106	7106
9	2438	9475	9475
10	2438	12622	12622
11	2438	11055	11055
12	2438	8934	8934
13	2438	9613	9613
14	2438	10634	10634
15	2438	10179	10179
16	2438	11895	11895
17	2438	11124	11124
18	2438	13715	13715
0	2439	3899629	2169003
1	2439	8109	8109
2	2439	14086	14086
3	2439	11804	11804
4	2439	10530	10530
5	2439	13833	13833
6	2439	11842	11842
7	2439	6831	6831
8	2439	6970	6970
9	2439	9373	9373
10	2439	12773	12773
11	2439	10926	10926
12	2439	8751	8751
13	2439	9771	9771
14	2439	10683	10683
15	2439	9825	9825
16	2439	11731	11731
17	2439	10986	10986
18	2439	13451	13451
0	2440	3899437	2164937
1	2440	8000	8000
2	2440	14134	14134
3	2440	11832	11832
4	2440	10350	10350
5	2440	13654	13654
6	2440	11669	11669
7	2440	6786	6786
8	2440	6966	6966
9	2440	9258	9258
10	2440	12795	12795
11	2440	11162	11162
12	2440	8847	8847
13	2440	9805	9805
14	2440	10696	10696
15	2440	9933	9933
16	2440	11786	11786
17	2440	11077	11077
18	2440	13717	13717
0	2441	3900870	2149913
1	2441	8014	8014
2	2441	14169	14169
3	2441	11761	11761
4	2441	10365	10365
5	2441	13448	13448
6	2441	11556	11556
7	2441	6926	6926
8	2441	7011	7011
9	2441	9145	9145
10	2441	12543	12543
11	2441	11089	11089
12	2441	8822	8822
13	2441	9660	9660
14	2441	10530	10530
15	2441	9862	9862
16	2441	11712	11712
17	2441	10960	10960
18	2441	13461	13461
0	2442	3904104	2127567
1	2442	7915	7915
2	2442	13809	13809
3	2442	11589	11589
4	2442	10477	10477
5	2442	13197	13197
6	2442	11096	11096
7	2442	6944	6944
8	2442	6993	6993
9	2442	9093	9093
10	2442	12131	12131
11	2442	10928	10928
12	2442	8643	8643
13	2442	9517	9517
14	2442	10401	10401
15	2442	9589	9589
16	2442	11591	11591
17	2442	10681	10681
18	2442	13206	13206
0	2443	3904619	2109722
1	2443	7786	7786
2	2443	13642	13642
3	2443	11510	11510
4	2443	10360	10360
5	2443	13139	13139
6	2443	11397	11397
7	2443	6720	6720
8	2443	7010	7010
9	2443	9218	9218
10	2443	12163	12163
11	2443	10859	10859
12	2443	8943	8943
13	2443	9415	9415
14	2443	10180	10180
15	2443	9638	9638
16	2443	11534	11534
17	2443	10709	10709
18	2443	13062	13062
0	2444	3907697	2080519
1	2444	7770	7770
2	2444	13750	13750
3	2444	11440	11440
4	2444	9847	9847
5	2444	13250	13250
6	2444	10966	10966
7	2444	6387	6387
8	2444	6706	6706
9	2444	8922	8922
10	2444	12126	12126
11	2444	10981	10981
12	2444	8690	8690
13	2444	9061	9061
14	2444	10134	10134
15	2444	9269	9269
16	2444	11353	11353
17	2444	10559	10559
18	2444	12996	12996
0	2445	3911142	2030918
1	2445	7621	7621
2	2445	13167	13167
3	2445	11071	11071
4	2445	9704	9704
5	2445	12650	12650
6	2445	11203	11203
7	2445	6295	6295
8	2445	6666	6666
9	2445	8768	8768
10	2445	11944	11944
11	2445	10521	10521
12	2445	8537	8537
13	2445	9123	9123
14	2445	9877	9877
15	2445	9316	9316
16	2445	11033	11033
17	2445	10307	10307
18	2445	12959	12959
0	2446	3915336	2001700
1	2446	7394	7394
2	2446	12798	12798
3	2446	10948	10948
4	2446	9695	9695
5	2446	12505	12505
6	2446	10609	10609
7	2446	6234	6234
8	2446	6600	6600
9	2446	8408	8408
10	2446	11503	11503
11	2446	10256	10256
12	2446	8205	8205
13	2446	9021	9021
14	2446	9703	9703
15	2446	9254	9254
16	2446	10719	10719
17	2446	10167	10167
18	2446	12549	12549
0	2447	3919402	1945346
1	2447	7077	7077
2	2447	12676	12676
3	2447	10676	10676
4	2447	9452	9452
5	2447	12057	12057
6	2447	10364	10364
7	2447	6133	6133
8	2447	6472	6472
9	2447	8387	8387
10	2447	11404	11404
11	2447	10134	10134
12	2447	8014	8014
13	2447	8733	8733
14	2447	9417	9417
15	2447	8906	8906
16	2447	10671	10671
17	2447	9754	9754
18	2447	12175	12175
0	2448	3923046	1904508
1	2448	6932	6932
2	2448	12133	12133
3	2448	10323	10323
4	2448	9181	9181
5	2448	11768	11768
6	2448	10367	10367
7	2448	5833	5833
8	2448	6398	6398
9	2448	8371	8371
10	2448	11349	11349
11	2448	9768	9768
12	2448	8081	8081
13	2448	8471	8471
14	2448	9085	9085
15	2448	8784	8784
16	2448	10425	10425
17	2448	9664	9664
18	2448	11925	11925
0	2449	3925538	1870097
1	2449	6975	6975
2	2449	11855	11855
3	2449	10278	10278
4	2449	8997	8997
5	2449	11513	11513
6	2449	10142	10142
7	2449	5861	5861
8	2449	6060	6060
9	2449	8158	8158
10	2449	11144	11144
11	2449	9593	9593
12	2449	7993	7993
13	2449	8545	8545
14	2449	9132	9132
15	2449	8515	8515
16	2449	10189	10189
17	2449	9749	9749
18	2449	11667	11667
0	2450	3924501	1885520
1	2450	7027	7027
2	2450	12228	12228
3	2450	10284	10284
4	2450	9084	9084
5	2450	11728	11728
6	2450	9991	9991
7	2450	6012	6012
8	2450	6195	6195
9	2450	8206	8206
10	2450	11227	11227
11	2450	9748	9748
12	2450	7624	7624
13	2450	8564	8564
14	2450	9163	9163
15	2450	8859	8859
16	2450	10171	10171
17	2450	9565	9565
18	2450	11727	11727
0	2451	3923926	1895326
1	2451	7077	7077
2	2451	12116	12116
3	2451	10317	10317
4	2451	9289	9289
5	2451	11567	11567
6	2451	10225	10225
7	2451	5842	5842
8	2451	6162	6162
9	2451	8264	8264
10	2451	11067	11067
11	2451	9871	9871
12	2451	7746	7746
13	2451	8558	8558
14	2451	9250	9250
15	2451	8741	8741
16	2451	10291	10291
17	2451	9592	9592
18	2451	12003	12003
0	2452	3922695	1906091
1	2452	7077	7077
2	2452	12221	12221
3	2452	10623	10623
4	2452	9373	9373
5	2452	11611	11611
6	2452	10128	10128
7	2452	5839	5839
8	2452	6324	6324
9	2452	8147	8147
10	2452	11187	11187
11	2452	9636	9636
12	2452	7927	7927
13	2452	8591	8591
14	2452	9309	9309
15	2452	8767	8767
16	2452	10467	10467
17	2452	9930	9930
18	2452	12052	12052
0	2453	3923387	1899389
1	2453	7060	7060
2	2453	12194	12194
3	2453	10532	10532
4	2453	9009	9009
5	2453	11732	11732
6	2453	10149	10149
7	2453	5928	5928
8	2453	6010	6010
9	2453	8206	8206
10	2453	11168	11168
11	2453	9737	9737
12	2453	7797	7797
13	2453	8571	8571
14	2453	9180	9180
15	2453	8651	8651
16	2453	10570	10570
17	2453	9961	9961
18	2453	12062	12062
0	2454	3924464	1884425
1	2454	6945	6945
2	2454	11946	11946
3	2454	10418	10418
4	2454	9094	9094
5	2454	11709	11709
6	2454	10136	10136
7	2454	5887	5887
8	2454	6040	6040
9	2454	8184	8184
10	2454	11216	11216
11	2454	9549	9549
12	2454	7638	7638
13	2454	8513	8513
14	2454	9345	9345
15	2454	8836	8836
16	2454	10322	10322
17	2454	9657	9657
18	2454	12005	12005
0	2455	3926742	1862130
1	2455	6993	6993
2	2455	11718	11718
3	2455	10290	10290
