SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
6	2319	15808	15808
7	2319	17022	17022
8	2319	18781	18781
9	2319	15841	15841
10	2319	14918	14918
11	2319	16049	16049
12	2319	18503	18503
13	2319	19239	19239
14	2319	26417	26417
15	2319	23266	23266
16	2319	19784	19784
17	2319	19195	19195
18	2319	21478	21478
19	2319	18895	18895
20	2319	19876	19876
21	2319	19529	19529
22	2319	23078	23078
23	2319	23895	23895
24	2319	24517	24517
25	2319	18296	18296
26	2319	20624	20624
27	2319	18671	18671
28	2319	15443	15443
29	2319	15441	15441
30	2319	15781	15781
31	2319	16495	16495
32	2319	16201	16201
33	2319	15360	15360
34	2319	14609	14609
35	2319	18584	18584
36	2319	18104	18104
37	2319	15839	15839
38	2319	20287	20287
39	2319	23810	23810
40	2319	21803	21803
41	2319	20463	20463
42	2319	17784	17784
43	2319	18228	18228
44	2319	19023	19023
45	2319	18430	18430
46	2319	21723	21723
47	2319	18438	18438
48	2319	18722	18722
49	2319	14710	14710
50	2319	17229	17229
51	2319	18137	18137
52	2319	17802	17802
53	2319	17618	17618
54	2319	16324	16324
55	2319	23715	23715
56	2319	20731	20731
57	2319	14946	14946
58	2319	19109	19109
59	2319	11191	11191
60	2319	10842	10842
61	2319	15090	15090
62	2319	14298	14298
63	2319	14933	14933
64	2319	12716	12716
65	2319	10732	10732
66	2319	14064	14064
67	2319	9106	9106
68	2319	11360	11360
69	2319	11735	11735
70	2319	12753	12753
71	2319	13024	13024
72	2319	14515	14515
73	2319	10017	10017
74	2319	10696	10696
75	2319	13493	13493
76	2319	11632	11632
77	2319	14329	14329
78	2319	13574	13574
79	2319	14441	14441
80	2319	11920	11920
81	2319	16363	16363
82	2319	17844	17844
83	2319	11791	11791
84	2319	13044	13044
85	2319	11390	11390
86	2319	12579	12579
87	2319	12237	12237
88	2319	14489	14489
89	2319	10532	10532
90	2319	13108	13108
0	2320	2598777	342014
1	2320	14580	14580
2	2320	18196	18196
3	2320	14874	14874
4	2320	16119	16119
5	2320	14697	14697
6	2320	15600	15600
7	2320	17212	17212
8	2320	18991	18991
9	2320	15952	15952
10	2320	15298	15298
11	2320	15967	15967
12	2320	18418	18418
13	2320	19811	19811
14	2320	26631	26631
15	2320	23326	23326
16	2320	19832	19832
17	2320	19299	19299
18	2320	21792	21792
19	2320	19149	19149
20	2320	20114	20114
21	2320	19984	19984
22	2320	23131	23131
23	2320	24015	24015
24	2320	25071	25071
25	2320	18619	18619
26	2320	20950	20950
27	2320	18696	18696
28	2320	15410	15410
29	2320	15290	15290
30	2320	15725	15725
31	2320	16327	16327
32	2320	16120	16120
33	2320	15221	15221
34	2320	14836	14836
35	2320	18639	18639
36	2320	18418	18418
37	2320	15957	15957
38	2320	20201	20201
39	2320	24121	24121
40	2320	21722	21722
41	2320	20554	20554
42	2320	17761	17761
43	2320	18427	18427
44	2320	19292	19292
45	2320	18783	18783
46	2320	21928	21928
47	2320	18588	18588
48	2320	18581	18581
49	2320	14766	14766
50	2320	17273	17273
51	2320	18467	18467
52	2320	18063	18063
53	2320	17718	17718
54	2320	16382	16382
55	2320	23849	23849
56	2320	20875	20875
57	2320	15161	15161
58	2320	19253	19253
59	2320	11406	11406
60	2320	10956	10956
61	2320	15038	15038
62	2320	14041	14041
63	2320	15024	15024
64	2320	12950	12950
65	2320	11063	11063
66	2320	14353	14353
67	2320	9077	9077
68	2320	11347	11347
69	2320	11859	11859
70	2320	13161	13161
71	2320	13118	13118
72	2320	14646	14646
73	2320	10175	10175
74	2320	10490	10490
75	2320	13619	13619
76	2320	11431	11431
77	2320	14484	14484
78	2320	13739	13739
79	2320	14544	14544
80	2320	11857	11857
81	2320	16359	16359
82	2320	17832	17832
83	2320	12014	12014
84	2320	13220	13220
85	2320	11305	11305
86	2320	12961	12961
87	2320	12444	12444
88	2320	14587	14587
89	2320	10936	10936
90	2320	13059	13059
0	2321	2603370	339966
1	2321	14118	14118
2	2321	17890	17890
3	2321	14628	14628
4	2321	16066	16066
5	2321	14421	14421
6	2321	15724	15724
7	2321	17121	17121
8	2321	18844	18844
9	2321	16172	16172
10	2321	15245	15245
11	2321	15961	15961
12	2321	18515	18515
13	2321	19367	19367
14	2321	26764	26764
15	2321	23190	23190
16	2321	19982	19982
17	2321	19132	19132
18	2321	21746	21746
19	2321	19065	19065
20	2321	20196	20196
21	2321	19762	19762
22	2321	23250	23250
23	2321	24278	24278
24	2321	24894	24894
25	2321	18321	18321
26	2321	20862	20862
27	2321	18943	18943
28	2321	15337	15337
29	2321	15241	15241
30	2321	15754	15754
31	2321	16319	16319
32	2321	16284	16284
33	2321	15434	15434
34	2321	14873	14873
35	2321	18571	18571
36	2321	18548	18548
37	2321	15515	15515
38	2321	20109	20109
39	2321	24124	24124
40	2321	21777	21777
41	2321	20603	20603
42	2321	17850	17850
43	2321	18340	18340
44	2321	19422	19422
45	2321	18712	18712
46	2321	21852	21852
47	2321	18227	18227
48	2321	18703	18703
49	2321	14702	14702
50	2321	17240	17240
51	2321	18155	18155
52	2321	17963	17963
53	2321	17452	17452
54	2321	16169	16169
55	2321	23726	23726
56	2321	20909	20909
57	2321	14841	14841
58	2321	19399	19399
59	2321	11295	11295
60	2321	10951	10951
61	2321	14899	14899
62	2321	14225	14225
63	2321	14748	14748
64	2321	12846	12846
65	2321	10940	10940
66	2321	14264	14264
67	2321	9229	9229
68	2321	11381	11381
69	2321	12016	12016
70	2321	12888	12888
71	2321	13112	13112
72	2321	14428	14428
73	2321	10277	10277
74	2321	10605	10605
75	2321	13260	13260
76	2321	11590	11590
77	2321	14530	14530
78	2321	13665	13665
79	2321	14471	14471
80	2321	11741	11741
81	2321	16577	16577
82	2321	17612	17612
83	2321	12045	12045
84	2321	13098	13098
85	2321	11417	11417
86	2321	12785	12785
87	2321	12180	12180
88	2321	14645	14645
89	2321	10961	10961
90	2321	13245	13245
0	2322	2590522	342929
1	2322	14369	14369
2	2322	17925	17925
3	2322	15258	15258
4	2322	16270	16270
5	2322	14629	14629
6	2322	15979	15979
7	2322	16801	16801
8	2322	18870	18870
9	2322	15855	15855
10	2322	15601	15601
11	2322	15975	15975
12	2322	18638	18638
13	2322	19973	19973
14	2322	26652	26652
15	2322	23577	23577
16	2322	20239	20239
17	2322	19406	19406
18	2322	21563	21563
19	2322	19102	19102
20	2322	20307	20307
21	2322	19783	19783
22	2322	23389	23389
23	2322	24265	24265
24	2322	25377	25377
25	2322	18543	18543
26	2322	21353	21353
27	2322	18854	18854
28	2322	15328	15328
29	2322	15380	15380
30	2322	15850	15850
31	2322	16484	16484
32	2322	16317	16317
33	2322	15725	15725
34	2322	14797	14797
35	2322	18984	18984
36	2322	18715	18715
37	2322	16064	16064
38	2322	20146	20146
39	2322	24071	24071
40	2322	22180	22180
41	2322	20881	20881
42	2322	18153	18153
43	2322	18539	18539
44	2322	19498	19498
45	2322	18776	18776
46	2322	21916	21916
47	2322	18807	18807
48	2322	18758	18758
49	2322	14983	14983
50	2322	17116	17116
51	2322	18409	18409
52	2322	18266	18266
53	2322	17789	17789
54	2322	16321	16321
55	2322	24096	24096
56	2322	21219	21219
57	2322	15012	15012
58	2322	19418	19418
59	2322	11343	11343
60	2322	11026	11026
61	2322	15090	15090
62	2322	14069	14069
63	2322	14739	14739
64	2322	12933	12933
65	2322	11068	11068
66	2322	14454	14454
67	2322	9103	9103
68	2322	11471	11471
69	2322	12025	12025
70	2322	13289	13289
71	2322	13403	13403
72	2322	14965	14965
73	2322	10197	10197
74	2322	10679	10679
75	2322	13522	13522
76	2322	11561	11561
77	2322	14514	14514
78	2322	13700	13700
79	2322	14592	14592
80	2322	11886	11886
81	2322	16438	16438
82	2322	17676	17676
83	2322	12337	12337
84	2322	13189	13189
85	2322	11449	11449
86	2322	12919	12919
87	2322	12321	12321
88	2322	14866	14866
89	2322	10831	10831
90	2322	13176	13176
0	2323	2600284	341397
1	2323	14199	14199
2	2323	17684	17684
3	2323	14767	14767
4	2323	16166	16166
5	2323	14320	14320
6	2323	15738	15738
7	2323	16807	16807
8	2323	19159	19159
9	2323	16087	16087
10	2323	15232	15232
11	2323	15746	15746
12	2323	18577	18577
13	2323	19886	19886
14	2323	26565	26565
15	2323	23620	23620
16	2323	19935	19935
17	2323	19336	19336
18	2323	21534	21534
19	2323	19187	19187
20	2323	19997	19997
21	2323	19792	19792
22	2323	23136	23136
23	2323	24107	24107
24	2323	25105	25105
25	2323	18332	18332
26	2323	20996	20996
27	2323	18423	18423
28	2323	15427	15427
29	2323	15187	15187
30	2323	15989	15989
31	2323	16482	16482
32	2323	16271	16271
33	2323	15425	15425
34	2323	14508	14508
35	2323	18508	18508
36	2323	18369	18369
37	2323	15974	15974
38	2323	20254	20254
39	2323	24603	24603
40	2323	21985	21985
41	2323	20766	20766
42	2323	18025	18025
43	2323	18430	18430
44	2323	19187	19187
45	2323	19000	19000
46	2323	21793	21793
47	2323	18714	18714
48	2323	18729	18729
49	2323	14895	14895
50	2323	17167	17167
51	2323	18534	18534
52	2323	18019	18019
53	2323	17432	17432
54	2323	16202	16202
55	2323	23876	23876
56	2323	20759	20759
57	2323	14826	14826
58	2323	19261	19261
59	2323	11226	11226
60	2323	11017	11017
61	2323	14938	14938
62	2323	14393	14393
63	2323	14822	14822
64	2323	12708	12708
65	2323	10732	10732
66	2323	14211	14211
67	2323	9295	9295
68	2323	11519	11519
69	2323	12020	12020
70	2323	12958	12958
71	2323	13329	13329
72	2323	14736	14736
73	2323	9977	9977
74	2323	10625	10625
75	2323	13479	13479
76	2323	11598	11598
77	2323	14710	14710
78	2323	13850	13850
79	2323	14650	14650
80	2323	11803	11803
81	2323	16364	16364
82	2323	17534	17534
83	2323	12116	12116
84	2323	13251	13251
85	2323	11270	11270
86	2323	12868	12868
87	2323	12105	12105
88	2323	14768	14768
89	2323	10888	10888
90	2323	12830	12830
0	2324	2608198	341443
1	2324	14174	14174
2	2324	17706	17706
3	2324	14941	14941
4	2324	15968	15968
5	2324	14375	14375
6	2324	15734	15734
7	2324	16814	16814
8	2324	18692	18692
9	2324	15776	15776
10	2324	14943	14943
11	2324	15876	15876
12	2324	18780	18780
13	2324	19672	19672
14	2324	26393	26393
15	2324	23386	23386
16	2324	19852	19852
17	2324	19204	19204
18	2324	21675	21675
19	2324	18871	18871
20	2324	19909	19909
21	2324	19692	19692
22	2324	22969	22969
23	2324	23922	23922
24	2324	25031	25031
25	2324	18361	18361
26	2324	20990	20990
27	2324	18827	18827
28	2324	15143	15143
29	2324	15226	15226
30	2324	15531	15531
31	2324	16363	16363
32	2324	16093	16093
33	2324	15460	15460
34	2324	14515	14515
35	2324	18480	18480
36	2324	18314	18314
37	2324	15780	15780
38	2324	20173	20173
39	2324	24071	24071
40	2324	21934	21934
41	2324	20719	20719
42	2324	18041	18041
43	2324	18532	18532
44	2324	18973	18973
45	2324	18450	18450
46	2324	21955	21955
47	2324	18502	18502
48	2324	18643	18643
49	2324	14601	14601
50	2324	17229	17229
51	2324	18406	18406
52	2324	17846	17846
53	2324	17213	17213
54	2324	16054	16054
55	2324	23701	23701
56	2324	20641	20641
57	2324	14638	14638
58	2324	19367	19367
59	2324	11243	11243
60	2324	10753	10753
61	2324	14924	14924
62	2324	14016	14016
63	2324	14756	14756
64	2324	12770	12770
65	2324	11066	11066
66	2324	14070	14070
67	2324	9130	9130
68	2324	11262	11262
69	2324	11481	11481
70	2324	12798	12798
71	2324	13212	13212
72	2324	14588	14588
73	2324	10109	10109
74	2324	10604	10604
75	2324	13439	13439
76	2324	11490	11490
77	2324	14721	14721
78	2324	13785	13785
79	2324	14535	14535
80	2324	11905	11905
81	2324	16232	16232
82	2324	17718	17718
83	2324	11929	11929
84	2324	12940	12940
85	2324	11500	11500
86	2324	12714	12714
87	2324	12266	12266
88	2324	14865	14865
89	2324	10737	10737
90	2324	13021	13021
0	2325	2621906	339993
1	2325	13940	13940
2	2325	17644	17644
3	2325	14711	14711
4	2325	15806	15806
5	2325	14162	14162
6	2325	15577	15577
7	2325	16647	16647
8	2325	18824	18824
9	2325	15802	15802
10	2325	14778	14778
11	2325	15676	15676
12	2325	18457	18457
13	2325	19352	19352
14	2325	26088	26088
15	2325	23103	23103
16	2325	19724	19724
17	2325	18834	18834
18	2325	21273	21273
19	2325	18568	18568
20	2325	19904	19904
21	2325	19510	19510
22	2325	22777	22777
23	2325	23576	23576
24	2325	24611	24611
25	2325	18413	18413
26	2325	20807	20807
27	2325	18585	18585
28	2325	14836	14836
29	2325	15204	15204
30	2325	15693	15693
31	2325	16196	16196
32	2325	15828	15828
33	2325	15344	15344
34	2325	14479	14479
35	2325	18656	18656
36	2325	18241	18241
37	2325	15741	15741
38	2325	19903	19903
39	2325	23676	23676
40	2325	21836	21836
41	2325	20480	20480
42	2325	17922	17922
43	2325	18122	18122
44	2325	18880	18880
45	2325	18407	18407
46	2325	21379	21379
47	2325	18010	18010
48	2325	18290	18290
49	2325	14630	14630
50	2325	17030	17030
51	2325	18289	18289
52	2325	18000	18000
53	2325	17470	17470
54	2325	16328	16328
55	2325	23602	23602
56	2325	20507	20507
57	2325	14660	14660
58	2325	19269	19269
59	2325	11187	11187
60	2325	10658	10658
61	2325	14460	14460
62	2325	14085	14085
63	2325	14522	14522
64	2325	12344	12344
65	2325	10705	10705
66	2325	14300	14300
67	2325	9036	9036
68	2325	11234	11234
69	2325	11591	11591
70	2325	12592	12592
71	2325	12996	12996
72	2325	14423	14423
73	2325	10052	10052
74	2325	10587	10587
75	2325	13060	13060
76	2325	11360	11360
77	2325	14226	14226
78	2325	13672	13672
79	2325	14256	14256
80	2325	11770	11770
81	2325	16040	16040
82	2325	17379	17379
83	2325	11891	11891
84	2325	13114	13114
85	2325	11292	11292
86	2325	12710	12710
87	2325	12292	12292
88	2325	14571	14571
89	2325	10545	10545
90	2325	12991	12991
0	2326	2620223	338718
1	2326	13980	13980
2	2326	17625	17625
3	2326	14716	14716
4	2326	15894	15894
5	2326	14207	14207
6	2326	15611	15611
7	2326	16775	16775
8	2326	18492	18492
9	2326	15639	15639
10	2326	14962	14962
11	2326	15897	15897
12	2326	18406	18406
13	2326	19341	19341
14	2326	26181	26181
15	2326	22991	22991
16	2326	19890	19890
17	2326	18854	18854
18	2326	21158	21158
19	2326	18972	18972
20	2326	20020	20020
21	2326	19226	19226
22	2326	23025	23025
23	2326	23620	23620
24	2326	24802	24802
25	2326	18277	18277
26	2326	20721	20721
27	2326	18757	18757
28	2326	15112	15112
29	2326	15298	15298
30	2326	15659	15659
31	2326	16197	16197
32	2326	15981	15981
33	2326	15228	15228
34	2326	14252	14252
35	2326	18650	18650
36	2326	18414	18414
37	2326	15788	15788
38	2326	20032	20032
39	2326	23843	23843
40	2326	21719	21719
41	2326	20304	20304
42	2326	17885	17885
43	2326	18417	18417
44	2326	18933	18933
45	2326	18542	18542
46	2326	21288	21288
47	2326	18289	18289
48	2326	18305	18305
49	2326	14423	14423
50	2326	17147	17147
51	2326	18304	18304
52	2326	17692	17692
53	2326	17547	17547
54	2326	15962	15962
55	2326	23502	23502
56	2326	20668	20668
57	2326	14664	14664
58	2326	19196	19196
59	2326	11117	11117
60	2326	10618	10618
61	2326	14541	14541
62	2326	13922	13922
63	2326	14755	14755
64	2326	12510	12510
65	2326	10807	10807
66	2326	14067	14067
67	2326	8990	8990
68	2326	11164	11164
69	2326	11598	11598
70	2326	12867	12867
71	2326	13084	13084
72	2326	14344	14344
73	2326	10072	10072
74	2326	10409	10409
75	2326	13314	13314
76	2326	11488	11488
77	2326	14394	14394
78	2326	13566	13566
79	2326	14503	14503
80	2326	11846	11846
81	2326	16071	16071
82	2326	17436	17436
83	2326	11755	11755
84	2326	13052	13052
85	2326	11323	11323
86	2326	12749	12749
87	2326	11888	11888
88	2326	14386	14386
89	2326	10665	10665
90	2326	13100	13100
0	2327	2618008	340558
1	2327	14053	14053
2	2327	17489	17489
3	2327	14650	14650
4	2327	15987	15987
5	2327	14431	14431
6	2327	15751	15751
7	2327	16899	16899
8	2327	18724	18724
9	2327	15814	15814
10	2327	15095	15095
11	2327	15557	15557
12	2327	18327	18327
13	2327	19563	19563
14	2327	26010	26010
15	2327	23109	23109
16	2327	19570	19570
17	2327	19360	19360
18	2327	20979	20979
19	2327	18890	18890
20	2327	20177	20177
21	2327	19602	19602
22	2327	22988	22988
23	2327	23662	23662
24	2327	24540	24540
25	2327	18307	18307
26	2327	20945	20945
27	2327	18384	18384
28	2327	15203	15203
29	2327	14951	14951
30	2327	15345	15345
31	2327	16208	16208
32	2327	15908	15908
33	2327	15455	15455
34	2327	14656	14656
35	2327	18595	18595
36	2327	18160	18160
37	2327	15822	15822
38	2327	19859	19859
39	2327	23719	23719
40	2327	21637	21637
41	2327	20308	20308
42	2327	18053	18053
43	2327	18046	18046
44	2327	18918	18918
45	2327	18601	18601
46	2327	21630	21630
47	2327	18174	18174
48	2327	18403	18403
49	2327	14919	14919
50	2327	17286	17286
51	2327	18231	18231
52	2327	17844	17844
53	2327	17328	17328
54	2327	16000	16000
55	2327	23594	23594
56	2327	20789	20789
57	2327	14518	14518
58	2327	19201	19201
59	2327	11126	11126
60	2327	10802	10802
61	2327	15025	15025
62	2327	13872	13872
63	2327	14431	14431
64	2327	12524	12524
65	2327	10786	10786
66	2327	14035	14035
67	2327	9126	9126
68	2327	11204	11204
69	2327	11842	11842
70	2327	12988	12988
71	2327	13129	13129
72	2327	14622	14622
73	2327	9964	9964
74	2327	10248	10248
75	2327	13347	13347
76	2327	11739	11739
77	2327	14411	14411
78	2327	13602	13602
79	2327	14265	14265
80	2327	11978	11978
81	2327	16217	16217
82	2327	17155	17155
83	2327	11711	11711
84	2327	12947	12947
85	2327	11473	11473
86	2327	12703	12703
87	2327	12080	12080
88	2327	14562	14562
89	2327	10745	10745
90	2327	13013	13013
0	2328	2609100	340963
1	2328	14268	14268
2	2328	17681	17681
3	2328	14764	14764
4	2328	15956	15956
5	2328	14449	14449
6	2328	15573	15573
7	2328	16874	16874
8	2328	18763	18763
9	2328	15817	15817
10	2328	14877	14877
11	2328	15826	15826
12	2328	18472	18472
13	2328	19560	19560
14	2328	26438	26438
15	2328	23266	23266
16	2328	19993	19993
17	2328	19440	19440
18	2328	21446	21446
19	2328	19240	19240
20	2328	20330	20330
21	2328	19832	19832
22	2328	23082	23082
23	2328	23819	23819
24	2328	24942	24942
25	2328	18190	18190
26	2328	21013	21013
27	2328	18990	18990
28	2328	14991	14991
29	2328	15186	15186
30	2328	15485	15485
31	2328	16250	16250
32	2328	15886	15886
33	2328	15453	15453
34	2328	14797	14797
35	2328	18663	18663
36	2328	18303	18303
37	2328	15953	15953
38	2328	20240	20240
39	2328	24191	24191
40	2328	21671	21671
41	2328	20606	20606
42	2328	18000	18000
43	2328	18401	18401
44	2328	19110	19110
45	2328	18589	18589
46	2328	21584	21584
47	2328	18376	18376
48	2328	18418	18418
49	2328	14860	14860
50	2328	17074	17074
51	2328	18519	18519
52	2328	18006	18006
53	2328	17216	17216
54	2328	16106	16106
55	2328	23487	23487
56	2328	20947	20947
57	2328	14745	14745
58	2328	19212	19212
59	2328	11097	11097
60	2328	11077	11077
61	2328	14757	14757
62	2328	14126	14126
63	2328	14865	14865
64	2328	12792	12792
65	2328	10893	10893
66	2328	14270	14270
67	2328	8936	8936
68	2328	11401	11401
69	2328	11742	11742
70	2328	13025	13025
71	2328	13260	13260
72	2328	14625	14625
73	2328	9918	9918
74	2328	10392	10392
75	2328	13319	13319
76	2328	11490	11490
77	2328	14319	14319
78	2328	13653	13653
79	2328	14611	14611
80	2328	11841	11841
81	2328	16241	16241
82	2328	17514	17514
83	2328	11956	11956
84	2328	13040	13040
85	2328	11214	11214
86	2328	12684	12684
87	2328	12215	12215
88	2328	14549	14549
89	2328	10706	10706
90	2328	13050	13050
0	2329	2603847	342497
1	2329	14201	14201
2	2329	17956	17956
3	2329	14968	14968
4	2329	16171	16171
5	2329	14418	14418
6	2329	15503	15503
7	2329	17066	17066
8	2329	18978	18978
9	2329	15937	15937
10	2329	15344	15344
11	2329	15821	15821
12	2329	18380	18380
13	2329	19545	19545
14	2329	26474	26474
15	2329	23404	23404
16	2329	19819	19819
17	2329	19180	19180
18	2329	21548	21548
19	2329	19095	19095
20	2329	20022	20022
21	2329	19847	19847
22	2329	22919	22919
23	2329	24154	24154
24	2329	24972	24972
25	2329	18563	18563
26	2329	21074	21074
27	2329	18785	18785
28	2329	15270	15270
29	2329	15281	15281
30	2329	15287	15287
31	2329	16251	16251
32	2329	16060	16060
33	2329	15283	15283
34	2329	14590	14590
35	2329	18797	18797
36	2329	18246	18246
37	2329	15925	15925
38	2329	19912	19912
39	2329	24459	24459
40	2329	21877	21877
41	2329	20737	20737
42	2329	18245	18245
43	2329	18303	18303
44	2329	19367	19367
45	2329	18594	18594
46	2329	21726	21726
47	2329	18192	18192
48	2329	18576	18576
49	2329	14669	14669
50	2329	16966	16966
51	2329	18614	18614
52	2329	17681	17681
53	2329	17545	17545
54	2329	16171	16171
55	2329	23585	23585
56	2329	20831	20831
57	2329	14664	14664
58	2329	19387	19387
59	2329	11542	11542
60	2329	10776	10776
61	2329	15044	15044
62	2329	14306	14306
63	2329	14937	14937
64	2329	12695	12695
65	2329	11038	11038
66	2329	14175	14175
67	2329	9045	9045
68	2329	11507	11507
69	2329	12045	12045
70	2329	13209	13209
71	2329	13318	13318
72	2329	14508	14508
73	2329	10084	10084
74	2329	10527	10527
75	2329	13596	13596
76	2329	11615	11615
77	2329	14437	14437
78	2329	13567	13567
79	2329	14598	14598
80	2329	11958	11958
81	2329	16364	16364
82	2329	17488	17488
83	2329	12036	12036
84	2329	13176	13176
85	2329	11435	11435
86	2329	12866	12866
87	2329	12180	12180
88	2329	14513	14513
89	2329	10944	10944
90	2329	13293	13293
0	2330	2612428	340898
1	2330	14231	14231
2	2330	17944	17944
3	2330	14865	14865
4	2330	16070	16070
5	2330	14384	14384
6	2330	15676	15676
7	2330	16824	16824
8	2330	18796	18796
9	2330	15876	15876
10	2330	15051	15051
11	2330	15735	15735
12	2330	18588	18588
13	2330	19499	19499
14	2330	26276	26276
15	2330	23470	23470
16	2330	19971	19971
17	2330	19217	19217
18	2330	21430	21430
19	2330	19073	19073
20	2330	19910	19910
21	2330	19562	19562
22	2330	22710	22710
23	2330	23838	23838
24	2330	24962	24962
25	2330	18395	18395
26	2330	20690	20690
27	2330	18700	18700
28	2330	15119	15119
29	2330	15166	15166
30	2330	15409	15409
31	2330	16391	16391
32	2330	15987	15987
33	2330	15401	15401
34	2330	14684	14684
35	2330	18534	18534
36	2330	18422	18422
37	2330	16057	16057
38	2330	20003	20003
39	2330	24020	24020
40	2330	21687	21687
41	2330	20628	20628
42	2330	17905	17905
43	2330	18255	18255
44	2330	18686	18686
45	2330	18658	18658
46	2330	21692	21692
47	2330	18436	18436
48	2330	18479	18479
49	2330	14777	14777
50	2330	17072	17072
51	2330	18230	18230
52	2330	17799	17799
53	2330	17497	17497
54	2330	16261	16261
55	2330	23828	23828
56	2330	20616	20616
57	2330	14567	14567
58	2330	19246	19246
59	2330	11204	11204
60	2330	10623	10623
61	2330	14418	14418
62	2330	14025	14025
63	2330	14735	14735
64	2330	12553	12553
65	2330	10584	10584
66	2330	14076	14076
67	2330	9171	9171
68	2330	11261	11261
69	2330	11819	11819
70	2330	13061	13061
71	2330	12913	12913
72	2330	14888	14888
73	2330	9907	9907
74	2330	10386	10386
75	2330	13287	13287
76	2330	11699	11699
77	2330	14385	14385
78	2330	13594	13594
79	2330	14644	14644
80	2330	11822	11822
81	2330	16351	16351
82	2330	17451	17451
83	2330	12026	12026
84	2330	12834	12834
85	2330	11311	11311
86	2330	12800	12800
87	2330	12177	12177
88	2330	14589	14589
89	2330	10506	10506
90	2330	13121	13121
0	2331	2604714	344618
1	2331	14484	14484
2	2331	17875	17875
3	2331	14506	14506
4	2331	16162	16162
5	2331	14380	14380
6	2331	15657	15657
7	2331	16982	16982
8	2331	18870	18870
9	2331	15777	15777
10	2331	15152	15152
11	2331	15961	15961
12	2331	18678	18678
13	2331	19641	19641
14	2331	26320	26320
15	2331	23337	23337
16	2331	19732	19732
17	2331	19146	19146
18	2331	21341	21341
19	2331	18987	18987
20	2331	20142	20142
21	2331	19894	19894
22	2331	23272	23272
23	2331	23803	23803
24	2331	24821	24821
25	2331	18569	18569
26	2331	20664	20664
27	2331	18768	18768
28	2331	15154	15154
29	2331	15338	15338
30	2331	15617	15617
31	2331	16416	16416
32	2331	16487	16487
33	2331	15545	15545
34	2331	14513	14513
35	2331	18689	18689
36	2331	18264	18264
37	2331	15840	15840
38	2331	19929	19929
39	2331	24152	24152
40	2331	21890	21890
41	2331	20725	20725
42	2331	17889	17889
43	2331	18305	18305
44	2331	19235	19235
45	2331	18862	18862
46	2331	21880	21880
47	2331	18579	18579
48	2331	18640	18640
49	2331	14633	14633
50	2331	17224	17224
51	2331	18433	18433
52	2331	17874	17874
53	2331	17654	17654
54	2331	16147	16147
55	2331	24036	24036
56	2331	20859	20859
57	2331	14909	14909
58	2331	19244	19244
59	2331	11136	11136
60	2331	10886	10886
61	2331	15001	15001
62	2331	14212	14212
63	2331	14906	14906
64	2331	12859	12859
65	2331	10742	10742
66	2331	14343	14343
67	2331	9115	9115
68	2331	11350	11350
69	2331	11739	11739
70	2331	13136	13136
71	2331	13131	13131
72	2331	14614	14614
73	2331	9977	9977
74	2331	10453	10453
75	2331	13506	13506
76	2331	11422	11422
77	2331	14637	14637
78	2331	13703	13703
79	2331	14522	14522
80	2331	11940	11940
81	2331	16563	16563
82	2331	17758	17758
83	2331	11997	11997
84	2331	12988	12988
85	2331	11298	11298
86	2331	12882	12882
87	2331	12059	12059
88	2331	14542	14542
89	2331	10819	10819
90	2331	13071	13071
0	2332	2593893	346244
1	2332	14184	14184
2	2332	17797	17797
3	2332	14829	14829
4	2332	16102	16102
5	2332	14607	14607
6	2332	15970	15970
7	2332	17202	17202
8	2332	19134	19134
9	2332	15868	15868
10	2332	15191	15191
11	2332	15981	15981
12	2332	18675	18675
13	2332	19886	19886
14	2332	26425	26425
15	2332	23590	23590
16	2332	20073	20073
17	2332	19161	19161
18	2332	21279	21279
19	2332	18925	18925
20	2332	20019	20019
21	2332	19622	19622
22	2332	23264	23264
23	2332	24272	24272
24	2332	25330	25330
25	2332	18502	18502
26	2332	20927	20927
27	2332	19037	19037
28	2332	15498	15498
29	2332	15428	15428
30	2332	15688	15688
31	2332	16230	16230
32	2332	16207	16207
33	2332	15670	15670
34	2332	14708	14708
35	2332	18502	18502
36	2332	18497	18497
37	2332	16137	16137
38	2332	20135	20135
39	2332	24452	24452
40	2332	22182	22182
41	2332	21077	21077
42	2332	18085	18085
43	2332	18401	18401
44	2332	19249	19249
45	2332	18751	18751
46	2332	21898	21898
47	2332	18745	18745
48	2332	18840	18840
49	2332	14907	14907
50	2332	17311	17311
51	2332	18572	18572
52	2332	18113	18113
53	2332	17717	17717
54	2332	16311	16311
55	2332	24247	24247
56	2332	20987	20987
57	2332	14900	14900
58	2332	19561	19561
59	2332	11485	11485
60	2332	10891	10891
61	2332	14936	14936
62	2332	14326	14326
63	2332	14870	14870
64	2332	12779	12779
65	2332	11002	11002
66	2332	14537	14537
67	2332	9151	9151
68	2332	11419	11419
69	2332	11832	11832
70	2332	13030	13030
71	2332	13275	13275
72	2332	14981	14981
73	2332	9989	9989
74	2332	10573	10573
75	2332	13484	13484
76	2332	11684	11684
77	2332	14747	14747
78	2332	13936	13936
79	2332	14628	14628
80	2332	12037	12037
81	2332	16447	16447
82	2332	17627	17627
83	2332	12176	12176
84	2332	13158	13158
85	2332	11493	11493
86	2332	13211	13211
87	2332	12301	12301
88	2332	14681	14681
89	2332	10917	10917
90	2332	13550	13550
