SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L1T2433	18.79071	0.7799326	0.9876133	0.8194473	0.881462	0.7930365	0.8677995	0.9252939	1.036118	0.8627713	0.8280816	0.8814112	1.035356	1.052371	1.449702	1.277523	1.104583	1.037235	1.172946	1.0253	1.102196	1.070554	1.245068	1.279606	1.353251	1.00859	1.136174	1.026011	0.8404236	0.8247803	0.844436	0.8954801	0.8916708	0.8527656	0.8014168	1.01057	1.001123	0.8562701	1.106462	1.327602	1.196005	1.121699	0.9835501	0.9932002	1.040994	1.01377	1.186101	1.008844	1.008082	0.807664	0.921637	1.000209	0.9679068	0.9685162	0.8924835	1.293725	1.117941	0.8056832	1.039673	0.6198931	0.5883016	0.8296053	0.7679462	0.8093909	0.7020714	0.5988152	0.7826753	0.5021616	0.6254292	0.6491481	0.7162419	0.7228954	0.7960839	0.5474664	0.571998	0.7414337	0.6301019	0.7848593	0.7577882	0.7949665	0.6583919	0.8969022	0.9775061	0.6540748	0.718629	0.6216199	0.6979574	0.6653502	0.8040071	0.5933806	0.7220827
L1T2434	18.75426	0.7759793	0.9673539	0.8010727	0.8896049	0.7873671	0.8534261	0.9290085	1.023638	0.867686	0.8359413	0.8632014	1.006405	1.079367	1.442616	1.282885	1.082189	1.048781	1.179136	1.021017	1.090352	1.070952	1.260765	1.294575	1.357359	0.9977381	1.133383	1.016936	0.832263	0.8361429	0.8492438	0.895853	0.8918723	0.8480849	0.8070689	1.012703	1.015172	0.8752946	1.11862	1.335037	1.199493	1.141496	0.9879124	0.9994009	1.050595	1.019859	1.198535	1.016785	1.007261	0.8068673	0.9305705	1.007967	0.9941101	0.9650361	0.8941902	1.293114	1.121189	0.8127124	1.061127	0.6104035	0.6001746	0.8163403	0.7705374	0.7994099	0.6927883	0.597101	0.7807662	0.4842816	0.6211866	0.6435086	0.6967186	0.7196956	0.8004176	0.5496352	0.5755852	0.7263973	0.6374116	0.7928594	0.7478123	0.8058596	0.6413419	0.8987251	0.9754665	0.6546444	0.7228197	0.6187679	0.7024628	0.668098	0.7961346	0.5927676	0.721308
L1T2435	18.73792	0.7794654	0.9738142	0.8065803	0.8940347	0.7941589	0.8655565	0.914434	1.051826	0.8706058	0.8397039	0.8790382	1.007291	1.061572	1.451329	1.275613	1.084395	1.03688	1.182099	1.034911	1.090555	1.066873	1.256526	1.301263	1.345697	1.014057	1.123274	1.023247	0.8260707	0.8285449	0.8609616	0.8818153	0.8950951	0.8493986	0.8107207	1.016885	1.011735	0.8812094	1.107016	1.32858	1.199822	1.124436	0.9835594	0.9956778	1.040869	1.01532	1.186997	1.002545	1.009563	0.8203145	0.9407915	1.010725	0.9807822	0.9566464	0.8922675	1.290458	1.125345	0.8092059	1.057734	0.6208659	0.6075861	0.8281409	0.7709825	0.8103168	0.6978177	0.5970835	0.7737596	0.4983691	0.6006685	0.6469709	0.7039274	0.7316987	0.8045606	0.540632	0.5758763	0.7474021	0.6415681	0.7874433	0.7399291	0.7883017	0.6536865	0.9070115	0.9668461	0.6564636	0.7165002	0.6231381	0.7111984	0.6557063	0.7913313	0.5791079	0.7212971
L1T2436	18.87979	0.7734331	0.9702133	0.803637	0.8689947	0.7834337	0.8632873	0.9217253	1.017843	0.8574283	0.8346491	0.8599537	1.018954	1.074361	1.436304	1.28887	1.078806	1.046531	1.163306	1.03749	1.105272	1.073149	1.246594	1.29185	1.332256	1.003599	1.124668	1.031631	0.8371745	0.8338409	0.8545493	0.8868746	0.8806116	0.8360128	0.813082	1.01658	1.007791	0.8709645	1.088908	1.333974	1.195935	1.135325	0.9747085	1.006276	1.037036	1.02355	1.18159	0.9987504	0.9998616	0.8149003	0.947535	0.999205	0.9847091	0.953091	0.8774296	1.295891	1.123405	0.8076777	1.054209	0.6115541	0.5968057	0.8211634	0.7670185	0.8088394	0.7001456	0.589583	0.7712612	0.4997793	0.6225649	0.6369092	0.7156516	0.7245411	0.8036875	0.5505401	0.5766023	0.730299	0.6315553	0.7928282	0.7556541	0.8031319	0.6546881	0.9063203	0.9610713	0.6595369	0.7251977	0.6151907	0.708833	0.6720125	0.8055563	0.5909467	0.7310566
L1T2437	18.84689	0.7661294	0.9786754	0.8023992	0.8642354	0.7957539	0.8546987	0.9209988	1.041374	0.8803158	0.8257843	0.8665688	1.014539	1.066027	1.453581	1.27903	1.085912	1.038432	1.170373	1.03204	1.085101	1.074093	1.258435	1.304241	1.338938	1.0153	1.135929	1.015351	0.834205	0.8299439	0.8631194	0.8840696	0.8827	0.849626	0.8084357	1.017989	1.0153	0.8739749	1.096565	1.320169	1.197309	1.128016	0.9836974	0.9876033	1.033308	1.009619	1.18417	0.9990676	1.011749	0.81711	0.9378909	1.012815	0.979487	0.9723853	0.8845261	1.291914	1.126139	0.8050877	1.047766	0.607354	0.6030929	0.8303497	0.787384	0.8060008	0.7018076	0.5902083	0.7776444	0.4993563	0.6157239	0.6538199	0.7086557	0.7246855	0.7899203	0.5477498	0.5838674	0.7322945	0.6374858	0.7847462	0.743911	0.8014861	0.6481385	0.8977659	0.9698489	0.6539213	0.7099746	0.6109049	0.6972422	0.6767992	0.8022977	0.5830558	0.7255986
L1T2438	18.71766	0.7799724	0.9651041	0.8336515	0.8685225	0.7744825	0.860491	0.9162541	1.037693	0.8651676	0.8194184	0.8641001	1.008413	1.079426	1.446741	1.266388	1.091372	1.046029	1.177075	1.035202	1.10042	1.07536	1.264558	1.306342	1.359665	1.000839	1.122176	1.033524	0.8315165	0.8317198	0.8468679	0.8946503	0.8819422	0.8415305	0.8057953	1.018376	1.008871	0.8712166	1.098082	1.325557	1.19446	1.137528	0.9844204	1.014564	1.044148	1.007041	1.185818	1.003178	1.015733	0.8258233	0.9452286	1.003533	0.988487	0.9602242	0.8904313	1.301869	1.130411	0.8011187	1.057517	0.6184271	0.5986532	0.8247558	0.7705684	0.8106752	0.7000131	0.5979416	0.7854623	0.499835	0.6085656	0.6449107	0.7163303	0.7220235	0.7969505	0.5515316	0.5768461	0.7442881	0.6312368	0.7932905	0.7523196	0.7936972	0.6439449	0.9009536	0.9608341	0.6405391	0.7176011	0.6246794	0.7132803	0.6773418	0.8109294	0.5827427	0.7251243
L1T2439	18.79847	0.7749415	0.9826079	0.8149772	0.8827222	0.8037713	0.8688167	0.9233692	1.02244	0.8569486	0.8220064	0.8744196	1.009553	1.080558	1.450252	1.276051	1.089777	1.054377	1.162616	1.055039	1.105771	1.071339	1.249819	1.302537	1.35439	1.006395	1.131749	1.026209	0.8243495	0.8347404	0.8511928	0.8951506	0.8842503	0.8393756	0.8041788	1.015309	1.003441	0.8684601	1.089472	1.327496	1.188746	1.118353	0.9825569	1.005937	1.043375	1.014494	1.205555	1.005733	1.012864	0.8119211	0.9262726	0.9989584	0.9700776	0.9491938	0.8810923	1.295712	1.137352	0.7990343	1.052747	0.6096539	0.5905529	0.820733	0.7714269	0.8015811	0.6993014	0.5939147	0.7802898	0.4929594	0.6190262	0.6377197	0.7036819	0.7281822	0.8002567	0.5456782	0.5820466	0.7351604	0.6481616	0.8022942	0.754618	0.7994927	0.6503518	0.8923491	0.9568852	0.6610484	0.7321042	0.6162756	0.7024594	0.6704716	0.7958762	0.5901454	0.7259919
L1T2440	18.74978	0.7894306	0.9851694	0.8088566	0.865911	0.8045227	0.8648403	0.9136348	1.036717	0.8733041	0.8123237	0.8517876	1.020452	1.074906	1.443389	1.298178	1.091579	1.034678	1.152712	1.029834	1.10351	1.074804	1.273653	1.303022	1.350899	1.020554	1.13604	1.018362	0.8520935	0.8292004	0.8522465	0.8941578	0.8782498	0.8516857	0.8032481	1.016628	1.010459	0.8723354	1.097137	1.335501	1.201813	1.129309	0.9670691	1.00378	1.033199	1.014385	1.183662	0.9941431	1.013365	0.8161478	0.9353552	1.018668	0.9933783	0.9650806	0.8800344	1.285992	1.141444	0.8013106	1.048342	0.6138826	0.5964961	0.81523	0.776276	0.8132415	0.6879156	0.5905816	0.7784684	0.5013545	0.6111293	0.6350932	0.7013252	0.7202923	0.7967727	0.5440305	0.5720224	0.7304387	0.6341244	0.7967727	0.7550144	0.8147711	0.6505422	0.8921693	0.9568207	0.6598728	0.7261048	0.6308103	0.7089732	0.6759337	0.7915721	0.5962411	0.7234535
L1T2441	18.78824	0.7739625	0.9792249	0.8187129	0.877635	0.7833088	0.8651394	0.9090263	1.03515	0.8640219	0.8223193	0.8598568	1.012394	1.082897	1.451415	1.27668	1.087774	1.047646	1.163103	1.023112	1.09839	1.053538	1.257683	1.313303	1.352009	1.010159	1.137451	1.016204	0.8457866	0.8326815	0.8479707	0.8775842	0.8642759	0.8464469	0.8023569	1.026718	1.005841	0.8772794	1.109666	1.332351	1.19358	1.135165	0.9907553	0.9926855	1.045665	1.014324	1.192818	1.000051	1.014934	0.8027124	0.9319856	1.005029	0.9887743	0.9569259	0.8890131	1.292426	1.127343	0.7955504	1.062224	0.6182252	0.5894753	0.8282623	0.7662417	0.8118047	0.7105196	0.5954691	0.785493	0.5005841	0.6176665	0.6402702	0.6959923	0.7192056	0.7884391	0.5453853	0.576675	0.7355107	0.6308224	0.7968202	0.7632956	0.8014934	0.6494133	0.8929243	0.9692691	0.6570834	0.7308376	0.6279779	0.7129578	0.6701884	0.8058617	0.5738812	0.7306852
L1T2442	18.82198	0.7644662	0.9594652	0.8042682	0.8728675	0.7839558	0.8569261	0.9348846	1.022048	0.8602687	0.8289516	0.8615029	1.021739	1.077329	1.454111	1.290326	1.081648	1.051205	1.165829	1.0149	1.095481	1.067147	1.258649	1.288372	1.365507	1.005284	1.127004	1.023796	0.8405734	0.8308543	0.8607829	0.900225	0.8709134	0.836768	0.8161985	1.025905	1.00153	0.8717362	1.091881	1.332751	1.200283	1.134717	0.9941248	1.008318	1.045394	1.0131	1.174982	1.006158	1.014592	0.8103362	0.9350389	1.007701	0.9940734	0.9634762	0.8749245	1.297937	1.136672	0.8105419	1.060102	0.6203767	0.5897795	0.8185126	0.7654946	0.8071993	0.7037861	0.6003214	0.778402	0.5081185	0.6123031	0.6435174	0.7089285	0.7345375	0.7989715	0.5464293	0.572244	0.7444623	0.6300958	0.7953719	0.7508903	0.7925435	0.6398149	0.9030019	0.9653789	0.6594073	0.7096484	0.6213537	0.6908273	0.6607444	0.8002057	0.5934306	0.7113968
L1T2443	18.73923	0.7705592	0.9754457	0.8243516	0.8758186	0.7874048	0.8678092	0.9312129	1.030427	0.8691527	0.8245066	0.8579912	1.015131	1.073677	1.439011	1.264354	1.086028	1.054558	1.169222	1.032493	1.103028	1.063653	1.253967	1.290501	1.345326	1.007793	1.119926	1.022262	0.8435742	0.8492583	0.8462096	0.8915791	0.8834664	0.8479665	0.7936574	1.019317	1.011927	0.8709613	1.10618	1.33463	1.193871	1.123078	0.980303	1.005365	1.037144	1.026086	1.198521	1.014459	1.029445	0.8143785	0.934365	1.002368	0.9851603	0.9480586	0.890804	1.30006	1.152532	0.8014084	1.05616	0.6185866	0.6079935	0.8289505	0.7786203	0.8076609	0.6982676	0.5894943	0.7744347	0.5066613	0.6221521	0.6463355	0.7052952	0.71594	0.7989281	0.5490338	0.5804514	0.7366612	0.6365174	0.7852345	0.7514916	0.7888	0.6544482	0.890649	0.963664	0.645612	0.7179553	0.6196201	0.7039	0.674446	0.7940191	0.5930598	0.72798
L1T2444	18.80709	0.7795856	0.96325	0.8183257	0.8729258	0.7935736	0.8576897	0.9212339	1.030018	0.8655418	0.8270097	0.8813498	1.011246	1.070994	1.432187	1.282219	1.085554	1.050402	1.16059	1.036466	1.09819	1.082018	1.256271	1.282791	1.348935	1.006566	1.136878	1.021698	0.8300777	0.8399577	0.8503057	0.8838978	0.8782818	0.8496297	0.8123457	1.016134	1.015562	0.8595098	1.088362	1.333491	1.187942	1.137762	0.977238	0.995906	1.041822	1.020762	1.204114	0.997414	1.016238	0.8148937	0.9309579	0.989302	0.976302	0.9446339	0.8847818	1.295375	1.136306	0.8076656	1.054354	0.6097532	0.5936332	0.8201457	0.7707456	0.8200937	0.6990374	0.5796972	0.7726696	0.507781	0.6196333	0.6482853	0.7062134	0.7276375	0.8135417	0.5429851	0.5851572	0.7396495	0.6151093	0.7956016	0.7541055	0.8043376	0.6506773	0.9104699	0.9500419	0.6584773	0.7197335	0.6269653	0.7023654	0.6684094	0.8180137	0.5919692	0.7251415
L1T2445	18.76667	0.772201	0.968337	0.8134489	0.8788623	0.8022516	0.8529261	0.9233913	1.037865	0.8836017	0.8263129	0.8630298	1.034688	1.076144	1.439303	1.278738	1.088696	1.044896	1.17015	1.04026	1.096716	1.071873	1.255823	1.298268	1.348995	1.013335	1.135464	1.005679	0.8393851	0.8346458	0.8453223	0.8837058	0.8829246	0.8479264	0.8018349	1.021876	1.000315	0.8803206	1.113486	1.332694	1.190565	1.124996	0.9920337	1.007554	1.040781	1.02849	1.196294	0.9907838	1.009481	0.8017307	0.9362032	1.009689	0.9871902	0.9524524	0.8889139	1.290873	1.128537	0.8041785	1.062499	0.6099695	0.5918975	0.8178758	0.7753779	0.8065222	0.6986109	0.5848666	0.780586	0.5030478	0.6075217	0.6571546	0.7066834	0.7145476	0.8030328	0.5485142	0.587054	0.7527749	0.6303851	0.7961581	0.754806	0.8030328	0.6510612	0.9045902	0.9635977	0.6408013	0.7160579	0.6217918	0.7078813	0.6609045	0.7842837	0.5883039	0.7147038
L1T2446	18.79714	0.7745953	0.9733824	0.8098521	0.8695093	0.78698	0.8603394	0.9162549	1.040102	0.8660838	0.8296676	0.8630271	1.010431	1.075411	1.457913	1.280786	1.085371	1.043264	1.169482	1.022289	1.101234	1.06076	1.259178	1.322419	1.354356	1.017967	1.118784	1.026663	0.8379416	0.8363606	0.8571246	0.8935935	0.8589165	0.841209	0.8122763	1.012539	1.000998	0.8724078	1.103395	1.340548	1.192617	1.11462	0.9909318	1.004212	1.037098	1.01528	1.18682	1.009377	1.01607	0.8109588	0.9332772	1.003	0.9772296	0.9536197	0.87167	1.297334	1.125898	0.8003133	1.048428	0.6212362	0.6032125	0.8147533	0.7671118	0.8177045	0.7082978	0.5896157	0.7707481	0.4876398	0.6138581	0.640999	0.7084032	0.7162029	0.8078495	0.5641613	0.5742271	0.7369143	0.6327249	0.7884556	0.7520921	0.7964661	0.6544903	0.8962813	0.9713271	0.6520134	0.7154651	0.6193917	0.7082451	0.6835284	0.8180207	0.5924089	0.7268484
L1T2447	18.84494	0.7848595	0.977333	0.8079201	0.886635	0.7944991	0.8655982	0.9385081	1.037461	0.8716163	0.8147903	0.8581421	1.017756	1.073357	1.445202	1.266629	1.087044	1.065794	1.176837	1.032029	1.09434	1.07586	1.243462	1.303856	1.365902	0.9993284	1.127733	1.017702	0.8385433	0.8245365	0.8446679	0.8877002	0.8700186	0.8413659	0.8127133	1.018341	1.008435	0.8646928	1.095938	1.337888	1.198033	1.124431	0.9910735	0.9953873	1.037674	1.008116	1.184506	0.9932038	1.01946	0.8068549	0.938082	1.010086	0.9765874	0.9462304	0.8816288	1.288145	1.141686	0.800251	1.053705	0.6123044	0.6003746	0.8250158	0.7671779	0.8156957	0.6979428	0.5978715	0.7640357	0.5057889	0.6144879	0.6369094	0.7114703	0.7255303	0.793434	0.5497265	0.5845038	0.7350635	0.6290273	0.7840073	0.7602544	0.7880549	0.6445253	0.8942509	0.9675335	0.6536324	0.7228142	0.6210919	0.7023099	0.6710476	0.8034997	0.5900426	0.7154646
L1T2448	18.66941	0.7767383	0.9792111	0.8006085	0.8792213	0.7759426	0.863573	0.9376769	1.02605	0.8687183	0.8369444	0.866013	1.013266	1.082278	1.438104	1.274937	1.091295	1.037614	1.160466	1.017669	1.076018	1.066682	1.241254	1.313925	1.344957	1.021541	1.133466	1.011356	0.8367852	0.8393844	0.8422489	0.89662	0.8791682	0.8359896	0.80586	1.027005	1.000482	0.8717419	1.099199	1.334507	1.193672	1.139938	0.988441	1.002286	1.049284	1.021965	1.196112	1.012789	1.01072	0.8090957	0.9463763	1.024405	0.9808025	0.9634568	0.893013	1.290798	1.117818	0.8146124	1.055967	0.6162771	0.6034402	0.8293059	0.7805045	0.8170525	0.704597	0.5986131	0.7859151	0.497244	0.6211042	0.6470432	0.7208819	0.7167974	0.7981685	0.5486447	0.5798351	0.7444869	0.6363281	0.7942962	0.7462904	0.8052234	0.6395108	0.9046298	0.9712544	0.6560078	0.7228976	0.6132005	0.7175931	0.6781276	0.8095201	0.5852988	0.7244359
L1T2449	18.72472	0.7650814	0.9637058	0.8154637	0.8770948	0.7848329	0.8658987	0.9334975	1.043821	0.8640503	0.8224876	0.8675887	1.015884	1.07028	1.449467	1.301806	1.079363	1.041867	1.160851	1.012979	1.105769	1.085965	1.257444	1.309199	1.363912	1.005533	1.134974	1.018577	0.8317296	0.840602	0.8460416	0.8957373	0.8793129	0.8482068	0.8025248	1.021429	1.009177	0.8605119	1.10466	1.334232	1.179758	1.138459	0.9953399	0.9974524	1.033206	1.018683	1.182979	1.002522	1.006061	0.8246529	0.947651	1.000938	0.9797605	0.9655542	0.8853334	1.294306	1.124887	0.7993033	1.056971	0.617473	0.6069635	0.8253922	0.7727391	0.810605	0.6870787	0.5945	0.7676692	0.4963761	0.6266094	0.659511	0.7193466	0.7161779	0.8012045	0.5443818	0.5881098	0.7289583	0.6389673	0.7914344	0.7497132	0.7968212	0.6484206	0.9012297	0.9627023	0.6445126	0.7286414	0.6242857	0.7121114	0.6678025	0.8000427	0.598989	0.7211422
L1T2450	18.76918	0.7774267	0.9590196	0.8054364	0.8863302	0.8011513	0.8539308	0.9217604	1.024289	0.8657932	0.8239876	0.8619262	1.015353	1.07503	1.441978	1.282281	1.093738	1.054389	1.17228	1.029723	1.103353	1.06322	1.251084	1.288082	1.341227	1.011381	1.132095	1.014307	0.8283249	0.8355887	0.857014	0.892601	0.8649048	0.8459878	0.8124388	1.024654	1.014621	0.8656887	1.104712	1.331768	1.19543	1.122845	0.9877609	1.002132	1.036517	1.030821	1.188323	0.9952336	1.024289	0.8064293	0.9392142	1.015666	0.988597	0.9600125	0.8899359	1.286932	1.11579	0.7997404	1.05883	0.6279718	0.5946841	0.8240399	0.7763293	0.8148426	0.7075069	0.6071735	0.7806666	0.4878186	0.6224326	0.6430218	0.7025425	0.7262149	0.8067951	0.5531398	0.5836056	0.737032	0.6366464	0.7964482	0.7546949	0.794776	0.6451121	0.8843444	0.9668059	0.6597963	0.7197873	0.6215442	0.7076114	0.6708225	0.7960301	0.5887791	0.7184286
L1T2451	18.64768	0.7742644	0.9784895	0.805968	0.8692189	0.7978989	0.8590675	0.9209129	1.031589	0.8661475	0.8315286	0.8632843	1.01087	1.078337	1.446963	1.298336	1.089999	1.036222	1.16413	1.018314	1.106865	1.059284	1.244716	1.298336	1.338369	1.000562	1.122691	1.018731	0.8446994	0.8400142	0.8484997	0.8904587	0.8672928	0.8584949	0.8087271	1.012275	1.01821	0.8783291	1.090259	1.325719	1.179903	1.143931	0.9909314	1.001083	1.04679	1.03263	1.207182	1.004987	1.024561	0.8079983	0.9329384	0.9983758	0.9772401	0.9536056	0.8893655	1.31031	1.13253	0.8014389	1.067926	0.6159028	0.5999729	0.8305395	0.7735877	0.8297066	0.7086188	0.5991921	0.7831143	0.4940341	0.615174	0.645524	0.7153343	0.7265269	0.7952439	0.5420319	0.5861775	0.7452158	0.6343315	0.8028965	0.759636	0.8045624	0.6567166	0.9062324	0.9637569	0.6573933	0.7180414	0.6188181	0.7042979	0.674	0.8054994	0.5979427	0.7244966
L1T2452	18.69853	0.7768914	0.976545	0.8128197	0.8763294	0.7900081	0.8659086	0.9021998	1.034611	0.8700043	0.8276991	0.8621758	1.015325	1.053742	1.448175	1.293264	1.090137	1.042854	1.16246	1.028597	1.096928	1.064785	1.237375	1.287353	1.336761	1.003297	1.117873	1.034611	0.8399344	0.8396234	0.8698488	0.8878389	0.8786624	0.8402455	0.8138048	1.030308	1.032071	0.8742556	1.123006	1.329088	1.183146	1.133064	0.9845809	1.00874	1.038499	1.019213	1.179724	1.013873	1.008378	0.8082055	0.9464751	1.006874	0.9756636	0.9639467	0.8801659	1.302648	1.1411	0.8138048	1.055452	0.6190246	0.5990644	0.8248477	0.765019	0.8259364	0.7081973	0.5939836	0.7670928	0.5019076	0.6205281	0.6388811	0.7081455	0.7237507	0.7983032	0.5465977	0.5768749	0.7502433	0.644584	0.7935335	0.7522652	0.7885046	0.6494055	0.8945268	0.9769079	0.6644923	0.7120857	0.6224982	0.7167517	0.6687436	0.8015176	0.5827334	0.7335493
L1T2453	18.75557	0.7667949	0.9730477	0.807819	0.8741678	0.7945904	0.8533212	0.9111255	1.024984	0.8574905	0.816415	0.8710279	1.012476	1.077435	1.443718	1.278077	1.094524	1.047272	1.160307	1.031933	1.085928	1.060295	1.226398	1.29563	1.33372	1.012013	1.109966	1.023646	0.8420486	0.8370557	0.8501813	0.8901759	0.8726751	0.8544536	0.8028261	1.022822	1.000071	0.8654689	1.120878	1.33444	1.183006	1.133901	0.9860189	0.9987327	1.040992	1.026425	1.192735	0.9950781	1.022822	0.8156944	0.939796	0.9994019	0.9831364	0.9726873	0.8913598	1.296814	1.134313	0.807819	1.063486	0.6059929	0.6015148	0.8287171	0.7618535	0.8239815	0.700549	0.5895215	0.7938183	0.4985171	0.6265307	0.6433109	0.7201603	0.7212412	0.7997892	0.5568876	0.5859699	0.7387421	0.6427962	0.7915535	0.7569121	0.7997377	0.6608118	0.8994926	0.9690842	0.6581866	0.7135717	0.6300309	0.7103804	0.6604515	0.8068925	0.5997132	0.7262856
L1T2454	18.66832	0.7700731	0.9642465	0.8064353	0.8787978	0.7987801	0.8702115	0.9278325	1.028488	0.8647805	0.8237113	0.8507114	1.017368	1.068368	1.434318	1.285921	1.087971	1.038316	1.180299	1.016074	1.103282	1.076023	1.242627	1.300507	1.327921	1.011316	1.132403	1.018971	0.8558322	0.8400562	0.8581598	0.882884	0.8866082	0.8483321	0.8060215	1.026057	1.011885	0.8745047	1.111092	1.321611	1.176213	1.127747	0.9906777	1.013281	1.049592	1.020316	1.202955	1.011212	1.02554	0.8212803	0.9353843	1.013488	0.9767638	0.9686431	0.8811771	1.290783	1.119834	0.8013664	1.055178	0.6090033	0.5960722	0.8262975	0.7714179	0.8191078	0.6962106	0.592348	0.7796421	0.5019337	0.6361586	0.6497104	0.7084693	0.7241418	0.7870904	0.5472443	0.5858307	0.7448316	0.6305206	0.7918491	0.760711	0.7961422	0.6536931	0.9015048	0.9803328	0.6560207	0.7129693	0.6193999	0.7174694	0.670607	0.8084526	0.5995377	0.726728
L1T2455	18.65175	0.7703025	0.9794884	0.8079871	0.868978	0.8014987	0.8604133	0.9141372	1.030669	0.8616072	0.8283347	0.8696528	1.013799	1.071883	1.458072	1.283872	1.088597	1.038714	1.163344	1.024232	1.100224	1.057972	1.248938	1.297212	1.347354	1.021014	1.14393	1.03342	0.8370551	0.8483708	0.8468655	0.8890142	0.8758816	0.8342002	0.8044055	1.035133	1.025738	0.8682513	1.109672	1.333443	1.183484	1.118184	0.9866516	1.005338	1.04349	1.020547	1.195578	0.9994207	1.021429	0.7946469	0.9432052	1.001393	0.9870668	0.9559744	0.8940492	1.287869	1.12597	0.7957889	1.045099	0.6039919	0.6075216	0.8213791	0.7706139	0.8176937	0.6980996	0.6017599	0.791792	0.503811	0.6199274	0.6509679	0.7101939	0.7333445	0.7991628	0.5455963	0.5942852	0.7487091	0.6345133	0.7848884	0.7602844	0.7950622	0.6556395	0.9044306	0.9764777	0.6568853	0.7117512	0.6259486	0.7175129	0.6744818	0.8060146	0.6057048	0.7209387
L1T2456	18.65952	0.7682374	0.9807119	0.8194918	0.870221	0.7934445	0.8590353	0.9280396	1.034224	0.8596655	0.8340383	0.8714288	1.022566	1.083063	1.458858	1.280466	1.085531	1.036272	1.166299	1.033122	1.098555	1.058696	1.229106	1.291914	1.331563	0.9885366	1.121609	1.009647	0.8355088	0.834511	0.8643918	0.8997867	0.8644443	0.850843	0.805943	1.029708	1.008282	0.8652846	1.116095	1.33235	1.185834	1.110791	0.9951009	0.9987769	1.037638	1.01973	1.1872	1.013901	1.01952	0.8153956	0.9387526	1.001718	0.9818147	0.9588658	0.9012046	1.305988	1.140252	0.8077285	1.06295	0.61668	0.6055469	0.8358238	0.779318	0.8111945	0.6940342	0.58974	0.7854097	0.5026706	0.6240321	0.6426748	0.7215519	0.7298492	0.8053653	0.5456277	0.5831757	0.7462338	0.6377384	0.7895059	0.7563166	0.7977507	0.6513922	0.9086617	0.9729922	0.6530727	0.7211318	0.6297037	0.7174032	0.6702975	0.7999038	0.5867467	0.7242826
L1T2457	18.69139	0.7854214	0.9648507	0.8284865	0.8671443	0.7880764	0.8590198	0.9240158	1.016147	0.8666663	0.8219551	0.851798	1.019704	1.079815	1.450197	1.28245	1.099038	1.049653	1.175397	1.026023	1.110508	1.062929	1.254306	1.313354	1.353287	1.000163	1.107959	1.017102	0.8380978	0.8310354	0.8448948	0.906864	0.8787203	0.8414963	0.8113879	1.023156	1.005739	0.8688435	1.10148	1.333639	1.186867	1.124686	0.9894897	0.9969769	1.052255	1.028891	1.186602	1.005845	1.008341	0.814574	0.9443536	0.9886931	0.9985169	0.9593812	0.8925798	1.297902	1.131907	0.7978471	1.047848	0.6246306	0.6013722	0.8258845	0.7727301	0.8054405	0.7049729	0.5856012	0.7868551	0.4967096	0.6265423	0.6451277	0.711345	0.7253638	0.8076708	0.5478461	0.5805565	0.7311518	0.6366846	0.7872268	0.7626409	0.7944486	0.656279	0.8975182	0.9612929	0.6510751	0.7157524	0.6245775	0.7101237	0.6785815	0.8140961	0.6052486	0.7188854
L1T2458	18.73787	0.7681758	0.9712524	0.8039186	0.8673366	0.7991101	0.8690463	0.9300067	1.023718	0.8708628	0.8258771	0.8690463	1.025855	1.070734	1.436656	1.281557	1.090876	1.04979	1.167063	1.012819	1.111606	1.065658	1.240792	1.281931	1.327718	1.00224	1.119246	1.014796	0.8458589	0.826358	0.8621007	0.889402	0.8690463	0.834372	0.8047734	1.033175	1.022863	0.8679243	1.111018	1.324406	1.183786	1.119727	0.992089	0.9888834	1.043646	1.029488	1.186404	0.9991949	1.028847	0.8155657	0.9487062	1.004912	0.9848229	0.9532475	0.8860361	1.299295	1.12149	0.8069639	1.049737	0.6090163	0.6078409	0.8202673	0.776083	0.8187179	0.699415	0.5983308	0.7826011	0.5010934	0.620236	0.6514909	0.7123444	0.7236175	0.7964922	0.5489107	0.5710295	0.7426376	0.6435836	0.7856465	0.7683895	0.8133752	0.6565664	0.9133374	0.9669248	0.6588638	0.7290671	0.6184729	0.7208927	0.6665573	0.7970265	0.5902633	0.7212133
