SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L2T2414	18.17051	0.7963983	0.9864848	0.7938683	0.8850322	0.8076146	0.8720871	0.9331442	1.030127	0.8622202	0.8472089	0.8742376	1.025067	1.071619	1.453689	1.311546	1.126309	1.053361	1.154645	1.028946	1.118635	1.049524	1.236659	1.283843	1.314582	0.9928519	1.114376	1.025573	0.8439621	0.8416429	0.8553049	0.9011398	0.875081	0.8395768	0.8313543	1.042271	1.022368	0.8563169	1.126604	1.353966	1.17168	1.109822	0.9985866	1.014441	1.049692	1.016254	1.197191	0.9996829	1.037295	0.8213187	0.9420413	1.025489	0.9798225	0.9765757	0.8920741	1.288776	1.122514	0.8056328	1.061204	0.6196364	0.604583	0.8233427	0.7700443	0.8198007	0.7247153	0.6095586	0.790242	0.5047328	0.6307262	0.635238	0.7272031	0.7290163	0.8105241	0.5541097	0.5966979	0.7496778	0.6485626	0.7896095	0.7711406	0.8155841	0.6774888	0.9207894	0.9780515	0.6654714	0.7280464	0.6359127	0.7180952	0.667664	0.8195055	0.611414	0.7329799
L2T2415	18.23371	0.7916695	0.9716777	0.79461	0.8838044	0.8013859	0.8789462	0.9294457	1.03965	0.8568287	0.849371	0.8708492	1.030487	1.077577	1.453702	1.292701	1.114355	1.043229	1.158249	1.028101	1.103275	1.063599	1.233934	1.284987	1.312219	0.9971618	1.13579	1.028697	0.8364159	0.8249949	0.8599397	0.8862761	0.8694003	0.8374812	0.8241852	1.039692	1.014975	0.8619426	1.121131	1.344734	1.176275	1.136472	0.9902155	1.0056	1.037732	1.025032	1.186247	1.004918	1.03411	0.8178355	0.9481539	1.014762	0.9768342	0.9757688	0.896589	1.303696	1.111499	0.8067128	1.066455	0.6263637	0.6124284	0.8325378	0.761242	0.8157047	0.7249761	0.6128972	0.7942264	0.5098527	0.6326282	0.6343754	0.7290672	0.7254023	0.801812	0.5710913	0.5978113	0.7513126	0.6429412	0.799596	0.7660149	0.8116562	0.6708117	0.9048565	0.9799451	0.6640359	0.7330731	0.6222726	0.7438122	0.6740505	0.8192418	0.605269	0.7326043
L2T2416	18.32121	0.7932849	0.9779955	0.787768	0.8939584	0.800427	0.8756969	0.9315933	1.042018	0.8605146	0.8396871	0.858419	1.028674	1.067207	1.449929	1.300031	1.098256	1.054078	1.169934	1.027434	1.122933	1.065197	1.233828	1.272532	1.326333	0.9871477	1.135293	1.01392	0.8391739	0.8296796	0.8528593	0.8963533	0.8783057	0.8530304	0.8194155	1.047193	1.01392	0.8642781	1.122633	1.338992	1.176178	1.112241	0.9927074	1.003185	1.045439	1.034533	1.196578	0.9963853	1.030813	0.8080823	0.9424134	1.021404	0.9780383	0.9672182	0.9027684	1.308713	1.106681	0.7967063	1.037185	0.6124661	0.6125944	0.8191162	0.7610814	0.8194155	0.716732	0.6019454	0.7990584	0.5078152	0.6359451	0.6511702	0.7278942	0.7291772	0.8075263	0.5509244	0.587704	0.7397834	0.6491174	0.799315	0.7790007	0.8057301	0.6690896	0.9083281	0.9840684	0.66075	0.7278086	0.6304282	0.7282791	0.6808932	0.8157803	0.6111831	0.7214791
L2T2417	18.30429	0.7997728	0.980393	0.8029951	0.8820057	0.8099123	0.8796856	0.9158612	1.032637	0.8574303	0.8487516	0.8684291	1.038738	1.072035	1.45755	1.291967	1.09472	1.035859	1.156029	1.032164	1.121916	1.05094	1.221077	1.269755	1.321397	1.004925	1.121229	1.009437	0.8298905	0.8307498	0.8545947	0.8993201	0.8580748	0.8479353	0.8318239	1.04196	1.014206	0.8663239	1.115557	1.344512	1.167501	1.127458	0.9896732	1.001617	1.053217	1.029372	1.187049	1.005699	1.023357	0.8075922	0.9464515	1.016225	0.984002	0.9727884	0.8926607	1.302193	1.120069	0.8120175	1.049952	0.6275735	0.6140829	0.8249067	0.7728774	0.8083226	0.7225237	0.6051464	0.781685	0.5033649	0.6356507	0.6523207	0.7347684	0.7250586	0.8008039	0.5543631	0.5903668	0.7426738	0.6536956	0.8115879	0.7648432	0.8052722	0.6673151	0.9001794	0.9800493	0.6745331	0.7375611	0.6304521	0.7403537	0.679388	0.8160991	0.6005922	0.7358425
L2T2418	18.36541	0.7856265	0.9654212	0.7990634	0.8838894	0.7910013	0.8928184	0.9433586	1.031739	0.856192	0.8460493	0.8643842	1.035467	1.081369	1.439008	1.304248	1.114658	1.04743	1.140708	1.030005	1.116955	1.062167	1.228221	1.284916	1.297356	1.006122	1.127878	1.008983	0.8504705	0.8308786	0.8444889	0.8888307	0.868632	0.8371202	0.8287547	1.04782	1.016915	0.8671583	1.124974	1.347637	1.177898	1.114744	0.9902145	0.9969763	1.04821	1.026191	1.188344	0.9970196	1.034946	0.8270642	0.9408013	1.029485	0.9797683	0.976084	0.8890908	1.31192	1.110323	0.8061286	1.050724	0.6211326	0.6011505	0.8210826	0.7723196	0.8122403	0.7147576	0.6005437	0.7901344	0.500547	0.6380371	0.6504337	0.7179651	0.7265907	0.8068221	0.5614033	0.5895341	0.7478297	0.6523842	0.7925617	0.7681151	0.8017074	0.6649109	0.9045216	0.9782946	0.6662546	0.7335259	0.6282845	0.7290614	0.6792581	0.7943822	0.6083458	0.7258105
L2T2419	18.19946	0.7857094	0.9908129	0.8136465	0.891775	0.8062284	0.8845738	0.9210135	1.037273	0.8513876	0.8322134	0.8617556	1.020962	1.069375	1.452382	1.295995	1.104253	1.053498	1.151755	1.027339	1.115012	1.059051	1.222292	1.283025	1.32736	1.004001	1.145942	1.015366	0.8234505	0.8226697	0.8479605	0.8922955	0.8805394	0.8300444	0.8236674	1.030593	1.00643	0.8758977	1.110717	1.366402	1.180863	1.127549	0.9869954	1.012026	1.049897	1.035018	1.186373	0.9993588	1.049073	0.8035388	0.9482999	1.018056	0.9837418	0.9723761	0.8914713	1.309357	1.12	0.8077467	1.060439	0.6149634	0.6022528	0.8363779	0.7719144	0.8296106	0.7152593	0.601472	0.7869674	0.5131491	0.6246372	0.6375646	0.7220701	0.7231112	0.7984199	0.5542739	0.5970472	0.7512652	0.6540493	0.7969016	0.7769031	0.8096989	0.6670635	0.9152005	0.9787531	0.6635062	0.7449316	0.6428137	0.7380775	0.6827672	0.8206308	0.6071982	0.7448449
L2T2420	18.36293	0.7905639	0.9709588	0.8055681	0.8854609	0.7941856	0.8742509	0.9335346	1.036753	0.8493733	0.8392843	0.8595055	1.031105	1.072366	1.465967	1.310018	1.107117	1.040935	1.159114	1.014721	1.110437	1.057146	1.217148	1.286434	1.32222	0.9962244	1.131995	1.005753	0.8352315	0.8245389	0.8495027	0.9041299	0.8824428	0.8416988	0.8260048	1.034554	1.018644	0.860066	1.102978	1.346753	1.171963	1.137039	0.9974316	1.010625	1.030372	1.030458	1.190589	0.9966124	1.025629	0.8235472	0.9490993	1.005192	0.9814789	0.9727265	0.8947739	1.297817	1.106772	0.8148379	1.064993	0.618361	0.5976656	0.8288935	0.7757322	0.8219519	0.7200703	0.6081858	0.7928491	0.5071233	0.6251302	0.6447045	0.7265376	0.7201996	0.8037141	0.5628284	0.5990022	0.7490869	0.6466879	0.7994026	0.7679284	0.8060855	0.6565613	0.912753	0.9866528	0.662425	0.7347726	0.6357365	0.7293832	0.6693234	0.8023776	0.5996921	0.7286071
L2T2421	18.44917	0.7839358	0.9784948	0.802706	0.8870006	0.7875355	0.8687018	0.9278837	1.031763	0.8646735	0.8514315	0.8608166	1.023492	1.072732	1.445094	1.294203	1.100287	1.046976	1.147641	1.035063	1.115886	1.048005	1.227093	1.270676	1.316273	0.9943081	1.121629	1.031677	0.8358325	0.826833	0.8586739	0.8918432	0.8757728	0.8409321	0.8197621	1.030734	1.012393	0.8581596	1.108301	1.345157	1.179996	1.119657	0.9890798	1.009221	1.051176	1.007207	1.172711	0.9851801	1.028077	0.8184764	0.9408686	1.009479	0.9779377	0.970181	0.8875149	1.290775	1.114086	0.8046344	1.05349	0.624046	0.6162465	0.8350182	0.7690653	0.8282901	0.7223111	0.6076756	0.7973921	0.5097532	0.6329597	0.6441875	0.7164401	0.7303249	0.7901925	0.5621642	0.607247	0.7361102	0.6429019	0.7977349	0.7816216	0.803006	0.6672003	0.9202985	0.9647814	0.6649291	0.7463953	0.6326597	0.7228682	0.6821994	0.8066486	0.6092183	0.728825
L2T2422	18.34706	0.7815604	0.9789029	0.7989389	0.8970738	0.7907431	0.8856169	0.9340621	1.029494	0.8519755	0.8511173	0.865535	1.038161	1.070902	1.441729	1.294891	1.098149	1.040951	1.158781	1.01705	1.104157	1.033742	1.228166	1.283348	1.330978	0.9989418	1.13355	1.013531	0.8281605	0.8296195	0.8475129	0.8933836	0.8749323	0.8469551	0.8224106	1.045456	1.021083	0.8634754	1.120806	1.361402	1.179592	1.118789	0.9906173	1.003705	1.046701	1.021598	1.185471	0.9879569	1.021427	0.8162745	0.9494668	1.005078	0.9813059	0.9833226	0.8969451	1.298839	1.113468	0.8045172	1.058329	0.617044	0.606574	0.8218528	0.7726781	0.8137857	0.7347028	0.6042568	0.7949483	0.5001575	0.6304748	0.6418459	0.7130334	0.7395517	0.7967934	0.5559832	0.5929715	0.7334155	0.6563065	0.8047747	0.7594618	0.8097093	0.6784909	0.9133366	0.9957665	0.6654463	0.7452158	0.6279002	0.731313	0.6817092	0.8129705	0.5975629	0.732257
L2T2423	18.48771	0.7923981	0.9820587	0.7972203	0.8918138	0.7963161	0.8802318	0.936764	1.028257	0.8553886	0.8360136	0.8575414	1.038505	1.069031	1.442152	1.300973	1.105715	1.042337	1.135768	1.021713	1.098826	1.050991	1.241513	1.27247	1.310875	0.9938129	1.130687	1.002639	0.8255941	0.8257232	0.8556039	0.8980138	0.8701568	0.8290816	0.8149162	1.044533	1.017666	0.8607276	1.107523	1.358022	1.168361	1.122507	0.9741795	1.020249	1.024641	1.022876	1.170987	0.9994101	1.035792	0.8110412	0.9354293	1.019905	0.9700461	0.9654391	0.8930194	1.303082	1.118244	0.8068648	1.055253	0.6290445	0.6010153	0.8329997	0.7747022	0.8100509	0.7145963	0.6101	0.7903745	0.5172288	0.6365363	0.6545766	0.7146394	0.7280728	0.7988134	0.5465067	0.5948152	0.735995	0.6452766	0.7988564	0.7774577	0.8138829	0.6679239	0.914375	0.9933393	0.6629725	0.7443479	0.6266765	0.7362534	0.6646517	0.8122898	0.6014458	0.7255755
L2T2424	18.40201	0.7896948	0.9910151	0.7964488	0.8958101	0.7939377	0.878752	0.9219168	1.023789	0.8553728	0.8454151	0.8545935	1.022923	1.084661	1.457472	1.304339	1.101546	1.035219	1.156184	1.024006	1.114102	1.0531	1.2313	1.273123	1.323778	1.004653	1.15021	1.025911	0.8449388	0.8329895	0.8553728	0.8819991	0.878752	0.8404362	0.8147624	1.046865	1.010195	0.8587498	1.106612	1.345685	1.180256	1.121592	0.9975526	0.9981587	1.03747	1.032232	1.198093	0.9893266	1.027902	0.8084847	0.933996	1.014221	0.986599	0.9685884	0.8942082	1.291697	1.110378	0.8024668	1.061845	0.6204992	0.6095024	0.8217329	0.7750179	0.8105629	0.7141889	0.6011465	0.7860581	0.5022182	0.6305003	0.6523208	0.7225015	0.7212892	0.8032894	0.5563798	0.6008435	0.7510327	0.6515415	0.7929419	0.7639778	0.8042851	0.6673008	0.9016981	0.9939591	0.6572564	0.7311171	0.6328815	0.7404255	0.6576028	0.8096537	0.607684	0.7248827
L2T2425	18.39588	0.7999757	0.9751129	0.7889427	0.8780751	0.793938	0.887718	0.9280708	1.038183	0.8611781	0.8435428	0.8527948	1.027237	1.072889	1.443579	1.309012	1.104728	1.03701	1.146905	1.035838	1.108942	1.04396	1.237297	1.280691	1.321304	0.9841912	1.131659	1.010036	0.8366363	0.8269499	0.86057	0.8928001	0.8805944	0.8411538	0.8271237	1.030191	1.014901	0.8555314	1.108116	1.343631	1.162934	1.124926	0.9835831	0.9989163	1.046349	1.018723	1.190038	0.9934432	1.035707	0.8146573	0.9550885	1.013815	0.9861024	0.9696833	0.8921051	1.294808	1.118758	0.8073599	1.054124	0.6131105	0.5955621	0.837896	0.7653565	0.8164382	0.7223107	0.6051182	0.7922005	0.5011304	0.6279659	0.6508571	0.7205732	0.7261765	0.8102268	0.5642007	0.6024251	0.7461575	0.6506834	0.7970654	0.7714377	0.7988463	0.6587192	0.911478	0.981585	0.6631497	0.7360367	0.6380867	0.7327789	0.679482	0.8163079	0.6117206	0.7369054
L2T2426	18.2319	0.7840193	0.9714035	0.8065176	0.8797233	0.8141756	0.8776032	0.9335459	1.033923	0.8569655	0.8447212	0.8576577	1.02899	1.074246	1.446332	1.290013	1.112969	1.043052	1.154764	1.029682	1.111455	1.061613	1.234633	1.282398	1.353484	0.9910029	1.130189	1.024231	0.84338	0.8339913	0.8581769	0.8956451	0.876262	0.8294917	0.822699	1.034615	1.006103	0.8712432	1.115349	1.35158	1.165537	1.119675	0.9853351	0.9948535	1.02462	1.018174	1.193314	0.9929066	1.038033	0.8147813	0.9544	1.024577	0.994118	0.9593756	0.9065048	1.301651	1.112277	0.8136564	1.057849	0.613033	0.6077545	0.8342509	0.7747172	0.8225259	0.7211109	0.6095284	0.8004171	0.5103632	0.6357475	0.6544816	0.7181688	0.7226252	0.8052629	0.559643	0.6070623	0.7500124	0.6595869	0.7970424	0.7716021	0.8116229	0.6664229	0.9148118	0.9712304	0.6749463	0.7361674	0.633065	0.7187313	0.6766337	0.8162091	0.5995773	0.7342637
L2T2427	18.36561	0.7988668	0.9760219	0.8106569	0.8713413	0.805542	0.8805306	0.9245702	1.023789	0.8619352	0.8480645	0.8642759	1.033542	1.082913	1.455602	1.297086	1.088851	1.041344	1.151617	1.023226	1.115466	1.054261	1.222097	1.290237	1.310523	0.9973481	1.119584	1.016334	0.8271717	0.8257846	0.8461572	0.8825679	0.8720348	0.8346272	0.8193694	1.038527	1.019801	0.8507519	1.116766	1.341125	1.164794	1.134451	0.9761519	1.007188	1.050967	1.023052	1.185123	0.9862082	1.033195	0.8140379	0.9478036	1.02704	0.9610675	0.9789694	0.9104827	1.299816	1.106883	0.7976964	1.049407	0.6129991	0.6156866	0.8305527	0.7855595	0.8145147	0.726739	0.6096181	0.7858196	0.5125664	0.6400037	0.6496698	0.7318972	0.7322006	0.8098766	0.5522714	0.5975246	0.751793	0.6417809	0.8098766	0.7760668	0.8129976	0.67312	0.8995162	0.9836508	0.6637573	0.7376189	0.6283003	0.7339345	0.6688288	0.8128675	0.6078409	0.7302934
L2T2428	18.33586	0.7983431	0.9847723	0.8037317	0.8911231	0.8028191	0.8756526	0.9257147	1.040006	0.8578353	0.8497958	0.8628763	1.029142	1.07199	1.453192	1.291968	1.10506	1.037616	1.153949	1.020928	1.1121	1.050435	1.217396	1.270935	1.322865	0.9877274	1.118576	1.01554	0.8447548	0.8297188	0.8568358	0.8885592	0.8696121	0.8492743	0.8274156	1.036529	1.015496	0.8581395	1.115273	1.356066	1.174722	1.125268	0.9882923	1.002416	1.051391	1.025448	1.188454	0.9932899	1.042222	0.8219835	0.9376653	1.025578	0.981122	0.9660425	0.8980328	1.296835	1.113143	0.8104675	1.049914	0.6129133	0.6130872	0.8285455	0.7695313	0.8200714	0.709648	0.6093933	0.7888695	0.5130498	0.6416382	0.6427681	0.7280301	0.7316805	0.8042097	0.5574191	0.5983553	0.7506276	0.6477222	0.7966048	0.7665762	0.8056004	0.6673646	0.9127211	0.9731694	0.6657132	0.7340272	0.6348155	0.7257704	0.6750999	0.8043836	0.6103059	0.7323758
L2T2429	18.32597	0.7924229	0.980396	0.8042443	0.8844825	0.7987449	0.877814	0.9357951	1.031535	0.8552971	0.8526557	0.8559899	1.039503	1.082069	1.443076	1.302821	1.102074	1.034004	1.144943	1.029457	1.102853	1.055655	1.233538	1.28117	1.314339	1.001311	1.129657	1.009581	0.8300521	0.825159	0.8453377	0.8917139	0.8731807	0.8394919	0.8181441	1.044439	1.027075	0.8711022	1.11264	1.369939	1.187638	1.111514	1.002047	1.001008	1.03842	1.018372	1.198161	0.9812187	1.019671	0.8222145	0.9487857	1.02019	0.9924339	0.9830807	0.8887694	1.292472	1.110388	0.8029019	1.057127	0.6241954	0.6001629	0.8392754	0.7855379	0.8228207	0.7152591	0.6003794	0.7878329	0.5065011	0.6330723	0.6369694	0.7230101	0.7372131	0.8056299	0.5539166	0.5960492	0.7398978	0.6505229	0.7979655	0.7715081	0.8120386	0.664163	0.9063932	0.9865881	0.6658517	0.7351346	0.6315567	0.7275135	0.6732996	0.8070156	0.6033239	0.7333159
L2T2430	18.31833	0.7828755	0.9812302	0.8032643	0.8884788	0.8003454	0.891267	0.9299969	1.042832	0.8433012	0.8551946	0.864387	1.039608	1.075724	1.446294	1.303878	1.093455	1.054856	1.158586	1.030329	1.102778	1.053636	1.237004	1.27752	1.315074	0.9844105	1.14238	1.019612	0.8394674	0.8273561	0.8527549	0.9000673	0.8678722	0.8397723	0.8121081	1.039695	1.011508	0.8612938	1.119246	1.358727	1.169042	1.120684	0.9955633	0.9896819	1.046666	1.014122	1.188341	0.98245	1.032507	0.8101477	0.9491658	1.001096	0.9922523	0.9700773	0.9004594	1.310587	1.120553	0.8058782	1.063831	0.6119673	0.6046919	0.8343702	0.7754694	0.8125002	0.7223192	0.5992026	0.7923293	0.5059284	0.625342	0.6422455	0.7203152	0.7268501	0.8060089	0.5553319	0.5962837	0.7380029	0.6486932	0.8036999	0.784531	0.808405	0.6650303	0.9144439	0.9851075	0.6645947	0.7345612	0.6388909	0.7278521	0.6724801	0.8084922	0.605781	0.7386564
L2T2431	18.46002	0.7885909	0.9832285	0.8121925	0.8856924	0.8073679	0.8721746	0.9377638	1.041081	0.8581354	0.8575703	0.8690017	1.027737	1.066682	1.436919	1.272229	1.109234	1.047601	1.148788	1.016306	1.114407	1.064682	1.226938	1.272012	1.337688	0.9916173	1.118623	1.015089	0.8329689	0.8200163	0.8528761	0.8849534	0.8854316	0.8352291	0.8228415	1.040125	1.005613	0.8547016	1.109843	1.356204	1.160871	1.126838	1.000397	0.9985717	1.044862	1.01461	1.189689	0.9837066	1.017914	0.82784	0.9407194	1.00896	0.9910088	0.9742746	0.8916906	1.294223	1.116493	0.7905903	1.053251	0.6109482	0.6009077	0.834751	0.7735954	0.8149309	0.7221324	0.6050369	0.7964146	0.5089786	0.629986	0.6398092	0.7199592	0.7266094	0.8007177	0.5482713	0.5948226	0.7468207	0.650632	0.7914161	0.7775507	0.8122795	0.6733209	0.9102937	0.9850106	0.6540658	0.7292608	0.6229881	0.7286957	0.6731471	0.808498	0.6070363	0.7344331
L2T2432	18.58466	0.7838547	0.9815818	0.8002129	0.8751666	0.7841576	0.8699735	0.9238952	1.034248	0.8551732	0.8447004	0.862054	1.027757	1.058916	1.454024	1.292865	1.109419	1.026848	1.158234	1.032604	1.105221	1.043163	1.236909	1.262182	1.332765	0.9906697	1.127508	1.018063	0.8299001	0.835223	0.8378196	0.8986654	0.8814416	0.8421904	0.8062283	1.038663	1.005167	0.8544808	1.107125	1.349686	1.178746	1.125041	0.9878568	0.9995846	1.036932	1.01776	1.188051	0.9890253	1.034032	0.8278662	0.9448407	1.013909	0.9738354	0.9736191	0.8880195	1.293081	1.120627	0.8165712	1.054458	0.6131316	0.6088906	0.8266977	0.784071	0.8176098	0.7139642	0.5952154	0.785326	0.4934307	0.6281483	0.6460645	0.7289377	0.7314909	0.7893074	0.5540601	0.5916235	0.7456854	0.6521664	0.7989579	0.76979	0.7893507	0.6654521	0.9045942	0.9781198	0.6592203	0.7361647	0.626374	0.7255622	0.6651491	0.8109453	0.604087	0.7331354
L2T2433	18.31542	0.7894216	0.9804362	0.7912179	0.8858698	0.8033649	0.8691464	0.9342009	1.021667	0.8622176	0.8538345	0.8619609	1.021881	1.073762	1.445056	1.294759	1.101948	1.042026	1.15477	1.038177	1.111101	1.048014	1.218884	1.273203	1.319695	1.007125	1.128552	1.025474	0.8432701	0.8372822	0.8362984	0.8948089	0.8661525	0.842543	0.8167521	1.05567	1.021154	0.8598652	1.116063	1.357504	1.168115	1.132572	0.9859536	1.012386	1.044977	1.018588	1.181288	0.9952777	1.048656	0.8198316	0.9353985	1.008579	0.9896319	0.9788109	0.8988294	1.29925	1.128209	0.8099088	1.068416	0.6137189	0.607175	0.8486164	0.7587549	0.8280864	0.7167967	0.6093991	0.7969492	0.5118815	0.6514	0.6401941	0.7263346	0.7253081	0.803707	0.5451145	0.5934028	0.7505001	0.6464386	0.7853156	0.7688488	0.8045625	0.6689361	0.9082818	0.9715398	0.6642313	0.7315526	0.6361308	0.7302695	0.670262	0.8092245	0.60679	0.7250514
L2T2434	18.34452	0.7910581	0.9689036	0.7954071	0.8821342	0.807103	0.8614025	0.9344914	1.020881	0.8614869	0.8592913	0.8612336	1.030719	1.082189	1.448352	1.292843	1.104737	1.04195	1.14734	1.024174	1.105539	1.047059	1.225749	1.271013	1.313912	0.99504	1.123526	1.029917	0.8419797	0.8315082	0.8451464	0.88699	0.8670604	0.8344216	0.8166878	1.031268	1.025568	0.8728028	1.126524	1.347269	1.173561	1.12416	0.9856664	1.013956	1.040346	1.028903	1.181372	1.007411	1.033295	0.8148721	0.9471585	1.023414	0.9824152	0.9799662	0.9024015	1.291365	1.12302	0.8128876	1.075476	0.6234306	0.6023611	0.8251747	0.7678351	0.8154633	0.7063999	0.6087368	0.7857801	0.5029668	0.6334376	0.6369421	0.7300873	0.7316918	0.8063852	0.5597575	0.5930297	0.7487079	0.6440357	0.8065119	0.7634016	0.8092564	0.6691165	0.9128308	0.9737171	0.6623185	0.7378142	0.6408267	0.7335074	0.6676809	0.814281	0.6026144	0.7430499
L2T2435	18.51998	0.7842437	0.9837435	0.8008092	0.8831758	0.8080226	0.8654359	0.9380309	1.038766	0.8574677	0.8441733	0.8596065	1.038053	1.066907	1.448167	1.292366	1.097396	1.027988	1.162358	1.017084	1.102387	1.052983	1.230172	1.273578	1.323443	0.9924666	1.117988	1.012723	0.8469412	0.8309208	0.8527706	0.8859018	0.8703427	0.8300401	0.8195975	1.048496	1.020481	0.8596065	1.109684	1.368149	1.17863	1.124069	0.9952346	1.003371	1.03365	1.020691	1.181524	0.9875179	1.033482	0.8119648	0.9544707	1.024507	0.9780399	0.9638229	0.887076	1.297483	1.101632	0.7959863	1.052816	0.6206848	0.6035321	0.8237494	0.7686846	0.8136423	0.7154651	0.6121714	0.7859212	0.5064033	0.6290725	0.6418217	0.7191137	0.7336662	0.8028642	0.5492641	0.5960671	0.7490575	0.6492867	0.7967412	0.7676781	0.8033255	0.6718494	0.9015447	0.9762366	0.6450509	0.7274175	0.6391796	0.720246	0.6707171	0.812468	0.605	0.7336662
L2T2436	18.49377	0.7845342	0.987462	0.8036122	0.8877306	0.8035287	0.8856433	0.9348619	1.028415	0.862015	0.8519959	0.8593432	1.022696	1.079011	1.449549	1.286656	1.091744	1.031254	1.142924	1.028874	1.103767	1.05221	1.223995	1.279601	1.307446	0.9781526	1.137205	1.01443	0.8439389	0.8419351	0.8326257	0.882721	0.8793396	0.8458175	0.8242765	1.04407	1.020817	0.8562123	1.100928	1.353951	1.167805	1.110112	0.9949763	1.008419	1.03618	1.016016	1.175987	0.9935569	1.035094	0.8189748	0.9328998	1.017018	0.9722247	0.9623308	0.8866452	1.303814	1.124765	0.8085382	1.053045	0.6133753	0.6046503	0.8267813	0.7630768	0.8151759	0.7228753	0.6048173	0.7892516	0.5083421	0.6380472	0.6448518	0.723251	0.7237937	0.8048646	0.5619441	0.6013107	0.7470463	0.640886	0.7913389	0.7736803	0.8014414	0.6731557	0.9094803	0.9784031	0.6579601	0.7331031	0.6312426	0.7302643	0.6886852	0.8140487	0.6043164	0.7210802
L2T2437	18.5345	0.7775096	0.9681151	0.7993864	0.8856786	0.8055891	0.8751593	0.9237746	1.035883	0.8552102	0.8564256	0.8631312	1.033746	1.076033	1.447353	1.291407	1.104531	1.042966	1.150925	1.014006	1.096527	1.039487	1.223178	1.274433	1.330341	0.9993378	1.119661	1.012162	0.8405837	0.8287652	0.8503487	0.8912107	0.861329	0.8213891	0.8214729	1.041918	1.016102	0.8686632	1.115512	1.354774	1.182022	1.120247	0.9724737	1.006504	1.033117	1.014174	1.184705	0.9835798	1.033452	0.8112888	0.9358027	0.9931352	0.9756588	0.9757426	0.8785959	1.305405	1.112913	0.8090257	1.058556	0.6231141	0.6151093	0.8225206	0.766613	0.8141387	0.7103701	0.6091162	0.7893281	0.5004862	0.6279756	0.6461225	0.7234041	0.7291876	0.8063015	0.5583216	0.601321	0.7557165	0.6481342	0.7905854	0.76896	0.7976262	0.6588212	0.9200865	0.9763294	0.6667421	0.7392041	0.6319989	0.7352226	0.678854	0.8124623	0.6023268	0.7385754
L2T2438	18.67154	0.7879956	0.9803479	0.8033366	0.8784821	0.8007657	0.8662599	0.9327656	1.02713	0.8579994	0.8479687	0.8574515	1.028015	1.078421	1.447742	1.292984	1.106869	1.032777	1.145854	1.011999	1.086175	1.052965	1.223654	1.268118	1.314899	0.9965318	1.115804	1.029279	0.8328806	0.8264323	0.8504132	0.883961	0.8748155	0.8362523	0.807214	1.032608	1.010608	0.8565664	1.101179	1.344781	1.176198	1.141344	0.983256	1.006225	1.032061	1.026118	1.178811	0.9839303	1.034631	0.8252101	0.9405625	1.014233	0.9689265	0.9611717	0.8962675	1.300781	1.116647	0.793896	1.043482	0.6087505	0.6057582	0.8230186	0.7731604	0.806919	0.7149995	0.596149	0.7939381	0.4990456	0.6208884	0.643647	0.7219535	0.7375052	0.8007236	0.5538348	0.5994785	0.7426048	0.6497581	0.8024937	0.7673021	0.8077619	0.6608424	0.9008193	0.983551	0.6582716	0.7417619	0.6321834	0.7337543	0.6657735	0.803168	0.6014172	0.7231757
L2T2439	18.57367	0.794358	0.9798931	0.7971531	0.8885019	0.7963484	0.8699103	0.90667	1.022794	0.8749499	0.8472107	0.8555113	1.017203	1.069506	1.429692	1.281255	1.101014	1.039268	1.148531	1.024064	1.102411	1.045874	1.227513	1.27215	1.327756	1.000518	1.122358	1.023514	0.8376396	0.8309483	0.8441192	0.889476	0.8706726	0.8389101	0.8178622	1.0294	1.018135	0.8730018	1.106181	1.357189	1.181098	1.127949	0.9889983	0.9953932	1.032788	1.019914	1.185926	0.9812906	1.036642	0.811552	0.9482577	1.010766	0.9851021	0.9715925	0.8924828	1.30332	1.115582	0.7930875	1.057817	0.6118297	0.5926875	0.8426369	0.7699644	0.8145165	0.7192292	0.6018351	0.7895724	0.5045573	0.6301249	0.6324118	0.7256664	0.7220666	0.8038867	0.5522857	0.6074677	0.7603933	0.6512151	0.7910123	0.7608168	0.811552	0.6656988	0.895532	0.9716772	0.6620991	0.734094	0.6345716	0.7300707	0.6662917	0.8123567	0.601454	0.7377361
