SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
12	2407	7914	7914
13	2407	8877	8877
14	2407	9588	9588
15	2407	8966	8966
16	2407	10767	10767
17	2407	9701	9701
18	2407	12294	12294
0	2408	3923311	1899042
1	2408	7064	7064
2	2408	11556	11556
3	2408	10266	10266
4	2408	9299	9299
5	2408	11327	11327
6	2408	10221	10221
7	2408	5862	5862
8	2408	6241	6241
9	2408	8420	8420
10	2408	11334	11334
11	2408	9698	9698
12	2408	7723	7723
13	2408	8728	8728
14	2408	9370	9370
15	2408	8893	8893
16	2408	10666	10666
17	2408	9541	9541
18	2408	12384	12384
0	2409	3925046	1875804
1	2409	7011	7011
2	2409	11379	11379
3	2409	10073	10073
4	2409	9167	9167
5	2409	11232	11232
6	2409	9956	9956
7	2409	5915	5915
8	2409	5889	5889
9	2409	8312	8312
10	2409	11507	11507
11	2409	9853	9853
12	2409	7893	7893
13	2409	8540	8540
14	2409	9288	9288
15	2409	8682	8682
16	2409	10363	10363
17	2409	9584	9584
18	2409	12214	12214
0	2410	3928915	1843883
1	2410	6806	6806
2	2410	11433	11433
3	2410	9946	9946
4	2410	8858	8858
5	2410	11071	11071
6	2410	9752	9752
7	2410	5713	5713
8	2410	5848	5848
9	2410	8121	8121
10	2410	11040	11040
11	2410	9343	9343
12	2410	7608	7608
13	2410	8554	8554
14	2410	9091	9091
15	2410	8517	8517
16	2410	10244	10244
17	2410	9259	9259
18	2410	11785	11785
0	2411	3927687	1848695
1	2411	6854	6854
2	2411	11746	11746
3	2411	10053	10053
4	2411	9096	9096
5	2411	11075	11075
6	2411	9817	9817
7	2411	5717	5717
8	2411	6012	6012
9	2411	8152	8152
10	2411	10907	10907
11	2411	9558	9558
12	2411	7516	7516
13	2411	8428	8428
14	2411	9188	9188
15	2411	8759	8759
16	2411	10213	10213
17	2411	9383	9383
18	2411	11743	11743
0	2412	3921867	1919870
1	2412	7061	7061
2	2412	12230	12230
3	2412	10484	10484
4	2412	9299	9299
5	2412	11602	11602
6	2412	10344	10344
7	2412	5995	5995
8	2412	6230	6230
9	2412	8258	8258
10	2412	11307	11307
11	2412	9830	9830
12	2412	7924	7924
13	2412	8730	8730
14	2412	9340	9340
15	2412	8858	8858
16	2412	10647	10647
17	2412	9705	9705
18	2412	12193	12193
0	2413	3920942	1936110
1	2413	7409	7409
2	2413	12016	12016
3	2413	10434	10434
4	2413	9327	9327
5	2413	11624	11624
6	2413	10639	10639
7	2413	6051	6051
8	2413	6198	6198
9	2413	8184	8184
10	2413	11442	11442
11	2413	9943	9943
12	2413	8053	8053
13	2413	8727	8727
14	2413	9598	9598
15	2413	9001	9001
16	2413	10496	10496
17	2413	9779	9779
18	2413	12041	12041
0	2414	3922606	1926551
1	2414	7119	7119
2	2414	11911	11911
3	2414	10462	10462
4	2414	9365	9365
5	2414	11527	11527
6	2414	10258	10258
7	2414	6080	6080
8	2414	6196	6196
9	2414	8266	8266
10	2414	11375	11375
11	2414	9825	9825
12	2414	7877	7877
13	2414	8661	8661
14	2414	9279	9279
15	2414	8734	8734
16	2414	10554	10554
17	2414	9729	9729
18	2414	12080	12080
0	2415	3925671	1890737
1	2415	6961	6961
2	2415	11700	11700
3	2415	10266	10266
4	2415	9215	9215
5	2415	11428	11428
6	2415	10063	10063
7	2415	5904	5904
8	2415	6159	6159
9	2415	7982	7982
10	2415	11047	11047
11	2415	9609	9609
12	2415	7739	7739
13	2415	8511	8511
14	2415	9091	9091
15	2415	8519	8519
16	2415	10449	10449
17	2415	9696	9696
18	2415	11894	11894
0	2416	3927909	1853563
1	2416	7020	7020
2	2416	11488	11488
3	2416	10010	10010
4	2416	9018	9018
5	2416	11274	11274
6	2416	9818	9818
7	2416	5883	5883
8	2416	6074	6074
9	2416	8183	8183
10	2416	11022	11022
11	2416	9589	9589
12	2416	7697	7697
13	2416	8181	8181
14	2416	9005	9005
15	2416	8528	8528
16	2416	10144	10144
17	2416	9292	9292
18	2416	11769	11769
0	2417	3930067	1847023
1	2417	6733	6733
2	2417	11273	11273
3	2417	10148	10148
4	2417	8874	8874
5	2417	11150	11150
6	2417	9773	9773
7	2417	5732	5732
8	2417	5755	5755
9	2417	7985	7985
10	2417	10764	10764
11	2417	9549	9549
12	2417	7447	7447
13	2417	8282	8282
14	2417	9084	9084
15	2417	8486	8486
16	2417	10127	10127
17	2417	9176	9176
18	2417	11499	11499
0	2418	3929646	1836341
1	2418	6764	6764
2	2418	11528	11528
3	2418	9992	9992
4	2418	8865	8865
5	2418	11186	11186
6	2418	9802	9802
7	2418	5781	5781
8	2418	5885	5885
9	2418	8048	8048
10	2418	10885	10885
11	2418	9399	9399
12	2418	7536	7536
13	2418	8159	8159
14	2418	8939	8939
15	2418	8635	8635
16	2418	9964	9964
17	2418	9322	9322
18	2418	11568	11568
0	2419	3931756	1808572
1	2419	6718	6718
2	2419	11148	11148
3	2419	10032	10032
4	2419	8738	8738
5	2419	10950	10950
6	2419	9552	9552
7	2419	5770	5770
8	2419	5838	5838
9	2419	7686	7686
10	2419	10906	10906
11	2419	9286	9286
12	2419	7336	7336
13	2419	8117	8117
14	2419	8922	8922
15	2419	8553	8553
16	2419	9961	9961
17	2419	9129	9129
18	2419	11506	11506
0	2420	3934556	1791657
1	2420	6584	6584
2	2420	10820	10820
3	2420	9920	9920
4	2420	8552	8552
5	2420	10900	10900
6	2420	9482	9482
7	2420	5513	5513
8	2420	5755	5755
9	2420	7729	7729
10	2420	10629	10629
11	2420	8976	8976
12	2420	7341	7341
13	2420	8238	8238
14	2420	8797	8797
15	2420	8092	8092
16	2420	9784	9784
17	2420	8957	8957
18	2420	11279	11279
0	2421	3934788	1774013
1	2421	6600	6600
2	2421	10909	10909
3	2421	9576	9576
4	2421	8627	8627
5	2421	10637	10637
6	2421	9425	9425
7	2421	5552	5552
8	2421	5883	5883
9	2421	7587	7587
10	2421	10769	10769
11	2421	9117	9117
12	2421	7406	7406
13	2421	7904	7904
14	2421	8931	8931
15	2421	8183	8183
16	2421	9748	9748
17	2421	8924	8924
18	2421	11338	11338
0	2422	3937215	1744908
1	2422	6479	6479
2	2422	10785	10785
3	2422	9602	9602
4	2422	8473	8473
5	2422	10503	10503
6	2422	9406	9406
7	2422	5483	5483
8	2422	5526	5526
9	2422	7551	7551
10	2422	10658	10658
11	2422	8945	8945
12	2422	7280	7280
13	2422	7787	7787
14	2422	8529	8529
15	2422	8119	8119
16	2422	9763	9763
17	2422	8710	8710
18	2422	11090	11090
0	2423	3937656	1740789
1	2423	6484	6484
2	2423	10677	10677
3	2423	9410	9410
4	2423	8562	8562
5	2423	10254	10254
6	2423	9169	9169
7	2423	5449	5449
8	2423	5617	5617
9	2423	7754	7754
10	2423	10460	10460
11	2423	9092	9092
12	2423	7165	7165
13	2423	7878	7878
14	2423	8573	8573
15	2423	8137	8137
16	2423	9542	9542
17	2423	8888	8888
18	2423	11137	11137
0	2424	3938145	1741629
1	2424	6501	6501
2	2424	10805	10805
3	2424	9407	9407
4	2424	8336	8336
5	2424	10456	10456
6	2424	9333	9333
7	2424	5425	5425
8	2424	5763	5763
9	2424	7479	7479
10	2424	10328	10328
11	2424	9021	9021
12	2424	7217	7217
13	2424	7841	7841
14	2424	8630	8630
15	2424	8105	8105
16	2424	9527	9527
17	2424	8654	8654
18	2424	10931	10931
0	2425	3935795	1760208
1	2425	6494	6494
2	2425	10649	10649
3	2425	9687	9687
4	2425	8503	8503
5	2425	10692	10692
6	2425	9516	9516
7	2425	5500	5500
8	2425	5693	5693
9	2425	7846	7846
10	2425	10553	10553
11	2425	9080	9080
12	2425	7260	7260
13	2425	7876	7876
14	2425	8721	8721
15	2425	8150	8150
16	2425	9620	9620
17	2425	8966	8966
18	2425	11303	11303
0	2426	3936190	1761410
1	2426	6499	6499
2	2426	10802	10802
3	2426	9614	9614
4	2426	8582	8582
5	2426	10422	10422
6	2426	9383	9383
7	2426	5536	5536
8	2426	5808	5808
9	2426	7589	7589
10	2426	10291	10291
11	2426	9146	9146
12	2426	7337	7337
13	2426	7936	7936
14	2426	8472	8472
15	2426	8385	8385
16	2426	9668	9668
17	2426	8857	8857
18	2426	11387	11387
0	2427	3937426	1744685
1	2427	6503	6503
2	2427	10689	10689
3	2427	9616	9616
4	2427	8410	8410
5	2427	10516	10516
6	2427	9290	9290
7	2427	5415	5415
8	2427	5645	5645
9	2427	7483	7483
10	2427	10503	10503
11	2427	8896	8896
12	2427	7232	7232
13	2427	7858	7858
14	2427	8681	8681
15	2427	8094	8094
16	2427	9604	9604
17	2427	8803	8803
18	2427	11240	11240
0	2428	3939082	1733327
1	2428	6432	6432
2	2428	10549	10549
3	2428	9488	9488
4	2428	8318	8318
5	2428	10378	10378
6	2428	9126	9126
7	2428	5453	5453
8	2428	5696	5696
9	2428	7622	7622
10	2428	10204	10204
11	2428	8689	8689
12	2428	7085	7085
13	2428	7930	7930
14	2428	8482	8482
15	2428	7904	7904
16	2428	9352	9352
17	2428	8894	8894
18	2428	11220	11220
0	2429	3938919	1725730
1	2429	6460	6460
2	2429	10765	10765
3	2429	9526	9526
4	2429	8378	8378
5	2429	10561	10561
6	2429	9140	9140
7	2429	5482	5482
8	2429	5552	5552
9	2429	7559	7559
10	2429	10352	10352
11	2429	8838	8838
12	2429	7101	7101
13	2429	7723	7723
14	2429	8474	8474
15	2429	7936	7936
16	2429	9416	9416
17	2429	8809	8809
18	2429	10913	10913
0	2430	3939361	1718188
1	2430	6212	6212
2	2430	10636	10636
3	2430	9363	9363
4	2430	8406	8406
5	2430	10229	10229
6	2430	9315	9315
7	2430	5462	5462
8	2430	5559	5559
9	2430	7486	7486
10	2430	10320	10320
11	2430	8844	8844
12	2430	7148	7148
13	2430	7954	7954
14	2430	8422	8422
15	2430	7895	7895
16	2430	9477	9477
17	2430	8789	8789
18	2430	11026	11026
0	2431	3940282	1722267
1	2431	6399	6399
2	2431	10467	10467
3	2431	9451	9451
4	2431	8454	8454
5	2431	10151	10151
6	2431	9124	9124
7	2431	5432	5432
8	2431	5467	5467
9	2431	7429	7429
10	2431	10189	10189
11	2431	8871	8871
12	2431	7062	7062
13	2431	7664	7664
14	2431	8481	8481
15	2431	8133	8133
16	2431	9454	9454
17	2431	8573	8573
18	2431	10821	10821
0	2432	3937321	1743644
1	2432	6399	6399
2	2432	10949	10949
3	2432	9497	9497
4	2432	8407	8407
5	2432	10565	10565
6	2432	9133	9133
7	2432	5397	5397
8	2432	5769	5769
9	2432	7598	7598
10	2432	10316	10316
11	2432	9059	9059
12	2432	7352	7352
13	2432	7878	7878
14	2432	8555	8555
15	2432	7979	7979
16	2432	9707	9707
17	2432	8940	8940
18	2432	11083	11083
0	2433	3938806	1732332
1	2433	6558	6558
2	2433	10567	10567
3	2433	9478	9478
4	2433	8384	8384
5	2433	10516	10516
6	2433	9216	9216
7	2433	5234	5234
8	2433	5463	5463
9	2433	7661	7661
10	2433	10430	10430
11	2433	8880	8880
12	2433	7009	7009
13	2433	7834	7834
14	2433	8471	8471
15	2433	8049	8049
16	2433	9458	9458
17	2433	8720	8720
18	2433	11170	11170
0	2434	3940389	1712686
1	2434	6219	6219
2	2434	10594	10594
3	2434	9259	9259
4	2434	8328	8328
5	2434	10232	10232
6	2434	9256	9256
7	2434	5290	5290
8	2434	5566	5566
9	2434	7483	7483
10	2434	10245	10245
11	2434	8680	8680
12	2434	6977	6977
13	2434	7849	7849
14	2434	8419	8419
15	2434	7918	7918
16	2434	9439	9439
17	2434	8856	8856
18	2434	10905	10905
0	2435	3940036	1723690
1	2435	6252	6252
2	2435	10674	10674
3	2435	9253	9253
4	2435	8216	8216
5	2435	10464	10464
6	2435	9061	9061
7	2435	5503	5503
8	2435	5559	5559
9	2435	7469	7469
10	2435	10142	10142
11	2435	8708	8708
12	2435	7043	7043
13	2435	7913	7913
14	2435	8416	8416
15	2435	8117	8117
16	2435	9595	9595
17	2435	8707	8707
18	2435	10776	10776
0	2436	3939070	1732429
1	2436	6400	6400
2	2436	10675	10675
3	2436	9435	9435
4	2436	8394	8394
5	2436	10456	10456
6	2436	9336	9336
7	2436	5425	5425
8	2436	5629	5629
9	2436	7394	7394
10	2436	10383	10383
11	2436	8897	8897
12	2436	7123	7123
13	2436	7796	7796
14	2436	8418	8418
15	2436	7807	7807
16	2436	9327	9327
17	2436	8791	8791
18	2436	11148	11148
0	2437	3936713	1754151
1	2437	6460	6460
2	2437	10773	10773
3	2437	9458	9458
4	2437	8357	8357
5	2437	10435	10435
6	2437	9406	9406
7	2437	5608	5608
8	2437	5671	5671
9	2437	7571	7571
10	2437	10315	10315
11	2437	9051	9051
12	2437	7391	7391
13	2437	7938	7938
14	2437	8650	8650
15	2437	8285	8285
16	2437	9610	9610
17	2437	9037	9037
18	2437	11175	11175
0	2438	3937517	1750110
1	2438	6478	6478
2	2438	10742	10742
3	2438	9628	9628
4	2438	8544	8544
5	2438	10738	10738
6	2438	9226	9226
7	2438	5280	5280
8	2438	5738	5738
9	2438	7506	7506
10	2438	10227	10227
11	2438	8996	8996
12	2438	7086	7086
13	2438	7964	7964
14	2438	8664	8664
15	2438	8110	8110
16	2438	9622	9622
17	2438	8717	8717
18	2438	11121	11121
0	2439	3938486	1737262
1	2439	6498	6498
2	2439	10700	10700
3	2439	9393	9393
4	2439	8414	8414
5	2439	10567	10567
6	2439	9205	9205
7	2439	5350	5350
8	2439	5715	5715
9	2439	7444	7444
10	2439	10135	10135
11	2439	9030	9030
12	2439	7180	7180
13	2439	7917	7917
14	2439	8394	8394
15	2439	7977	7977
16	2439	9678	9678
17	2439	8876	8876
18	2439	10945	10945
0	2440	3937354	1737389
1	2440	6432	6432
2	2440	10925	10925
3	2440	9631	9631
4	2440	8433	8433
5	2440	10864	10864
6	2440	9225	9225
7	2440	5539	5539
8	2440	5731	5731
9	2440	7509	7509
10	2440	10224	10224
11	2440	8831	8831
12	2440	7327	7327
13	2440	7813	7813
14	2440	8478	8478
15	2440	7989	7989
16	2440	9385	9385
17	2440	8982	8982
18	2440	11232	11232
0	2441	3939201	1726216
1	2441	6449	6449
2	2441	10792	10792
3	2441	9442	9442
4	2441	8191	8191
5	2441	10484	10484
6	2441	9136	9136
7	2441	5378	5378
8	2441	5486	5486
9	2441	7542	7542
10	2441	10425	10425
11	2441	8898	8898
12	2441	7073	7073
13	2441	7688	7688
14	2441	8428	8428
15	2441	7953	7953
16	2441	9442	9442
17	2441	8774	8774
18	2441	11122	11122
0	2442	3941549	1699780
1	2442	6208	6208
2	2442	10434	10434
3	2442	9180	9180
4	2442	8381	8381
5	2442	10360	10360
6	2442	9055	9055
7	2442	5342	5342
8	2442	5537	5537
9	2442	7387	7387
10	2442	10039	10039
11	2442	8814	8814
12	2442	6840	6840
13	2442	7635	7635
14	2442	8257	8257
15	2442	7747	7747
16	2442	9413	9413
17	2442	8767	8767
18	2442	10959	10959
0	2443	3941674	1697217
1	2443	6271	6271
2	2443	10528	10528
3	2443	9194	9194
4	2443	8403	8403
5	2443	10557	10557
6	2443	9031	9031
7	2443	5394	5394
8	2443	5621	5621
9	2443	7457	7457
10	2443	10026	10026
11	2443	8599	8599
12	2443	6763	6763
13	2443	7477	7477
14	2443	8127	8127
15	2443	7834	7834
16	2443	9235	9235
17	2443	8844	8844
18	2443	10869	10869
0	2444	3941314	1706541
1	2444	6173	6173
2	2444	10780	10780
3	2444	9311	9311
4	2444	8297	8297
5	2444	10585	10585
6	2444	9155	9155
7	2444	5346	5346
8	2444	5621	5621
9	2444	7452	7452
10	2444	10071	10071
11	2444	8739	8739
12	2444	6915	6915
13	2444	7674	7674
14	2444	8292	8292
15	2444	7824	7824
16	2444	9363	9363
17	2444	8476	8476
18	2444	10516	10516
0	2445	3942221	1699562
1	2445	6130	6130
2	2445	10372	10372
3	2445	9251	9251
4	2445	8240	8240
5	2445	10306	10306
6	2445	9000	9000
7	2445	5324	5324
8	2445	5575	5575
9	2445	7474	7474
10	2445	10059	10059
11	2445	8901	8901
12	2445	7055	7055
13	2445	7594	7594
14	2445	8266	8266
15	2445	7721	7721
16	2445	9182	9182
17	2445	8622	8622
18	2445	10611	10611
0	2446	3942606	1696940
1	2446	6250	6250
2	2446	10510	10510
3	2446	9197	9197
4	2446	8090	8090
5	2446	10164	10164
6	2446	8917	8917
7	2446	5488	5488
8	2446	5564	5564
9	2446	7392	7392
10	2446	9971	9971
11	2446	8745	8745
12	2446	6997	6997
13	2446	7620	7620
14	2446	8248	8248
15	2446	7655	7655
16	2446	9171	9171
17	2446	8526	8526
18	2446	10793	10793
0	2447	3942155	1694790
1	2447	6486	6486
2	2447	10600	10600
3	2447	9325	9325
4	2447	8103	8103
5	2447	10409	10409
6	2447	9042	9042
7	2447	5284	5284
8	2447	5483	5483
9	2447	7280	7280
10	2447	9888	9888
11	2447	8661	8661
12	2447	7049	7049
13	2447	7593	7593
14	2447	8161	8161
15	2447	7818	7818
16	2447	9425	9425
17	2447	8440	8440
18	2447	10702	10702
0	2448	3941966	1702049
1	2448	6198	6198
2	2448	10268	10268
3	2448	9342	9342
4	2448	8266	8266
5	2448	10429	10429
6	2448	9132	9132
7	2448	5271	5271
8	2448	5563	5563
9	2448	7464	7464
10	2448	10139	10139
11	2448	8771	8771
12	2448	6980	6980
13	2448	7566	7566
14	2448	8270	8270
15	2448	7907	7907
16	2448	9018	9018
17	2448	8621	8621
18	2448	10733	10733
0	2449	3941294	1707176
1	2449	6242	6242
2	2449	10666	10666
3	2449	9410	9410
4	2449	8039	8039
5	2449	10299	10299
6	2449	9106	9106
7	2449	5440	5440
8	2449	5550	5550
9	2449	7387	7387
10	2449	10066	10066
11	2449	8733	8733
12	2449	6971	6971
13	2449	7755	7755
14	2449	8355	8355
15	2449	7816	7816
16	2449	9242	9242
17	2449	8613	8613
18	2449	10920	10920
0	2450	3943523	1685913
1	2450	6201	6201
2	2450	10451	10451
3	2450	9092	9092
4	2450	8006	8006
5	2450	10327	10327
6	2450	8852	8852
7	2450	5110	5110
8	2450	5453	5453
9	2450	7265	7265
10	2450	9972	9972
11	2450	8736	8736
12	2450	7034	7034
13	2450	7616	7616
14	2450	8004	8004
15	2450	7830	7830
16	2450	9204	9204
17	2450	8530	8530
18	2450	10698	10698
0	2451	3944117	1682807
1	2451	6342	6342
2	2451	10539	10539
3	2451	9122	9122
4	2451	8015	8015
5	2451	10251	10251
6	2451	8873	8873
7	2451	5314	5314
8	2451	5364	5364
9	2451	7256	7256
10	2451	9956	9956
11	2451	8562	8562
12	2451	6560	6560
13	2451	7623	7623
14	2451	8118	8118
15	2451	7664	7664
16	2451	9121	9121
17	2451	8533	8533
18	2451	10574	10574
0	2452	3943436	1659334
1	2452	6295	6295
2	2452	10465	10465
3	2452	9160	9160
4	2452	7915	7915
5	2452	10240	10240
6	2452	8927	8927
7	2452	5248	5248
8	2452	5473	5473
9	2452	7342	7342
10	2452	9973	9973
11	2452	8723	8723
12	2452	7037	7037
13	2452	7593	7593
14	2452	8146	8146
15	2452	7659	7659
16	2452	9084	9084
17	2452	8503	8503
18	2452	10685	10685
0	2453	3942776	1695691
1	2453	6233	6233
2	2453	10657	10657
3	2453	9164	9164
4	2453	7960	7960
5	2453	10497	10497
6	2453	8870	8870
7	2453	5300	5300
8	2453	5558	5558
9	2453	7281	7281
10	2453	9766	9766
11	2453	8969	8969
12	2453	6881	6881
13	2453	7546	7546
14	2453	8212	8212
15	2453	7762	7762
16	2453	9286	9286
17	2453	8424	8424
18	2453	10762	10762
0	2454	3947250	1634933
1	2454	5893	5893
2	2454	10115	10115
3	2454	8877	8877
4	2454	7858	7858
5	2454	9935	9935
6	2454	8741	8741
7	2454	5054	5054
8	2454	5414	5414
9	2454	7186	7186
10	2454	9771	9771
11	2454	8534	8534
12	2454	6642	6642
13	2454	7288	7288
14	2454	7962	7962
15	2454	7661	7661
16	2454	8881	8881
17	2454	8263	8263
18	2454	10579	10579
0	2455	3942381	1698183
1	2455	6172	6172
2	2455	10611	10611
3	2455	9351	9351
4	2455	8259	8259
5	2455	10273	10273
6	2455	8937	8937
7	2455	5337	5337
8	2455	5390	5390
9	2455	7234	7234
10	2455	9932	9932
11	2455	8832	8832
12	2455	6929	6929
13	2455	7651	7651
14	2455	8239	8239
15	2455	7866	7866
16	2455	9392	9392
17	2455	8453	8453
18	2455	10665	10665
0	2456	3941046	1714071
1	2456	6205	6205
2	2456	10656	10656
3	2456	9430	9430
4	2456	8242	8242
5	2456	10439	10439
6	2456	9052	9052
7	2456	5266	5266
8	2456	5550	5550
9	2456	7306	7306
10	2456	10000	10000
11	2456	8735	8735
12	2456	7007	7007
13	2456	7780	7780
14	2456	8305	8305
15	2456	8085	8085
16	2456	9232	9232
17	2456	8575	8575
18	2456	10993	10993
0	2457	3941100	1714666
1	2457	6329	6329
2	2457	10493	10493
3	2457	9277	9277
4	2457	8183	8183
5	2457	10511	10511
6	2457	9065	9065
7	2457	5419	5419
8	2457	5420	5420
9	2457	7513	7513
10	2457	10033	10033
11	2457	8864	8864
12	2457	7039	7039
13	2457	7691	7691
14	2457	8453	8453
15	2457	7902	7902
16	2457	9322	9322
17	2457	8524	8524
18	2457	10766	10766
0	2458	3939958	1714142
1	2458	6344	6344
2	2458	10802	10802
3	2458	9465	9465
4	2458	8255	8255
5	2458	10515	10515
6	2458	9010	9010
7	2458	5345	5345
8	2458	5577	5577
9	2458	7466	7466
10	2458	9945	9945
11	2458	9030	9030
12	2458	6795	6795
13	2458	7922	7922
14	2458	8316	8316
15	2458	8056	8056
16	2458	9388	9388
17	2458	8652	8652
18	2458	11063	11063
0	2459	3939176	1724810
1	2459	6238	6238
2	2459	10902	10902
3	2459	9459	9459
4	2459	8330	8330
5	2459	10502	10502
6	2459	9233	9233
7	2459	5339	5339
8	2459	5807	5807
9	2459	7454	7454
10	2459	10021	10021
11	2459	8790	8790
12	2459	7254	7254
13	2459	7833	7833
14	2459	8385	8385
15	2459	8018	8018
16	2459	9532	9532
17	2459	8582	8582
18	2459	11049	11049
0	2460	3942542	1689207
1	2460	6310	6310
2	2460	10628	10628
3	2460	9092	9092
4	2460	8153	8153
5	2460	10130	10130
6	2460	9019	9019
7	2460	5233	5233
8	2460	5527	5527
9	2460	7384	7384
10	2460	10079	10079
11	2460	8480	8480
12	2460	6836	6836
13	2460	7702	7702
14	2460	8118	8118
15	2460	7850	7850
16	2460	9376	9376
17	2460	8602	8602
18	2460	10843	10843
0	2461	3944976	1657656
1	2461	6118	6118
2	2461	10229	10229
3	2461	9075	9075
4	2461	8008	8008
5	2461	10148	10148
6	2461	8681	8681
7	2461	5117	5117
8	2461	5413	5413
9	2461	7320	7320
10	2461	9951	9951
11	2461	8471	8471
12	2461	6865	6865
13	2461	7568	7568
14	2461	8013	8013
15	2461	7727	7727
16	2461	9082	9082
17	2461	8504	8504
18	2461	10638	10638
0	2462	3948600	1608204
1	2462	5870	5870
2	2462	9829	9829
3	2462	8987	8987
4	2462	7881	7881
5	2462	9753	9753
6	2462	8646	8646
7	2462	5101	5101
8	2462	5218	5218
9	2462	6944	6944
10	2462	9750	9750
11	2462	8261	8261
12	2462	6634	6634
13	2462	7306	7306
14	2462	7955	7955
15	2462	7643	7643
16	2462	8863	8863
17	2462	8312	8312
18	2462	10351	10351
0	2463	3944419	1666925
1	2463	6291	6291
2	2463	10337	10337
3	2463	8842	8842
4	2463	8175	8175
5	2463	10138	10138
6	2463	8961	8961
7	2463	5165	5165
8	2463	5377	5377
9	2463	7244	7244
10	2463	9764	9764
11	2463	8653	8653
12	2463	6916	6916
13	2463	7631	7631
14	2463	8187	8187
15	2463	7581	7581
16	2463	8972	8972
17	2463	8566	8566
18	2463	10685	10685
0	2464	3942445	1689836
1	2464	6221	6221
2	2464	10611	10611
3	2464	9364	9364
4	2464	8115	8115
5	2464	10359	10359
6	2464	8917	8917
7	2464	5202	5202
8	2464	5505	5505
9	2464	7455	7455
10	2464	10032	10032
11	2464	8752	8752
12	2464	6876	6876
13	2464	7598	7598
14	2464	8183	8183
15	2464	7865	7865
16	2464	9245	9245
17	2464	8501	8501
18	2464	10658	10658
0	2465	3941708	1676160
1	2465	6238	6238
2	2465	10660	10660
3	2465	9243	9243
4	2465	8008	8008
5	2465	10349	10349
6	2465	8878	8878
7	2465	5284	5284
8	2465	5504	5504
9	2465	7304	7304
10	2465	10148	10148
11	2465	8896	8896
12	2465	7089	7089
13	2465	7719	7719
14	2465	8206	8206
15	2465	8000	8000
16	2465	9392	9392
17	2465	8644	8644
18	2465	10634	10634
0	2466	3941752	1696859
1	2466	6266	6266
2	2466	10565	10565
3	2466	9190	9190
4	2466	8269	8269
5	2466	10340	10340
6	2466	8985	8985
7	2466	5415	5415
8	2466	5553	5553
9	2466	7373	7373
10	2466	9922	9922
11	2466	8836	8836
12	2466	7074	7074
13	2466	7607	7607
14	2466	8360	8360
15	2466	7864	7864
16	2466	9230	9230
17	2466	8618	8618
18	2466	10685	10685
0	2467	3942379	1683155
1	2467	6106	6106
2	2467	10436	10436
3	2467	9317	9317
4	2467	8167	8167
5	2467	10381	10381
6	2467	8942	8942
7	2467	5346	5346
8	2467	5546	5546
9	2467	7236	7236
10	2467	10084	10084
11	2467	8851	8851
12	2467	6932	6932
13	2467	7638	7638
14	2467	8211	8211
15	2467	7748	7748
16	2467	9226	9226
17	2467	8500	8500
18	2467	10858	10858
0	2468	3949645	1591591
1	2468	5862	5862
2	2468	9870	9870
3	2468	8799	8799
4	2468	7830	7830
5	2468	9627	9627
6	2468	8476	8476
7	2468	5108	5108
8	2468	5158	5158
9	2468	7129	7129
10	2468	9558	9558
11	2468	8154	8154
12	2468	6612	6612
13	2468	7342	7342
14	2468	7865	7865
15	2468	7612	7612
16	2468	8975	8975
17	2468	7944	7944
18	2468	10338	10338
0	2469	3950268	1597455
1	2469	5790	5790
2	2469	9923	9923
3	2469	8723	8723
4	2469	7663	7663
5	2469	9647	9647
6	2469	8563	8563
7	2469	4904	4904
8	2469	5160	5160
9	2469	6960	6960
10	2469	9542	9542
11	2469	8323	8323
12	2469	6554	6554
13	2469	7446	7446
14	2469	7843	7843
15	2469	7462	7462
16	2469	8812	8812
17	2469	8067	8067
18	2469	10254	10254
0	2470	3957708	1485850
1	2470	5565	5565
2	2470	9053	9053
3	2470	8355	8355
4	2470	7410	7410
5	2470	8956	8956
6	2470	7948	7948
7	2470	4583	4583
8	2470	4926	4926
9	2470	6570	6570
10	2470	9273	9273
11	2470	7853	7853
12	2470	6257	6257
13	2470	6900	6900
14	2470	7448	7448
15	2470	7063	7063
16	2470	8467	8467
17	2470	7656	7656
18	2470	9913	9913
0	2471	3956787	1565652
1	2471	5581	5581
2	2471	9178	9178
3	2471	8256	8256
4	2471	7450	7450
5	2471	9051	9051
6	2471	7980	7980
7	2471	4699	4699
8	2471	4984	4984
9	2471	6680	6680
10	2471	9088	9088
11	2471	7977	7977
12	2471	6319	6319
13	2471	7047	7047
14	2471	7471	7471
15	2471	7231	7231
16	2471	8497	8497
17	2471	7664	7664
18	2471	9964	9964
0	2472	3962311	1462375
1	2472	5381	5381
2	2472	8485	8485
3	2472	7966	7966
4	2472	7118	7118
5	2472	8794	8794
6	2472	7903	7903
7	2472	4530	4530
8	2472	4743	4743
9	2472	6409	6409
10	2472	8638	8638
11	2472	7728	7728
12	2472	6042	6042
13	2472	6761	6761
14	2472	7083	7083
15	2472	6763	6763
16	2472	8085	8085
17	2472	7386	7386
18	2472	9778	9778
0	2473	3954072	1543206
1	2473	5858	5858
2	2473	9362	9362
3	2473	8512	8512
4	2473	7416	7416
5	2473	9202	9202
6	2473	8174	8174
7	2473	4802	4802
8	2473	5008	5008
9	2473	6873	6873
10	2473	9386	9386
11	2473	7875	7875
12	2473	6517	6517
13	2473	7025	7025
14	2473	7650	7650
