SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L3T2465	18.85339	0.7696199	0.9622987	0.7804612	0.8681769	0.7835274	0.8601828	0.9435181	1.023952	0.8752948	0.8368029	0.8679578	1.00873	1.056311	1.449389	1.299199	1.100662	1.049357	1.152623	1.031289	1.08878	1.060691	1.245321	1.277298	1.3234	1.008128	1.136142	1.011413	0.8302872	0.8190627	0.8522982	0.8780325	0.874364	0.8326964	0.8192269	1.017381	0.9958628	0.8630847	1.096117	1.34678	1.174744	1.110079	0.9834884	0.9954248	1.044977	1.021159	1.194838	1.001667	1.02866	0.8016509	0.9417113	0.9916468	0.9872664	0.9682669	0.8931994	1.27905	1.120866	0.7991323	1.052533	0.6119289	0.5927103	0.8211981	0.7691272	0.8221836	0.7116904	0.5942434	0.780735	0.499793	0.6325163	0.6284098	0.713114	0.713552	0.8043886	0.5421725	0.5908487	0.7427906	0.645712	0.7830346	0.7617354	0.7988037	0.64615	0.9214523	0.9714426	0.6654781	0.7284451	0.6278623	0.7210533	0.6651496	0.8072906	0.6075486	0.7379722
L3T2466	18.8922	0.7820202	0.9627447	0.7954473	0.8853223	0.8127726	0.8618249	0.9427664	1.017428	0.8498596	0.8520252	0.8595509	1.012068	1.071461	1.417209	1.29853	1.089273	1.041521	1.149371	1.025603	1.102538	1.060633	1.252294	1.279527	1.331503	1.004813	1.121109	1.001889	0.8279323	0.8269036	0.857277	0.8800706	0.8651816	0.8338878	0.8146134	1.016886	1.006058	0.8657231	1.108819	1.338595	1.164584	1.114233	0.9846179	0.9929015	1.038543	1.020026	1.189327	0.9981532	1.024791	0.8210021	0.9459608	1.00909	0.9716239	0.9619325	0.889437	1.302916	1.12858	0.796855	1.045527	0.6069807	0.6010793	0.8051387	0.7682683	0.8115815	0.7064928	0.6018914	0.7721665	0.4994015	0.6240894	0.6555456	0.7161841	0.7135312	0.8018902	0.5378961	0.588356	0.7461244	0.6424975	0.7889504	0.7618796	0.807575	0.6658325	0.9077369	0.9630695	0.6559246	0.7193244	0.6185128	0.7173211	0.6571699	0.799887	0.5990219	0.7233308
L3T2467	19.00441	0.7706746	0.9745291	0.7932645	0.8772945	0.7896087	0.8656176	0.9237837	1.023201	0.8410088	0.8375712	0.8606522	0.9966825	1.058123	1.446352	1.291551	1.100301	1.063033	1.156121	1.021619	1.097955	1.043554	1.237314	1.302682	1.316706	0.9946636	1.126001	1.011197	0.8227296	0.8195648	0.8541589	0.9015213	0.8606522	0.8263854	0.8077242	1.022983	1.007432	0.8626165	1.107667	1.341096	1.167198	1.128293	0.9882795	0.9751839	1.043663	1.025056	1.181821	0.9900255	1.027512	0.7927734	0.9400987	1.00394	0.983696	0.9708733	0.9052317	1.284076	1.11929	0.8017766	1.058723	0.6152192	0.5891918	0.8087609	0.7684375	0.8296047	0.7074339	0.5947574	0.792828	0.4929939	0.6181112	0.63268	0.7262042	0.7200384	0.7919004	0.5430844	0.5935024	0.7422463	0.646976	0.7806055	0.7620534	0.807997	0.6592531	0.8975926	0.9690181	0.6522142	0.7099985	0.6234585	0.7066154	0.6554336	0.7981208	0.5979222	0.7182378
L3T2468	17.84987	0.7793062	1.002047	0.7937826	0.9061914	0.82337	0.8678951	0.928454	1.039536	0.8727975	0.8365199	0.8717017	1.023157	1.08037	1.447184	1.302016	1.110592	1.063471	1.153041	1.031981	1.115264	1.075583	1.249704	1.307495	1.357211	1.008392	1.138564	1.013698	0.837558	0.8424604	0.8685872	0.9042305	0.7903221	0.8423451	0.8317328	1.040171	1.014332	0.8768348	1.110592	1.353001	1.207371	1.148542	0.9998558	1.009026	1.050206	1.052052	1.204372	1.006258	1.047092	0.8049139	0.9501399	1.02431	0.996799	0.9960493	0.9037691	1.323067	1.140583	0.8147187	1.076448	0.6320039	0.6000519	0.8093549	0.7796522	0.8193904	0.7246302	0.607665	0.7890533	0.5110015	0.6284857	0.6434813	0.7342042	0.7220925	0.8147187	0.5546039	0.5985524	0.7521412	0.6568042	0.7955706	0.7688093	0.8033567	0.6751449	0.9092482	0.9891859	0.6577847	0.7291288	0.6263518	0.7270525	0.6773942	0.8105084	0.5894974	0.746143
L3T2469	19.08244	0.7652849	0.9679769	0.7955305	0.8569994	0.8013382	0.8649921	0.9239885	1.025421	0.8533769	0.8345739	0.8537794	1.019268	1.055954	1.440178	1.279519	1.0885	1.051756	1.154684	1.025938	1.10161	1.048306	1.244386	1.290674	1.330235	0.990345	1.125588	1.006273	0.8259487	0.8306638	0.8661421	0.8941453	0.859587	0.8291688	0.8208886	1.014898	0.9958076	0.8613695	1.102415	1.327878	1.181077	1.118975	0.9971876	0.9908625	1.049399	1.00288	1.180444	0.9932775	1.018291	0.8007632	0.947334	1.004835	0.9847098	0.9629743	0.883565	1.300162	1.129786	0.7920805	1.034621	0.615839	0.5916309	0.8119759	0.770345	0.814621	0.7078411	0.5962885	0.7701725	0.4977313	0.6171615	0.6322843	0.7119811	0.7149137	0.7913329	0.5531625	0.5885258	0.7459644	0.640507	0.7751176	0.7725875	0.8010507	0.662415	0.8895452	0.9647569	0.6513173	0.7191688	0.6164715	0.6991584	0.66161	0.8036957	0.6015211	0.728254
L3T2470	17.6537	0.787385	0.9759599	0.8098535	0.8733085	0.8093597	0.8897895	0.9616394	1.041143	0.8641113	0.84905	0.8670124	1.021514	1.086142	1.440329	1.303728	1.116882	1.061081	1.184905	1.052501	1.122005	1.073735	1.271939	1.319407	1.373665	1.019539	1.154288	1.027687	0.8395441	0.8484944	0.8647285	0.9134926	0.8729382	0.8400996	0.8149151	1.030958	1.017564	0.852877	1.115833	1.336876	1.193793	1.142807	0.9978112	1.016946	1.051699	1.046452	1.196139	1.026144	1.037933	0.8337418	0.9580592	1.028551	0.9984284	0.9841079	0.9113321	1.321753	1.153239	0.8209026	1.0925	0.6125752	0.5968966	0.8286184	0.7763977	0.8218285	0.7102885	0.6028841	0.7876937	0.5113435	0.6220811	0.6486853	0.725967	0.739979	0.8091746	0.5565274	0.5970201	0.7481886	0.6572036	0.7931874	0.7624475	0.8067672	0.6575739	0.9056533	0.9905892	0.6693637	0.7286213	0.6359696	0.7153501	0.6688082	0.8083721	0.5964028	0.735226
L3T2471	21.14796	0.743252	0.9485709	0.7811172	0.8387382	0.7718273	0.8377975	0.9050024	1.002076	0.8382091	0.8076347	0.8186885	0.9700318	1.028946	1.390136	1.24085	1.065106	1.035002	1.129665	1.009955	1.07375	1.037354	1.206101	1.269896	1.302587	0.9703846	1.117142	0.9824967	0.7932882	0.8190413	0.8583764	0.8661376	0.797992	0.8126324	0.7681819	1.000665	0.9833199	0.8235098	1.075866	1.29412	1.146775	1.098797	0.9620354	0.9515108	1.019774	1.009955	1.155771	0.9831435	1.000195	0.8031661	0.9167618	0.9934918	0.9533335	0.9264045	0.8751923	1.269308	1.0928	0.7770603	1.032709	0.5899684	0.5764451	0.770475	0.748191	0.7839395	0.6912167	0.5802669	0.7543058	0.4884261	0.6153687	0.6254818	0.6901584	0.6962145	0.7727681	0.5312891	0.5743284	0.7136184	0.6265401	0.7571869	0.7323746	0.7631842	0.6371236	0.8678427	0.9386342	0.6353597	0.7003891	0.594143	0.6910403	0.6481774	0.786703	0.5777975	0.7094438
L3T2472	19.50881	0.7711838	0.977281	0.790531	0.8656581	0.7988854	0.8591881	0.910257	1.016792	0.848698	0.827592	0.86503	0.9974447	1.066353	1.419815	1.255741	1.080675	1.053602	1.165664	1.030862	1.100964	1.069934	1.255741	1.298267	1.346447	0.9961256	1.135576	1.004668	0.81773	0.8270895	0.8517759	0.8817388	0.8536604	0.8243884	0.7929179	1.006364	0.9828715	0.8610098	1.094306	1.306936	1.154923	1.106115	0.9885877	0.9838137	1.03237	1.022822	1.16824	0.984756	1.010447	0.8113857	0.9128324	1.009128	0.981678	0.9703713	0.8904702	1.277978	1.113025	0.7895259	1.038714	0.6056654	0.5947984	0.8018377	0.7794127	0.8027171	0.6858178	0.5925999	0.7721889	0.4919697	0.6289699	0.6313569	0.7149641	0.7084313	0.7836213	0.544232	0.5779639	0.7313589	0.6308544	0.7887721	0.7435451	0.7838725	0.6556036	0.8821157	0.9640269	0.6608173	0.7059815	0.6204899	0.698004	0.6568599	0.7827419	0.5858158	0.7268362
L3T2473	18.41505	0.7735697	0.9832615	0.7883819	0.8896289	0.7936763	0.8774341	0.9301396	1.040845	0.861789	0.8467982	0.8509623	1.008781	1.062082	1.428284	1.266004	1.10408	1.043284	1.172073	1.023415	1.110802	1.084687	1.247741	1.311333	1.358565	1.00319	1.125674	1.020441	0.8403736	0.8437049	0.8661315	0.907713	0.8803489	0.8338895	0.8033727	1.020619	1.01818	0.86167	1.113122	1.340184	1.203721	1.121628	0.992601	0.9968246	1.061071	1.028055	1.19331	1.013243	1.042332	0.8082506	0.9350175	1.006224	0.9760636	0.9707693	0.9160412	1.308775	1.142984	0.8181255	1.054408	0.6268746	0.595049	0.829309	0.7704168	0.8083101	0.7041483	0.5930265	0.7778527	0.5040338	0.6264582	0.6467433	0.7161052	0.7234816	0.8009337	0.5427599	0.5844603	0.748823	0.6362141	0.7795779	0.7603041	0.7977214	0.659652	0.923715	0.9760041	0.6588786	0.72598	0.6206879	0.7161052	0.6771411	0.7931409	0.6038531	0.7315123
L3T2474	17.86949	0.7832439	0.9875175	0.8018675	0.8906516	0.8018675	0.8808713	0.925029	1.044735	0.8675771	0.8367135	0.8780016	1.018967	1.061133	1.430032	1.284323	1.111616	1.069859	1.173929	1.046199	1.11513	1.092055	1.275246	1.315128	1.368364	1.023535	1.143651	1.006902	0.8438584	0.8471966	0.8604322	0.8951025	0.898792	0.8515304	0.8203739	1.02822	1.00538	0.8855564	1.12655	1.34646	1.205144	1.134632	1.010475	1.01147	1.04251	1.026697	1.199053	1.0315	1.048073	0.8173286	0.9540185	1.014867	1.006083	0.9769759	0.9152487	1.311907	1.154661	0.8068455	1.053403	0.6209027	0.5911518	0.8207839	0.7896861	0.8171529	0.7031275	0.5886921	0.7858794	0.5144907	0.6272277	0.6469639	0.7308286	0.7249721	0.8042687	0.5428945	0.5919717	0.7387934	0.6464954	0.7953668	0.7806085	0.8050886	0.6607852	0.9069911	0.9718222	0.6650019	0.7210483	0.6300388	0.7215753	0.6726738	0.8042687	0.6063786	0.7380906
L3T2475	17.50566	0.7903866	0.9720927	0.8063646	0.8945352	0.8056065	0.8866629	0.9329058	1.047318	0.8736589	0.8580307	0.8787322	1.032623	1.058631	1.462688	1.312354	1.11158	1.077932	1.169369	1.022476	1.129307	1.089887	1.281565	1.3246	1.362679	0.9972843	1.160447	1.032797	0.8440937	0.8361047	0.8739504	0.9089388	0.8940687	0.8399534	0.8196019	1.043352	1.007723	0.8802483	1.117877	1.357489	1.207506	1.139395	1.001774	1.01437	1.068194	1.029065	1.206981	1.021368	1.039095	0.8269494	0.9631124	1.037638	0.9988005	0.9877792	0.9235756	1.315445	1.152924	0.8179108	1.092511	0.6363796	0.6061147	0.8232756	0.7851384	0.8128958	0.7112546	0.5955015	0.7909114	0.5107131	0.6278658	0.6546902	0.7195352	0.7272326	0.8011747	0.5547401	0.5874542	0.7533573	0.654282	0.7826892	0.7836222	0.8026908	0.6625625	0.9400201	0.9763496	0.6560897	0.7318394	0.6357965	0.7154532	0.684022	0.8159281	0.592061	0.7223926
L3T2476	18.31499	0.7857536	0.9812587	0.7839157	0.8785669	0.8070042	0.8756377	0.9277877	1.039726	0.8693774	0.8441065	0.8697795	1.02106	1.074187	1.435676	1.293412	1.090843	1.053625	1.18222	1.043287	1.115252	1.06741	1.248786	1.308058	1.36687	0.9987186	1.129151	1.000097	0.8299203	0.8389374	0.8664483	0.9084899	0.8963714	0.8401436	0.822339	1.033007	1.000844	0.8562251	1.103363	1.329423	1.186413	1.13254	1.001878	1.00584	1.040933	1.034328	1.202781	1.007793	1.028297	0.804994	0.9554709	1.018131	0.9860257	0.9734477	0.8989559	1.308402	1.146209	0.815849	1.068558	0.6183337	0.5995528	0.8374442	0.7801251	0.8168828	0.7019575	0.6062152	0.7692701	0.5099559	0.6225838	0.6387802	0.7200492	0.7117787	0.8001695	0.5527442	0.5878363	0.7418741	0.6383207	0.7811589	0.7615739	0.7982168	0.652392	0.9124529	0.9655218	0.6504967	0.7253331	0.6349321	0.7004642	0.6830618	0.8025818	0.5925459	0.7364753
L3T2477	19.2181	0.7718368	0.967288	0.7879836	0.8583996	0.803664	0.8441182	0.9095795	1.045457	0.8473242	0.8346167	0.8353162	1.001447	1.058106	1.423418	1.257288	1.08323	1.031175	1.169384	1.021382	1.103107	1.065392	1.258395	1.279031	1.334699	0.9939272	1.113425	1.012814	0.8305363	0.8459835	0.8627715	0.8959976	0.8846308	0.831877	0.8156137	1.007043	0.9980076	0.8603815	1.115698	1.325197	1.163439	1.129047	1.005061	0.9886227	1.03887	1.014737	1.169559	0.9952679	1.027503	0.8065785	0.9384338	1.003545	0.993694	0.9656559	0.889469	1.28929	1.106138	0.7917725	1.06172	0.5992942	0.5844882	0.8198107	0.7435072	0.8139233	0.6842248	0.5915997	0.7727112	0.5020641	0.6155575	0.6413806	0.7225223	0.7141283	0.8002831	0.5443254	0.5839636	0.723455	0.6346188	0.7686891	0.7791816	0.7796479	0.6417304	0.9109202	0.970494	0.6377666	0.7194911	0.6240098	0.7141866	0.6603836	0.8037223	0.5928821	0.7229886
L3T2478	18.39156	0.7709732	0.977907	0.8057705	0.8816323	0.7975934	0.8765589	0.9210255	1.011093	0.8659347	0.8325698	0.8752458	1.016106	1.067079	1.436898	1.28595	1.09173	1.06493	1.181558	1.023448	1.115962	1.077464	1.257778	1.304513	1.373152	1.015151	1.142045	1.011928	0.8274965	0.8416422	0.8747087	0.8893916	0.8958377	0.831197	0.7996228	1.019807	0.9975439	0.8541167	1.115306	1.326955	1.192839	1.132854	0.9886506	0.9987376	1.05347	1.017599	1.191466	1.017241	1.026611	0.8135298	0.9406028	1.014017	0.9938433	0.9674618	0.9065814	1.315017	1.142224	0.817111	1.06123	0.6225323	0.6000901	0.836927	0.7644076	0.808158	0.691948	0.5935843	0.7798068	0.5032186	0.630411	0.6413933	0.7183295	0.7331318	0.811202	0.5436265	0.587735	0.7381455	0.646407	0.7854173	0.7561709	0.7986081	0.6575684	0.9082526	0.9802944	0.6566731	0.7226866	0.6242632	0.7136739	0.6676555	0.807203	0.5971058	0.7351015
L3T2501	18.7586	0.7751126	0.9716644	0.8064437	0.8861029	0.7838995	0.8655557	0.9208956	1.021368	0.8577451	0.8339583	0.8752302	1.016975	1.066146	1.445581	1.283067	1.09801	1.034593	1.161737	1.03162	1.11474	1.065835	1.236736	1.295405	1.350123	0.9992234	1.138438	1.020836	0.8162514	0.8249495	0.8473162	0.8979963	0.8738545	0.8348015	0.821488	1.038543	1.001176	0.8664433	1.105598	1.340316	1.195287	1.119089	0.9783655	0.9950518	1.045954	1.004105	1.183704	1.004593	1.027537	0.8049793	0.9353629	1.01125	0.9784099	0.9703774	0.8758959	1.295271	1.127211	0.7957486	1.066856	0.6062973	0.5972885	0.8276566	0.7780416	0.8191803	0.7036634	0.5904542	0.7699647	0.4991235	0.621741	0.642155	0.71569	0.7223023	0.7997426	0.5546852	0.5910755	0.7333526	0.646726	0.7887811	0.7514146	0.7993876	0.6636785	0.8873455	0.9595491	0.6643886	0.7261189	0.6237824	0.7157787	0.6748175	0.8079082	0.6009275	0.7175539
L3T2502	18.67595	0.7800212	0.9697048	0.8014399	0.8818263	0.7997652	0.8498745	0.9269996	1.030479	0.8615093	0.8320255	0.8634485	1.018404	1.069306	1.452905	1.281687	1.092488	1.040484	1.164721	1.035592	1.10236	1.057407	1.252027	1.283538	1.337173	0.9899336	1.143655	1.021489	0.8352427	0.8167768	0.8587328	0.9004685	0.8663572	0.8458199	0.8214924	1.027086	1.003684	0.8596143	1.107208	1.325318	1.180895	1.12065	0.9665317	1.009149	1.058244	1.027703	1.194029	0.9984835	1.030876	0.8066844	0.9544561	1.004433	0.9745968	0.9574089	0.8911254	1.297641	1.116243	0.8215365	1.06058	0.6144446	0.5997688	0.8276624	0.76821	0.8170853	0.7005603	0.6043082	0.7908187	0.5119784	0.6313681	0.6511121	0.7148394	0.7203484	0.7982668	0.5478526	0.5898968	0.7380651	0.6440166	0.8010433	0.738594	0.8013518	0.6619096	0.8943426	0.9726135	0.6575465	0.7177482	0.6248455	0.7098153	0.6679033	0.803952	0.6024572	0.7199958
L3T2503	18.76247	0.7867215	0.9612321	0.7973559	0.8717076	0.7909041	0.8647218	0.9273712	1.01031	0.8591599	0.8313058	0.8661012	1.011334	1.060991	1.431948	1.295703	1.105886	1.052403	1.151049	1.039366	1.104729	1.062859	1.245958	1.288762	1.341623	1.00635	1.147534	1.016762	0.8290366	0.8236081	0.848748	0.8996061	0.8551553	0.834465	0.8016275	1.034783	1.014449	0.8633869	1.099479	1.338997	1.188603	1.107132	0.9850371	0.9978518	1.03416	1.021123	1.188648	1.002479	1.023392	0.8044307	0.9363148	1.015739	0.9828124	0.9709766	0.8872364	1.304335	1.113317	0.8048311	1.058944	0.6177284	0.5932114	0.8346875	0.7770216	0.8185802	0.7097002	0.5996188	0.7843633	0.4923406	0.6269834	0.6454044	0.7223368	0.7216694	0.791616	0.5471143	0.5824881	0.7502799	0.6436246	0.791527	0.7520597	0.791883	0.6554159	0.9021424	0.9623	0.6654718	0.7215804	0.6170609	0.7226038	0.6673851	0.8031848	0.5928555	0.7324373
L3T2504	18.80431	0.7742089	0.9720637	0.7986239	0.8788509	0.7959111	0.8752487	0.9251905	1.034235	0.8619072	0.8341123	0.8565706	1.023518	1.056827	1.441686	1.283588	1.102499	1.044286	1.156666	1.033301	1.107925	1.068301	1.248278	1.29226	1.320633	0.9906085	1.144925	1.019826	0.8381148	0.8257961	0.8526571	0.8832536	0.855859	0.8444298	0.8116541	1.026497	1.009553	0.870846	1.089158	1.32895	1.193222	1.132384	0.9695288	0.9971013	1.030099	1.023073	1.174232	1.007019	1.013378	0.8004472	0.9332399	0.9924763	0.9694844	0.9644591	0.8905025	1.302667	1.141323	0.8179246	1.053936	0.6227381	0.6070395	0.8232612	0.7674492	0.8037381	0.7120373	0.6006801	0.7856381	0.5030201	0.6302538	0.6376806	0.7299595	0.7160843	0.7978234	0.5534511	0.5701724	0.7464585	0.6443513	0.7923533	0.7367192	0.8085855	0.6557806	0.8969954	0.9654374	0.6614285	0.7240003	0.6183798	0.7079015	0.666854	0.8108536	0.5903626	0.7228885
L3T2505	18.42124	0.7896972	0.9736168	0.8114693	0.8919256	0.7948658	0.8626064	0.9217022	1.036966	0.8707481	0.8427096	0.8585813	1.017984	1.07923	1.455028	1.286889	1.095513	1.050871	1.154015	1.029923	1.117972	1.078041	1.237947	1.30061	1.345115	1.001106	1.156942	1.032347	0.8390047	0.8223097	0.8560656	0.9066081	0.8695589	0.8498908	0.8025958	1.029282	0.9902204	0.8562943	1.098944	1.338437	1.187588	1.138509	0.9808895	1.022924	1.041357	1.01707	1.201447	1.012038	1.01428	0.8138021	0.9458985	1.010986	0.9925531	0.9632339	0.8943956	1.290273	1.125015	0.806438	1.064456	0.6182645	0.6088879	0.8401482	0.7846201	0.8142595	0.709058	0.604817	0.7867241	0.5024514	0.6267721	0.6444277	0.7137692	0.7209046	0.7975187	0.5513015	0.5878476	0.7404812	0.6482241	0.7953232	0.7541117	0.7946828	0.6653308	0.8978718	0.9679908	0.6561828	0.7219566	0.6251712	0.7124885	0.673381	0.8077187	0.6020269	0.7272624
L3T2506	18.64862	0.7906271	0.9724718	0.8138135	0.866684	0.7911881	0.8746777	0.9229203	1.024454	0.8796328	0.8304085	0.8749114	1.029409	1.069144	1.445175	1.277541	1.090414	1.050866	1.172267	1.038665	1.096725	1.064189	1.26347	1.295912	1.351073	1.00627	1.15254	1.026978	0.8287257	0.834195	0.8363921	0.8981445	0.88772	0.8412538	0.7997895	1.028661	0.9968268	0.8678994	1.10743	1.331159	1.182131	1.113927	0.9678906	1.011412	1.049277	1.016647	1.194799	0.9936948	1.029409	0.8112891	0.9327838	0.9989772	0.9922457	0.9593827	0.8840738	1.304327	1.129447	0.8078299	1.052783	0.6157944	0.5956466	0.835317	0.7776783	0.8009114	0.7088204	0.5986851	0.7857654	0.5007508	0.6183655	0.6384198	0.7083529	0.7252752	0.7960497	0.5407659	0.5911589	0.731773	0.6409909	0.8003504	0.7405614	0.7916555	0.6588949	0.905811	0.9687788	0.64632	0.7290149	0.6254242	0.7106435	0.6739941	0.8061003	0.5958803	0.7244805
L3T2507	18.04969	0.7769813	0.9747627	0.8053905	0.8835762	0.7997328	0.8745478	0.9504463	1.065949	0.8625702	0.8461988	0.8688299	1.040429	1.088881	1.456998	1.292561	1.103086	1.058426	1.187652	1.035614	1.12024	1.076663	1.265597	1.317179	1.371168	1.025201	1.155812	1.025261	0.8346424	0.8341007	0.8587181	0.8988642	0.8883913	0.8480044	0.8059322	1.041934	1.018821	0.8559494	1.101702	1.336921	1.195055	1.140704	0.9934213	1.017377	1.063662	1.042897	1.19662	1.004556	1.028993	0.8154421	0.9495435	1.000343	0.9869209	0.9658547	0.893387	1.324582	1.150214	0.8139374	1.047291	0.6211517	0.59515	0.8272392	0.7761988	0.8044877	0.7054164	0.6044793	0.7907044	0.5004725	0.6311431	0.6367406	0.7219684	0.7245566	0.7910053	0.5499479	0.5802832	0.7237139	0.6462505	0.812553	0.756216	0.8077379	0.6672565	0.8864653	0.9674196	0.6698447	0.7355712	0.6325274	0.7051757	0.6641869	0.8177895	0.581788	0.7303347
L3T2508	61.46878	0.3652202	0.4604106	0.387237	0.4023736	0.3682152	0.3924175	0.4640531	0.49036	0.413382	0.388775	0.397517	0.4876078	0.5280799	0.662852	0.615095	0.5145623	0.5071963	0.5363363	0.4969164	0.5282418	0.5374695	0.6016582	0.6358167	0.6468251	0.4791897	0.5429737	0.4812133	0.4063399	0.3998643	0.4124916	0.4184006	0.327824	0.4073112	0.3854563	0.507763	0.4715	0.4078778	0.5345555	0.6452871	0.584579	0.5100294	0.4734426	0.4782183	0.4997495	0.4890648	0.5741372	0.4675337	0.487446	0.3849706	0.4552302	0.4891458	0.4600059	0.462677	0.4099014	0.6133142	0.5577055	0.395979	0.4802419	0.2978746	0.2802288	0.3556688	0.3657059	0.3926603	0.3320331	0.2836285	0.3484648	0.224863	0.2962558	0.2946369	0.3414226	0.3368898	0.3816519	0.2558646	0.2863806	0.3614158	0.3106638	0.3731528	0.3262861	0.3793855	0.3071832	0.4310279	0.4531256	0.3134969	0.3467649	0.291561	0.3295238	0.313254	0.3643298	0.2617735	0.3640061
L3T2509	17.27313	0.8040122	0.9966172	0.8113325	0.8880329	0.7952278	0.8734736	0.9551356	1.046477	0.8620052	0.86656	0.9027548	1.048266	1.087796	1.446897	1.309356	1.130253	1.070471	1.18971	1.052251	1.144731	1.119354	1.29252	1.338394	1.388904	1.00833	1.199796	1.016626	0.8553356	0.8534648	0.8718469	0.9305719	0.8410203	0.85013	0.832724	1.053227	1.008086	0.8847794	1.091944	1.33815	1.214193	1.169457	0.998976	1.012966	1.095604	1.041596	1.203375	1.015081	1.047778	0.8232889	0.974087	1.025085	1.015081	0.9881582	0.9194288	1.342298	1.157664	0.8384175	1.083973	0.6181581	0.591317	0.8053136	0.7761951	0.807347	0.7106378	0.6195408	0.7826206	0.4976986	0.633368	0.6489846	0.7330867	0.7110445	0.8132032	0.5495913	0.5806619	0.7468325	0.6471139	0.8127965	0.7484593	0.7861995	0.6691561	0.9031615	0.9741683	0.6698068	0.7236516	0.6271051	0.7089297	0.674931	0.7981559	0.6096177	0.724953
L3T2510	18.15012	0.786116	0.9685248	0.8020752	0.8899756	0.7991452	0.8578701	0.9458951	1.030616	0.8749515	0.8553765	0.9041269	1.020205	1.070389	1.438075	1.26695	1.12207	1.065839	1.165272	1.039469	1.135348	1.106921	1.298681	1.327919	1.395247	0.9878504	1.182603	1.016901	0.8307519	0.8406641	0.8748268	0.9023814	0.8932796	0.8235827	0.8170993	1.021701	0.9876011	0.8726448	1.099565	1.324303	1.215519	1.135972	0.9836113	1.005119	1.053807	1.029245	1.190645	1.029182	1.040154	0.8017635	0.9512564	1.030865	0.9925883	0.9787487	0.899763	1.303855	1.166269	0.8180968	1.078307	0.6121855	0.5807034	0.8088703	0.7959035	0.8012024	0.7030159	0.5984705	0.7791338	0.4928031	0.6270849	0.6511484	0.7178529	0.7062576	0.8083093	0.5526501	0.565991	0.7375526	0.6386179	0.7871758	0.7466543	0.7907915	0.6499639	0.8925315	0.9662805	0.6656114	0.7112448	0.6245289	0.6934154	0.6680427	0.8094314	0.605328	0.7135514
L3T2511	18.40716	0.7901191	0.9700739	0.7917131	0.8805912	0.7919879	0.8655308	0.93704	1.019982	0.8619581	0.8283196	0.8843288	1.021136	1.082477	1.447883	1.270457	1.118479	1.063404	1.163	1.047409	1.128482	1.075551	1.275348	1.317396	1.380716	0.9982158	1.164265	1.009649	0.8202398	0.833926	0.8575609	0.9025771	0.8944973	0.8390927	0.8151281	1.026248	0.9938736	0.8678393	1.103418	1.310801	1.193121	1.135408	0.9711732	1.008549	1.057578	1.019322	1.188999	1.017014	1.023555	0.8007823	0.9591359	1.012287	0.9990953	0.9566624	0.9142296	1.307668	1.138541	0.8159525	1.065218	0.6249498	0.5861997	0.8155678	0.7812148	0.8014968	0.7067924	0.6093398	0.7909985	0.4947382	0.6163204	0.6470457	0.723062	0.7143226	0.8037504	0.5437119	0.5757014	0.7379575	0.6479801	0.7822591	0.7576899	0.7906687	0.6610617	0.8924636	0.9545738	0.6685919	0.7130035	0.6168151	0.7039343	0.666943	0.8006723	0.5986217	0.729383
L3T2512	18.57525	0.7898641	0.977252	0.80643	0.8853179	0.7988275	0.867391	0.9341242	1.023055	0.8664055	0.8241692	0.8672971	1.019676	1.081716	1.442883	1.294024	1.100441	1.048913	1.16708	1.038776	1.123436	1.064212	1.242402	1.296135	1.341751	1.005363	1.145352	1.015358	0.8341652	0.8311617	0.8517166	0.8994905	0.891184	0.8399374	0.8248732	1.022163	0.9978539	0.8816105	1.105369	1.330957	1.185383	1.116585	0.9862155	1.009821	1.038729	1.024463	1.181816	0.9965399	1.027372	0.797842	0.9360483	1.004096	0.982602	0.9588558	0.8935305	1.295713	1.12597	0.7913189	1.044126	0.6148654	0.5974077	0.8310209	0.7703885	0.8143141	0.7049223	0.5912131	0.7841856	0.5028925	0.618432	0.6392216	0.7164669	0.7196581	0.8045998	0.5497277	0.5868487	0.74026	0.6391277	0.7924921	0.7516638	0.8047406	0.6602458	0.8944691	0.9697434	0.6606682	0.7198927	0.6287095	0.7199866	0.6769057	0.7983113	0.6141614	0.7320474
