SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L4T2429	18.62219	0.7881115	0.9759785	0.7904544	0.88102	0.8080257	0.8743942	0.9300368	1.024226	0.8504532	0.8529059	0.8537112	1.04436	1.083274	1.453077	1.290872	1.105823	1.032536	1.138587	1.035831	1.1037	1.034147	1.192948	1.266748	1.306247	0.980591	1.120027	1.017637	0.8297703	0.8077695	0.8502336	0.8829602	0.8690129	0.832406	0.819081	1.044653	1.024812	0.8532719	1.110985	1.357643	1.156671	1.120064	0.9783214	0.9951606	1.030523	1.025142	1.178745	0.9757955	1.038686	0.8156034	0.9362233	1.012329	0.9733428	0.9747339	0.8918923	1.292592	1.099088	0.8145418	1.054647	0.6121418	0.6018552	0.8359202	0.7676482	0.8078427	0.7208279	0.5984874	0.7949204	0.5047003	0.6370345	0.6316899	0.7207913	0.7332377	0.8006677	0.554376	0.6042713	0.7463064	0.6534711	0.8034498	0.7774589	0.8113203	0.6730558	0.9096833	0.9848008	0.661671	0.7476974	0.6309578	0.7413278	0.6829031	0.8082087	0.6077856	0.7288814
L4T2430	18.46618	0.795493	0.9815455	0.792405	0.8766267	0.812477	0.8804867	0.9306301	1.028196	0.8539078	0.8562238	0.855415	1.030439	1.082788	1.457687	1.30075	1.105691	1.034961	1.139144	1.022351	1.10683	1.054628	1.199213	1.267774	1.288949	0.9758106	1.111904	1.020623	0.8331373	0.8313727	0.8417763	0.8902654	0.859753	0.833027	0.8289464	1.050732	1.019079	0.8536505	1.123778	1.362584	1.151937	1.106132	0.9840821	1.00386	1.041468	1.027645	1.176936	0.980075	1.024226	0.8288729	0.9443791	1.018822	0.9821337	0.9623189	0.8911477	1.298985	1.10014	0.8236527	1.05018	0.6144401	0.6098816	0.8251599	0.7628116	0.8175134	0.7268583	0.6033012	0.7929932	0.5109551	0.6380781	0.6432248	0.7328505	0.7253511	0.7942063	0.5556944	0.6063525	0.7595397	0.6578928	0.792405	0.7870745	0.8077715	0.6657966	0.913352	0.9869863	0.6564958	0.7470774	0.6398794	0.7375561	0.6741784	0.8160062	0.6092567	0.7348357
L4T2431	18.53932	0.8014185	0.9707322	0.7957192	0.8898317	0.7999011	0.8768417	0.9267662	1.035682	0.8447554	0.8548957	0.851824	1.035275	1.078797	1.443997	1.315466	1.10474	1.034535	1.138492	1.022581	1.103371	1.051041	1.207549	1.265875	1.296037	0.9876451	1.113363	1.002782	0.8389821	0.8282126	0.8318764	0.886871	0.8638888	0.843053	0.8186274	1.05241	1.020694	0.8610761	1.114806	1.357249	1.159142	1.116953	0.9793552	0.9973043	1.034646	1.021545	1.183161	0.9812056	1.036866	0.8225873	0.9460476	1.011405	0.9771717	0.9721756	0.882282	1.291633	1.098411	0.8071918	1.053816	0.6148217	0.5997223	0.834541	0.7682959	0.8097454	0.7325827	0.6142666	0.7930175	0.4968757	0.6446876	0.6355465	0.725181	0.729511	0.8048602	0.5589019	0.6078271	0.760006	0.6500538	0.8031949	0.7650391	0.8019366	0.6670407	0.9112226	0.9848695	0.6654123	0.7447955	0.6325118	0.7373938	0.6744424	0.812558	0.611528	0.7277346
L4T2432	18.55812	0.8042286	0.9697254	0.7956978	0.8748856	0.8102372	0.8803008	0.9311515	1.026622	0.8654276	0.8545972	0.865205	1.032445	1.062525	1.451343	1.311067	1.099764	1.045464	1.13652	1.015754	1.10733	1.042719	1.203431	1.270491	1.293524	0.9833747	1.118606	1.016608	0.8348281	0.826594	0.8400949	0.8859014	0.8638698	0.8336412	0.8295613	1.050805	1.006704	0.8610509	1.118198	1.342371	1.163003	1.127396	0.9859339	1.003033	1.040049	1.012342	1.199018	0.974065	1.039715	0.810979	0.9445782	1.013863	0.9709865	0.9814089	0.8722151	1.291966	1.088859	0.7851642	1.049544	0.6179241	0.6062036	0.8411705	0.7599799	0.8193243	0.724299	0.6045345	0.7890216	0.5161484	0.638843	0.643368	0.7261165	0.7252263	0.8090874	0.5480831	0.6074276	0.7532295	0.6522326	0.7974782	0.7750385	0.8028562	0.669628	0.9034451	0.9771064	0.6731515	0.7444391	0.6312395	0.7389868	0.6712599	0.8246282	0.6079468	0.7256714
L4T2433	18.49195	0.7806319	0.9811584	0.7988481	0.8957051	0.8039945	0.8857084	0.9329151	1.030142	0.8574954	0.8557182	0.8595688	1.03814	1.08294	1.440822	1.281245	1.101896	1.028735	1.13918	1.009223	1.111449	1.046026	1.197976	1.272729	1.286169	0.980566	1.121112	1.014962	0.8316521	0.8228402	0.850905	0.8777851	0.8698247	0.8403159	0.8253579	1.056134	1.01063	0.8557182	1.116188	1.347519	1.157508	1.116669	0.9843055	0.9984861	1.04573	1.012815	1.180426	0.9836761	1.047211	0.8164349	0.9396165	1.017147	0.9870824	0.9739756	0.8994816	1.297684	1.105303	0.8127324	1.044323	0.6224987	0.6130204	0.8357248	0.7678213	0.8049202	0.7214291	0.6008022	0.7977744	0.5029825	0.6361609	0.6438621	0.7191706	0.727242	0.8011436	0.5621482	0.6105027	0.7377201	0.6562654	0.8029208	0.77941	0.8171384	0.6643738	0.9242512	0.9771597	0.666077	0.7400526	0.6312736	0.7431627	0.6785544	0.8134359	0.6127982	0.7357207
L4T2434	18.51817	0.7944992	0.9751364	0.7813262	0.8763574	0.8033678	0.8783983	0.9361369	1.02293	0.8567649	0.8569875	0.8567278	1.033023	1.074249	1.456601	1.305204	1.099408	1.029016	1.144122	1.015435	1.113286	1.041447	1.192287	1.256297	1.303794	0.9845987	1.120893	1.015917	0.8427755	0.8203258	0.8439259	0.9040022	0.8618115	0.8386567	0.8245931	1.056661	1.010759	0.8598077	1.136404	1.355558	1.156293	1.114733	0.9840421	1.002967	1.048905	1.008533	1.184903	0.9848585	1.030686	0.8139805	0.9350608	1.011798	0.9797748	0.9786616	0.8979908	1.28999	1.108314	0.7983213	1.066717	0.6144187	0.6043256	0.8295654	0.7599526	0.8163553	0.7301185	0.6046966	0.804481	0.51089	0.6421748	0.6418779	0.7242556	0.7222147	0.7907143	0.5485908	0.6041029	0.7418814	0.6504125	0.7972081	0.7747212	0.8093792	0.6665541	0.909828	0.9879384	0.6677786	0.7393953	0.6347163	0.736538	0.680729	0.8145742	0.6123778	0.73305
L4T2435	18.49675	0.7987757	0.9694154	0.7977226	0.8796763	0.7994903	0.8904329	0.9265016	1.030006	0.8451121	0.8451873	0.847632	1.037679	1.076756	1.458053	1.291814	1.095825	1.023688	1.14863	1.034783	1.109854	1.039898	1.205648	1.254316	1.307836	0.9869796	1.119068	0.9995791	0.8376651	0.82657	0.8534616	0.8836254	0.8580125	0.8455634	0.8269085	1.055168	1.013119	0.8595922	1.116548	1.367487	1.173303	1.108312	0.9702428	0.9933734	1.048022	1.006725	1.192372	0.9963822	1.025192	0.8298797	0.9488423	1.011201	0.9849486	0.9624574	0.8963378	1.294485	1.110305	0.790727	1.048172	0.6220055	0.6077134	0.8489107	0.7648885	0.8049438	0.7278419	0.6000785	0.7958045	0.5050739	0.6402843	0.6383661	0.7358906	0.7270145	0.7988133	0.5564125	0.6015829	0.7517247	0.6547644	0.7957292	0.7713575	0.7977226	0.6774812	0.9184153	0.9832561	0.6595786	0.7495809	0.6467533	0.7403287	0.6730432	0.8225456	0.6032378	0.7267512
L4T2436	18.54865	0.8046164	0.9743005	0.7979771	0.8852039	0.8014112	0.8649426	0.9271003	1.019593	0.8596006	0.8505956	0.856052	1.039282	1.074806	1.449851	1.296803	1.092015	1.036992	1.140245	1.024973	1.112391	1.034283	1.208165	1.27059	1.30474	0.9743768	1.121052	1.011465	0.8300671	0.8280448	0.8542586	0.8878368	0.8682622	0.8357525	0.8083558	1.048211	1.017761	0.8522363	1.110063	1.363235	1.162643	1.120633	0.9770478	0.9955539	1.039931	1.025774	1.189811	0.9805201	1.038824	0.8104544	0.9515971	1.016159	0.9820845	0.9675086	0.8873407	1.292377	1.107392	0.808165	1.059696	0.6104355	0.6120762	0.8420102	0.7596293	0.8136977	0.722846	0.6106263	0.7985494	0.5055801	0.6385953	0.6406558	0.7214342	0.7231894	0.7943903	0.5523605	0.6035672	0.7459691	0.6471043	0.793093	0.7726027	0.8129346	0.6693117	0.9086705	0.9696454	0.654545	0.7450533	0.6433268	0.7501282	0.6704183	0.8253356	0.6103973	0.7321563
L4T2437	18.37891	0.8019148	0.9778404	0.795043	0.8797051	0.8149635	0.8829093	0.9396209	1.027024	0.8580087	0.8415241	0.8600548	1.031772	1.08416	1.461221	1.309694	1.103733	1.050457	1.147357	1.014207	1.100027	1.037332	1.201251	1.24889	1.308922	0.974945	1.120102	1.007837	0.8365054	0.815697	0.8461568	0.8786241	0.8594757	0.8382813	0.828128	1.042312	1.02104	0.8543412	1.124503	1.354554	1.166274	1.120913	0.984828	1.004401	1.032236	1.016986	1.180635	0.9891132	1.030151	0.8193646	0.9507393	1.012238	0.9767208	0.9830522	0.8949543	1.300969	1.097016	0.8055824	1.06312	0.6264525	0.6123229	0.8373934	0.7697564	0.8329923	0.7304559	0.6053353	0.7856619	0.5110219	0.6338262	0.6508513	0.7309964	0.7289117	0.7914141	0.557503	0.6017064	0.7532332	0.6526657	0.797205	0.7811064	0.8060456	0.677103	0.9285797	0.9959464	0.6634367	0.7411497	0.6367988	0.7527699	0.6660232	0.816778	0.6042157	0.7320002
L4T2438	18.40398	0.7925164	0.9721679	0.7957919	0.8730166	0.8009557	0.8828046	0.9377944	1.031358	0.8675446	0.850435	0.8556372	1.044768	1.071782	1.45752	1.290816	1.108082	1.044306	1.131742	1.006079	1.105731	1.046079	1.193823	1.274015	1.28966	0.9834202	1.113477	1.008198	0.8383734	0.8313215	0.850435	0.8909355	0.8601844	0.826389	0.8254256	1.051628	1.029932	0.8534407	1.113554	1.363686	1.165808	1.124151	0.9945954	1.000645	1.029046	1.021532	1.187503	0.9834202	1.042842	0.8174873	0.9407616	1.027427	0.9725918	0.9685841	0.8907043	1.306307	1.108891	0.812285	1.054287	0.6168727	0.6129035	0.8219189	0.7630755	0.8242695	0.7198389	0.6099749	0.8014566	0.5095134	0.6329033	0.6424986	0.7287791	0.7321317	0.7998767	0.5481643	0.6142137	0.7478541	0.6581825	0.8023044	0.7878537	0.8087013	0.6739049	0.9147503	0.9730542	0.6698972	0.7427674	0.6373349	0.7465053	0.6782594	0.8243851	0.5986455	0.7395304
L4T2439	18.42665	0.7946981	0.9774533	0.8027798	0.8816444	0.8069963	0.8930056	0.9307592	1.026412	0.8604447	0.8456868	0.8562672	1.0318	1.084038	1.438929	1.31661	1.111757	1.025514	1.141585	1.01017	1.108009	1.036368	1.203194	1.263474	1.283503	0.9943194	1.118277	1.023484	0.8315146	0.8148437	0.853261	0.8950358	0.8742655	0.8412361	0.8276495	1.054171	1.024226	0.8545494	1.117965	1.365061	1.150799	1.119371	0.976243	1.004587	1.039569	1.028286	1.183556	0.9617584	1.033088	0.8164445	0.9449704	1.035548	0.9783122	0.9695278	0.8956214	1.291038	1.107463	0.8081285	1.055303	0.616628	0.6066723	0.8409237	0.7639331	0.8242138	0.7301228	0.603588	0.7935269	0.5036407	0.6383353	0.6440354	0.7255158	0.7328948	0.7969235	0.5550198	0.605501	0.7481992	0.6405216	0.7915357	0.7885295	0.8019599	0.6833506	0.9077635	0.9927968	0.6621118	0.7430847	0.6451285	0.7455053	0.6729264	0.804849	0.613856	0.7291858
L4T2440	18.31617	0.785924	0.9845032	0.7930287	0.8943287	0.8095802	0.8980762	0.9466768	1.022564	0.8469773	0.8461575	0.853028	1.035797	1.084593	1.455987	1.322053	1.100481	1.036344	1.150097	1.013117	1.10985	1.037554	1.200649	1.255105	1.293907	0.9921154	1.115471	1.01136	0.834954	0.8217206	0.8449474	0.8929624	0.8611476	0.836047	0.8131325	1.051295	1.026233	0.8646218	1.116603	1.36796	1.155952	1.108484	0.9780622	1.003436	1.033494	1.016045	1.182224	0.9782574	1.04259	0.8173095	0.9413678	1.029864	0.9731436	0.970372	0.8971003	1.289262	1.09646	0.8066525	1.047547	0.6258739	0.6010076	0.845611	0.7652346	0.8249997	0.731468	0.6092443	0.7950196	0.5055241	0.6476954	0.6409811	0.747512	0.7479804	0.8052862	0.5565059	0.6147485	0.7476291	0.6569471	0.7991574	0.7652346	0.8161774	0.6863807	0.9199757	0.9935207	0.6677992	0.733654	0.6392635	0.7475901	0.6763483	0.8265221	0.6062385	0.7421249
L4T2441	18.41728	0.7989963	0.9662344	0.7912523	0.87933	0.80983	0.8797211	0.9321688	1.021029	0.8498013	0.8445213	0.8615737	1.041523	1.076957	1.45864	1.302588	1.107816	1.043126	1.147357	1.026778	1.106134	1.027013	1.199648	1.257962	1.289095	0.9838343	1.117163	1.015944	0.8406102	0.8223846	0.8400627	0.8900855	0.8589141	0.8482369	0.8189819	1.053804	1.032097	0.8489409	1.114152	1.367669	1.148413	1.109889	0.9755428	1.018291	1.040702	1.012581	1.186468	0.9868458	1.040858	0.8117073	0.9353759	1.010508	0.9835214	0.9790628	0.8949744	1.291441	1.101597	0.8042762	1.032566	0.6123591	0.6154489	0.8392414	0.762936	0.8219935	0.7307087	0.6041067	0.7976665	0.5130957	0.641223	0.6358648	0.7382962	0.734346	0.7971189	0.5588554	0.6135324	0.7500685	0.6535038	0.8043936	0.7847599	0.8069749	0.6838147	0.9133174	0.9855552	0.6646895	0.7415815	0.6360994	0.7513592	0.6758752	0.8251223	0.6171698	0.73505
L4T2442	18.58742	0.796974	0.9706943	0.7910438	0.8748807	0.8159661	0.886276	0.9300355	1.029841	0.8527877	0.8559272	0.8518187	1.028524	1.07488	1.444452	1.302127	1.09581	1.020772	1.131469	1.013717	1.093872	1.02019	1.196275	1.25612	1.28767	0.9865469	1.11426	1.00426	0.8339118	0.8337568	0.8475164	0.8905008	0.8495707	0.8425552	0.8192995	1.052089	1.015462	0.8477877	1.118368	1.365654	1.153213	1.099531	0.9812756	1.004338	1.026431	1.009105	1.199414	0.9710819	1.032244	0.8211599	0.940927	1.012748	0.9874384	0.9755005	0.8968186	1.288135	1.074996	0.7997647	1.061314	0.6154242	0.614494	0.8312374	0.7707337	0.8201522	0.7300362	0.60837	0.794067	0.5020525	0.6506566	0.6443776	0.7331757	0.7348812	0.8056949	0.5634476	0.6023622	0.7569741	0.6586411	0.7989119	0.7837182	0.8046484	0.6615868	0.91271	0.9932523	0.6650364	0.7535633	0.6456179	0.7390284	0.6770519	0.8177878	0.6017033	0.7420904
L4T2443	18.41191	0.7911556	0.9793998	0.7846096	0.8854101	0.8161665	0.8859399	0.9169671	1.029346	0.8578641	0.8499181	0.8554046	1.050195	1.062719	1.448251	1.310256	1.111341	1.03347	1.131055	1.013416	1.104038	1.02053	1.173433	1.241504	1.27151	0.9812917	1.10593	1.011638	0.832172	0.8222963	0.8320207	0.8835939	0.8385288	0.8391721	0.8318315	1.051443	1.023405	0.8526424	1.119325	1.392289	1.147439	1.118871	0.9890107	1.003919	1.052087	1.019357	1.191028	0.9487889	1.032487	0.8224855	0.9439078	1.011714	0.9733836	0.9757674	0.8906318	1.289256	1.096546	0.8057611	1.052616	0.6121817	0.6211493	0.8353883	0.7668257	0.8272531	0.7503283	0.6147168	0.801334	0.5152028	0.6514954	0.6452899	0.7374634	0.7425715	0.7999718	0.5606462	0.6073384	0.7589176	0.6567549	0.8006908	0.7885826	0.811853	0.6794199	0.9129184	0.9953297	0.6745009	0.7490797	0.6408251	0.7639122	0.6710955	0.8299017	0.612106	0.7465067
L4T2444	18.42153	0.7887998	0.9809831	0.7999079	0.8775855	0.806756	0.8833984	0.9360727	1.017334	0.8586738	0.8476054	0.8506313	1.033458	1.070844	1.452185	1.332304	1.108787	1.038355	1.145416	1.014427	1.122045	1.029238	1.190486	1.252914	1.2903	0.9903793	1.119577	1.0116	0.8322769	0.8270613	0.8455351	0.8875789	0.8674329	0.8382889	0.8181429	1.058143	1.017134	0.8549312	1.115197	1.362802	1.150273	1.12101	0.9922107	0.9904191	1.041023	1.015303	1.186584	0.9913348	1.042297	0.8200141	0.9333653	1.00941	0.9773998	0.9659732	0.895064	1.27967	1.110778	0.803332	1.059616	0.6254021	0.6066496	0.8434249	0.7521309	0.8087069	0.7412616	0.6049376	0.7950904	0.5014206	0.6407306	0.6491712	0.7389125	0.7295164	0.7984348	0.5514671	0.6059728	0.7524494	0.6482555	0.8034912	0.7757805	0.802894	0.6731394	0.9199479	0.9810229	0.6591646	0.7614076	0.6398945	0.757466	0.6716663	0.8232391	0.6108301	0.7449245
L4T2445	18.4805	0.7841031	0.9628671	0.802458	0.8874265	0.8099649	0.8751762	0.9269823	1.041401	0.8479533	0.8404051	0.8542641	1.048743	1.072501	1.431514	1.298617	1.102818	1.037936	1.138249	1.018097	1.11214	1.031378	1.209482	1.258813	1.287975	1.002464	1.128927	1.00597	0.8379715	0.8332282	0.8597499	0.8864366	0.8602861	0.8465096	0.8164819	1.052662	1.008734	0.8588837	1.105375	1.354836	1.164564	1.11082	0.9961946	1.004155	1.048289	1.017932	1.187456	0.9856766	1.033234	0.8164819	0.944141	1.013106	0.9818407	0.9950397	0.8934898	1.282118	1.112882	0.798952	1.052868	0.6253851	0.5939963	0.8169356	0.7582413	0.819163	0.72677	0.6088864	0.7861242	0.5185145	0.6446474	0.6357381	0.7388965	0.733452	0.8090575	0.5590189	0.6021219	0.7470634	0.6533505	0.7962297	0.7773799	0.8095937	0.673149	0.9024817	0.9890176	0.6560316	0.7378654	0.6458023	0.7372879	0.679666	0.8201529	0.6060816	0.7323795
L4T2446	18.42116	0.7918973	0.9707759	0.7936926	0.8829687	0.8112785	0.8845192	0.9276884	1.019984	0.8553861	0.835352	0.8619554	1.041038	1.066295	1.445229	1.288873	1.099141	1.041977	1.136924	1.006968	1.115666	1.033449	1.201596	1.259495	1.300992	0.9900756	1.121786	1.015088	0.8346176	0.8217648	0.8502858	0.8866001	0.8670965	0.8389019	0.8337607	1.050259	1.016516	0.8555085	1.114442	1.366602	1.160998	1.12909	1.002398	0.9927277	1.039447	1.007131	1.190049	0.9834656	1.05181	0.8265387	0.937685	1.005948	0.9844448	0.9645331	0.8983105	1.291607	1.10673	0.800629	1.052912	0.6213015	0.6078366	0.847552	0.7681909	0.8135634	0.7338351	0.6026547	0.7994457	0.4993017	0.6355416	0.6439878	0.7293876	0.7343656	0.8111153	0.5572006	0.6021651	0.753502	0.6653275	0.8110337	0.781003	0.8104216	0.6762626	0.9087152	0.9823231	0.6712439	0.7431381	0.6347256	0.7407716	0.6728352	0.8088711	0.6132226	0.7351
L4T2447	18.59109	0.7909678	0.9702845	0.7943377	0.8849673	0.8090462	0.8890905	0.9335331	1.03459	0.8484935	0.8521012	0.8580877	1.032805	1.069121	1.460065	1.293237	1.10393	1.035105	1.129699	1.002437	1.111224	1.026462	1.189604	1.264771	1.301959	0.9852705	1.113167	1.015679	0.8295429	0.8247458	0.8472248	0.8770382	0.8563433	0.8392957	0.8377892	1.036374	1.009097	0.861299	1.108568	1.372131	1.14639	1.108806	0.9859841	0.9904641	1.030427	1.011199	1.185916	0.9853498	1.037801	0.813764	0.9481226	1.022379	0.971117	0.9631483	0.8960681	1.290422	1.088706	0.795527	1.049774	0.6145452	0.6104221	0.8344193	0.7676562	0.8262523	0.7254338	0.5989249	0.7907299	0.5113479	0.6290555	0.6406716	0.7286847	0.7254338	0.7923157	0.5574953	0.60059	0.7475163	0.6455877	0.8023461	0.7881926	0.8121385	0.6687803	0.9134328	0.9977588	0.665688	0.7408162	0.63191	0.7514809	0.6817444	0.820028	0.612444	0.7542164
L4T2448	18.4444	0.789495	0.9658954	0.7904966	0.8906157	0.8145748	0.8878513	0.9346858	1.027994	0.8553997	0.8546385	0.871265	1.039332	1.066656	1.452228	1.30223	1.090013	1.036888	1.130116	1.022946	1.109764	1.043419	1.200188	1.262727	1.306877	0.9886115	1.108081	1.016296	0.832283	0.8345666	0.8463454	0.8953432	0.8598869	0.8501915	0.8223071	1.046303	1.01938	0.8520344	1.12635	1.364489	1.161406	1.115573	0.9816404	0.9918166	1.040975	1.024869	1.177031	0.9703425	1.036407	0.8208248	0.9356072	1.011328	0.978836	0.9672976	0.9030355	1.296741	1.113971	0.7998314	1.057441	0.6132148	0.6118526	0.8419383	0.7645754	0.8124515	0.7188226	0.6038399	0.7985894	0.4986727	0.638535	0.646708	0.7275165	0.7224684	0.8081647	0.5624941	0.6147772	0.753037	0.6503137	0.79895	0.7729086	0.8144547	0.683206	0.9050787	0.976993	0.6670203	0.7537582	0.6296409	0.7404971	0.6783583	0.8142143	0.6137356	0.7250726
L4T2449	18.38025	0.7975221	0.9758391	0.8011237	0.8843434	0.8226566	0.8812782	0.9262214	1.039748	0.8492087	0.8499367	0.8443045	1.039173	1.066683	1.454965	1.3073	1.112546	1.036491	1.140439	1.013388	1.098638	1.028024	1.20431	1.254464	1.284081	0.9833488	1.107872	1.009096	0.8307793	0.8180205	0.8554541	0.8924661	0.8601668	0.8414308	0.8320054	1.056722	1.035495	0.8469865	1.109213	1.360481	1.161704	1.108178	0.9877933	0.9977168	1.027143	1.014039	1.193927	0.9705516	1.038484	0.8284038	0.9464516	1.02266	0.9762222	0.9773334	0.9055698	1.289139	1.081818	0.8082886	1.060055	0.6129598	0.6095115	0.8312008	0.766104	0.8200129	0.7274061	0.6088601	0.8124266	0.5082455	0.6346077	0.6473282	0.7249922	0.7362951	0.8050701	0.5587444	0.6185921	0.7503949	0.6488991	0.7968708	0.7789011	0.8117752	0.668976	0.9311641	1.000207	0.6657959	0.7359119	0.6409296	0.7470999	0.6817348	0.8354154	0.6254121	0.730203
L4T2450	18.45096	0.7876444	0.9702855	0.7979907	0.8900921	0.7977955	0.8730695	0.9310087	1.031348	0.849605	0.8525722	0.8554223	1.037126	1.076559	1.452695	1.286023	1.107598	1.04025	1.132585	1.015848	1.105841	1.042397	1.206415	1.270523	1.298594	0.9892211	1.112205	1.017956	0.8348859	0.8322701	0.8476528	0.8925518	0.8681111	0.8388292	0.820284	1.047355	1.012334	0.8578039	1.102913	1.352083	1.162687	1.123606	0.9974591	0.9975372	1.038688	1.026741	1.19111	0.9714177	1.042124	0.8319187	0.941433	1.013935	0.9773912	0.9691923	0.8922394	1.297813	1.093504	0.8080637	1.06387	0.6249932	0.6040664	0.8455836	0.7712466	0.8305132	0.7235366	0.6045739	0.7921343	0.5102862	0.6336997	0.6359641	0.734937	0.7339609	0.8026368	0.550539	0.601021	0.7561761	0.6527134	0.7916268	0.7705048	0.8150523	0.6740306	0.9206234	0.9903143	0.6635282	0.7347027	0.6292098	0.7394269	0.6692674	0.8157941	0.6150764	0.7348199
L4T2451	18.5404	0.7841888	0.9790293	0.7890939	0.8805385	0.8047045	0.8776188	0.9329371	1.032868	0.8473709	0.8504463	0.864344	1.043223	1.065724	1.452018	1.299455	1.098853	1.029637	1.144829	1.027068	1.10952	1.043379	1.19711	1.261227	1.291319	0.9924209	1.116021	1.020372	0.8383782	0.8217555	0.8496677	0.8926065	0.8600228	0.8370936	0.8193808	1.042912	1.007019	0.855546	1.122561	1.350764	1.170911	1.122639	0.988489	0.999506	1.031661	1.020411	1.186483	0.9888005	1.034309	0.8194976	0.9280321	0.9993113	0.992927	0.9619394	0.8975116	1.287465	1.104148	0.8030695	1.060352	0.6157813	0.6056598	0.8419208	0.7702522	0.8213662	0.720345	0.6107205	0.7954783	0.512658	0.6366474	0.645095	0.7311673	0.730817	0.8013955	0.5580883	0.6026233	0.7462719	0.6452118	0.8080524	0.7898336	0.8059113	0.6680632	0.9140176	0.9747081	0.654438	0.7400043	0.6303798	0.7284034	0.6600827	0.8279452	0.6056987	0.7300773
L4T2452	18.51536	0.7861	0.9774986	0.7992456	0.8793787	0.8091245	0.8815041	0.9302294	1.032206	0.8605262	0.8519855	0.8567085	1.03626	1.072509	1.459124	1.299251	1.112772	1.02772	1.149494	1.02709	1.105137	1.043542	1.218528	1.272448	1.303502	0.9836778	1.129027	1.020556	0.8251432	0.8141623	0.8462786	0.8881556	0.8648556	0.8341956	0.8249464	1.039094	1.028782	0.8692243	1.109781	1.362697	1.167913	1.117574	0.9781283	0.9961543	1.037835	1.014377	1.176415	0.9800962	1.021383	0.814674	0.9341653	1.010835	0.9754913	0.9645891	0.8976409	1.294253	1.095022	0.7927515	1.058261	0.614774	0.610051	0.8339988	0.7572505	0.8212861	0.7219856	0.602022	0.7898783	0.5017768	0.6354764	0.6367359	0.729503	0.7345802	0.8062907	0.5462122	0.6032421	0.74808	0.6534237	0.7979861	0.7709077	0.8226637	0.6638143	0.9039382	0.9886369	0.6657428	0.7489065	0.6308321	0.7468993	0.6757398	0.8214042	0.6057216	0.7348557
L4T2453	18.4858	0.793691	0.9721767	0.7969224	0.8794631	0.8033055	0.8796227	0.9230273	1.036087	0.8646624	0.8506596	0.8588778	1.033773	1.063694	1.44153	1.306169	1.101792	1.038281	1.138216	1.02739	1.114558	1.050848	1.201368	1.265238	1.311196	1.003095	1.127484	1.011752	0.8225344	0.828678	0.8560852	0.8948622	0.8632262	0.8383324	0.8305929	1.036167	1.00118	0.8558857	1.115197	1.355957	1.170809	1.121859	0.9959536	0.9938392	1.052643	1.028467	1.183575	0.9763656	1.01997	0.8171088	0.94461	1.015143	0.9874162	0.9759268	0.896817	1.296794	1.108893	0.8105263	1.057031	0.6152053	0.6104978	0.8360584	0.7706722	0.8248482	0.7190892	0.5947397	0.7950474	0.5082894	0.6360698	0.6489157	0.7216425	0.7227994	0.7934117	0.5546861	0.604035	0.7499672	0.6409369	0.7879463	0.7676801	0.7944091	0.6761633	0.9149289	0.98977	0.6544211	0.7370016	0.6381842	0.7312968	0.672892	0.8078534	0.6182771	0.7291425
L4T2454	18.54669	0.7914681	0.9660292	0.7942509	0.8751111	0.8080854	0.8742365	0.9277458	1.031823	0.8522922	0.8542799	0.8641389	1.04033	1.061241	1.431433	1.307399	1.102744	1.042954	1.14552	1.02892	1.096344	1.038382	1.210796	1.276311	1.296387	0.9784723	1.109264	1.017909	0.8426319	0.8337667	0.8505032	0.8883493	0.8715332	0.8396105	0.8260941	1.048718	1.013575	0.8526499	1.111729	1.346239	1.165953	1.110576	0.9852305	1.003358	1.028801	1.028523	1.182849	1.000059	1.029199	0.816553	0.9391553	1.010355	0.9779555	0.9699251	0.8875145	1.291657	1.101711	0.8197334	1.057504	0.616748	0.6054975	0.8432679	0.7747315	0.8272867	0.7319559	0.6074455	0.7909513	0.5058335	0.6362674	0.6387321	0.7259928	0.7241641	0.7993394	0.5519485	0.6030725	0.7503622	0.6480744	0.792621	0.7750496	0.8085624	0.6683491	0.9029789	0.973662	0.6658843	0.7339039	0.6388514	0.7309223	0.6740339	0.8203297	0.5998127	0.7308031
